end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesNoncurrent,AccruedIncomeTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableRecoveries,AmortizationOfLeasedAsset,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfRealEstateProperty,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationCurrent,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationLiabilitiesSettled,AssetRetirementObligationPeriodIncreaseDecrease,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,CapitalExpendituresIncurredButNotYetPaid,CapitalLeasedAssetsGross,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CapitalLeasesIncomeStatementInterestExpense,CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesCurrent,CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionAndDevelopmentCosts,ContractualObligation,ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,ContractWithCustomerLiabilityCurrent,CostMethodInvestments,CostMethodInvestmentsOriginalCost,CostOfGoodsAndServicesSold,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtAndCapitalLeaseObligations,DebtInstrumentPeriodicPaymentInterest,DeconsolidationGainOrLossAmount,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsEquityMethodInvestments,DeferredTaxAssetsGross,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesTaxDeferredIncome,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DepositAssets,Depreciation,DepreciationDepletionAndAmortization,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DisposalGroupDeferredGainOnDisposal,DisposalGroupIncludingDiscontinuedOperationCapitalLeasedAssets,DisposalGroupIncludingDiscontinuedOperationDeferredRevenue,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestmentSummarizedFinancialInformationRevenue,EquityMethodInvestments,FairValueOfAssetsAcquired,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeaseWeightedAverageDiscountRatePercent,GainLossOnDispositionOfAssets,GainLossOnSaleOfEquityInvestments,GainOnBusinessInterruptionInsuranceRecovery,HealthCareOrganizationExpensesNet,HealthCareOrganizationPatientServiceRevenue,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAssetRetirementObligations,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,InsuranceRecoveries,InsuranceSettlementsReceivableCurrent,InterestCostsCapitalized,InterestExpense,InterestPaid,InterestPaidNet,InterestReceivable,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseCost,LeaseholdImprovementsGross,LeaseIncome,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,MaintenanceCosts,MaintenanceRevenue,MalpracticeInsuranceAnnualCoverageLimit,MalpracticeInsuranceDeductible,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetInvestmentInLeaseCurrent,NetInvestmentInLeaseNoncurrent,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesReceivableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesIncomeStatementMinimumLeaseRevenue,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherCommitment,OtherCommitmentsFutureMinimumPaymentsRemainderOfFiscalYear,OtherIncome,OtherLiabilitiesNoncurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherSalesRevenueNet,PaymentsForAdvanceToAffiliate,PaymentsForCapitalImprovements,PaymentsForProceedsFromLoansReceivable,PaymentsForRemovalCosts,PaymentsOfDistributionsToAffiliates,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireMachineryAndEquipment,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromCollectionOfLeaseReceivables,ProceedsFromDivestitureOfBusinesses,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromInsuranceSettlementInvestingActivities,ProceedsFromLeasePayments,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfOtherProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentFairValueDisclosure,PropertyPlantAndEquipmentNet,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfShortTermDebt,RestrictedCashAndCashEquivalentsNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromRelatedParties,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesTypeLeaseInterestIncome,SalesTypeLeaseLeaseReceivable,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShortTermBorrowings,StockholdersEquity,StockIssuedDuringPeriodValueShareBasedCompensation,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2012-03-31,2012-05-15,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,92000.0,202000.0,,,,3100000.0,,,,,,,,,,,,,,100000.0,4164000.0,1562000.0,,,,,,,,,,,,,,,,,,,,1043000.0,213000.0,,,,,,,78000.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,128000.0,,,,,,70000.0,298000.0,,,,0.01,,,,,,,324000.0,,,,,,,,,,,,,,,24000.0,,206000.0,595000.0,-37000.0,62000.0,62000.0,,0.01,0.0,0.0,-21000.0,0.0,,,,,,,,,,,68000.0,-111000.0,,,0.0,,,26000.0,,,,12000.0,,,,,59000.0,59000.0,,,7000.0,,,,,,,,,,,,,2763000.0,4164000.0,646000.0,,,,2017000.0,554000.0,,,,,,,,,,344000.0,,62000.0,,,,,,484000.0,111000.0,,,,,,,,,,,,,,,,,,19000.0,,,,,,,,,,,,,,28000.0,28000.0,,,,,,0.0,,,,,,,,,,,2208000.0,131000.0,,,-1777000.0,,50000.0,,,,278000.0,,,,1401000.0,,7797185.0,,7797185.0
2012-06-30,2012-08-14,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,5000.0,378000.0,,,,3101000.0,,,,,,,,,,,,,,100000.0,3934000.0,1524000.0,,,,,,,,,,,,,,,,,,,,956000.0,,,,,,,,78000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177000.0,,,,0.0,,,,,,,330000.0,,,,,,,,,,,,,,,0.0,,220000.0,469000.0,,,-11000.0,,,,,6000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,57000.0,,,,1000.0,,,,,,,,,,,,,2543000.0,3934000.0,571000.0,1972000.0,,,1872000.0,566000.0,,,,,,,,,,,,-11000.0,,,,,,430000.0,39000.0,,,,,,,5332278.0,,,,,,,,,,,13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080000.0,,,,-1788000.0,,,,,,210000.0,,,,1391000.0,,7797185.0,,
2012-09-30,2012-11-13,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,105000.0,616000.0,,,,3101000.0,,,,,,,,,,,,,,100000.0,4022000.0,1787000.0,,,,,,,,,,,,,,,,,,,,929000.0,,,,,,,,78000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203000.0,,,,0.02,,,,,0.225,,283000.0,,,,,,,,,,,,,,,,,187000.0,617000.0,,,125000.0,,,,,23000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,53000.0,,,,4000.0,,,,,,,,,,,,,2507000.0,4022000.0,681000.0,1826000.0,,,1726000.0,576000.0,,,,,,,,,,,,125000.0,,,,,160000.0,466000.0,151000.0,,,,,,,5060255.0,,,,,,,,,,,23000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952000.0,,,,-1664000.0,,,,,,279000.0,,,,1515000.0,,7797185.0,,
2012-12-31,2013-04-01,10-K,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,67000.0,7000.0,,,,3100000.0,0.0,,,12000.0,,,,525000.0,,525000.0,,0.0,850000.0,0.0,5293000.0,5047000.0,,0.0,3742000.0,2271000.0,2271000.0,,0.0,,2271000.0,,,,,,63000.0,2271000.0,0.0,,,1450000.0,620000.0,,,0.01,25000000.0,7797185.0,7797185.0,78000.0,,,,,,,,,,,,,,,,362000.0,,,,,,472000.0,,,,313000.0,159000.0,0.0,362000.0,,362000.0,0.0,834000.0,14000.0,,414000.0,426000.0,,930000.0,,,,,292000.0,,,,0.16,,,,,0.2,3341000.0,246000.0,,,,,,,,,,,,,,930000.0,24000.0,3265000.0,675000.0,1956275.0,0.0,,1091000.0,729000.0,0.09,0.0,0.0,60000.0,362000.0,362000.0,,,-56000.0,,371000.0,,,10000.0,37000.0,44000.0,-306000.0,,,,,,-34000.0,,,,26000.0,,,3265000.0,,199000.0,199000.0,,,29000.0,,,,,,,,,,,,,3225000.0,5293000.0,2863000.0,,,,0.0,2271000.0,20000.0,,3000000.0,525000.0,0.0,-431000.0,,190000.0,,861000.0,,729553.0,,,,,,1709000.0,246946.0,,,,,,,205000.0,39000.0,39000.0,39000.0,39000.0,39000.0,10000.0,,47000.0,,942000.0,33000.0,,,,,,,,0.0,,,,,,0.0,44000.0,,,,0.0,190000.0,0.0,,,0.0,,,250000.0,,,3742000.0,,0.0,431000.0,,,-1110000.0,,50000.0,,,,1034000.0,0.0,,,2068000.0,,7797185.0,0.0,
2013-03-31,2013-05-14,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,97000.0,7000.0,,,,3100000.0,,,,,,,,,,485000.0,,,,,2787000.0,2548000.0,,,,,,,,,,,,,,,,,,,,1904000.0,454000.0,,,,,,,78000.0,,,,,,,,,,,,,,,,-84000.0,,,,,,,,,,,,,,,278000.0,,,,,,0.0,,,,,,,590000.0,,,,-0.02,,,0.37,,,,239000.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,-225000.0,,,,,-7000.0,-84000.0,,,,,,,,,,,30000.0,0.0,,,-40000.0,,,298000.0,,,,14000.0,,930000.0,0.0,,0.0,0.0,,,9000.0,,,,,,,,,,,,,860000.0,2787000.0,582000.0,,,,,0.0,,,,,,-2271000.0,,2967000.0,,-242000.0,,-141000.0,,,,,,227000.0,-227000.0,,,,,,,4672000.0,,,,,,,,,,,47000.0,,4600000.0,,,,,,,,0.0,,525000.0,,,0.0,,,,,,3265000.0,,,,0.0,,,0.0,,,,,2271000.0,,,-1251000.0,,0.0,,,,227000.0,,,,1927000.0,,7797185.0,,
2013-06-30,2013-08-13,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,160000.0,0.0,,,,3100000.0,,,,,,,,,,485000.0,,,,,2552000.0,2244000.0,,,,,,,,,,,,,,,,,,,,1646000.0,,,,,,,,78000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166000.0,,,,,,,,,,,,,514000.0,,,,-0.02,,,0.37,,,,308000.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,-300000.0,,,,,19000.0,-112000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,3000.0,,,,,,,,,,,,,811000.0,2552000.0,645000.0,,,,,0.0,,,,,,,,,,,,-188000.0,,,,,,322000.0,-322000.0,,,,,,,4546000.0,,,,,,,,,,,84000.0,,4600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1437000.0,,,,,,322000.0,,,,1741000.0,,7797185.0,,
2013-09-30,2013-11-14,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,103000.0,0.0,,,,3101000.0,,,,,,,,,,485000.0,,,,,2310000.0,2045000.0,,,,,,,,,,,,,,,,,,,,1452000.0,,,,,,,,78000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000.0,,,,,,,,,,,,,492000.0,,,,-0.01,,,0.37,,,,265000.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,-182000.0,,,,,-3000.0,-69000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5000.0,,,,7000.0,,,,,,,,,,,,,685000.0,2310000.0,588000.0,,,,,0.0,,,,,,,,,,,,-113000.0,,,,,,181000.0,-181000.0,,,,,,,4416000.0,,,,,,,,,,,101000.0,,4600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1554000.0,,,,,,181000.0,,,,1625000.0,,7797185.0,,
2013-12-31,2014-04-14,10-K,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,154000.0,0.0,,,,3100000.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,525000.0,0.0,0.0,5029000.0,1760000.0,,,2949000.0,3474000.0,265000.0,,3209000.0,,,,,,,,63000.0,,,,,1414000.0,-36000.0,,,0.01,25000000.0,7797185.0,7797185.0,78000.0,,,,,,,,,,,-260000.0,,,,,-362000.0,,,0.0,,,1033000.0,,0.0,,866000.0,159000.0,52000.0,0.0,0.0,0.0,,911000.0,14000.0,,0.0,0.0,,,,,,,316000.0,,0.0,,-0.09,,,,,,,320000.0,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,-1029000.0,,,,,-31000.0,-362000.0,-362000.0,,,52000.0,,-350000.0,0.0,,-30000.0,-34000.0,87000.0,-7000.0,,0.0,,,0.0,0.0,79000.0,,,-3000.0,,,0.0,69000.0,15000.0,15000.0,,,11000.0,,,0.0,,,,,,,,,,3628000.0,5029000.0,419000.0,,,,3209000.0,265000.0,20000.0,,3000000.0,,,-2271000.0,-2271000.0,3215000.0,3215000.0,-980000.0,-980000.0,-667000.0,,,,,,994000.0,-994000.0,,,,,,,175000.0,39000.0,11000.0,43000.0,42000.0,40000.0,,,40000.0,,2320000.0,30000.0,,,,,,,,,,0.0,,525000.0,,50000.0,23000.0,,,,,0.0,3265000.0,,,,0.0,,,0.0,,2880000.0,,2949000.0,2271000.0,0.0,,-1777000.0,,40000.0,,,,994000.0,,,0.0,1401000.0,,7797185.0,0.0,
2014-03-31,2014-05-15,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,330000.0,,,,,3100000.0,,,,,,,,,0.0,,,,,,2612000.0,1841000.0,,,,,,,,,,,,,,,,,,,,1697000.0,283000.0,,,0.01,25000000.0,7797185.0,7797185.0,78000.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,117000.0,,,,-0.01,,,0.37,,,,331000.0,,,,,,,,,,,,,,,205000.0,,0.0,0.0,,,-106000.0,,,,,-39000.0,0.0,,,,,,,,,,,37000.0,0.0,,,0.0,,0.0,-198000.0,,,,-3000.0,0.0,930000.0,,,13000.0,13000.0,,,0.0,,,440000.0,,,,,,,,,,1317000.0,2612000.0,,,,,,525000.0,,,,,,462000.0,462000.0,53000.0,53000.0,-232000.0,-232000.0,-106000.0,,,,,,259000.0,-259000.0,,,,,,,4022000.0,,,,,,,,,,,27000.0,,4600000.0,,0.0,,,,,,301000.0,,525000.0,,,,,,,,,0.0,,,,156000.0,,,462000.0,,,,,0.0,,,-1883000.0,,,,,,259000.0,,,462000.0,1295000.0,,7797185.0,,
2014-06-30,2014-08-14,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,81000.0,725000.0,,,,3100000.0,,,,,,,,,,,,,,431000.0,7365000.0,1850000.0,,,,,,,,,,,,,,,,,,,,1094000.0,,,,0.01,25000000.0,7797185.0,7797185.0,78000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.03,,,0.37,,,,295000.0,,,,,,,,,,,,,,,33000.0,,204000.0,737000.0,,,232000.0,,,,,27000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,52000.0,,,,0.0,,,1483000.0,,,,,,,,,,5838000.0,7365000.0,1261000.0,,,,4146000.0,718000.0,,,,,,,,,,,,232000.0,,,,,,513000.0,224000.0,,,,,,,3818000.0,,,,,,,,,,,31000.0,,4600000.0,78000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5220000.0,,,,-1651000.0,,,,,,309000.0,,,462000.0,1527000.0,,7797185.0,,
2014-09-30,2014-11-13,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,236000.0,687000.0,,,,3100000.0,,,,,,,,,,,,,,431000.0,7623000.0,2122000.0,,,,,,,,,,,,,,,,,,,,1342000.0,,,,0.01,25000000.0,7797185.0,7797185.0,78000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39000.0,131000.0,,,,,,,,,,,,,14000.0,,,,0.03,,,0.37,,,,303000.0,,,,,,,,,,,,,,,0.0,,203000.0,1016000.0,,,440000.0,,,,,8000.0,170000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,73000.0,,,15000.0,0.0,,,1428000.0,,,,,,,,,,5826000.0,7623000.0,1259000.0,,,,4005000.0,784000.0,,,,,,,,,,,,270000.0,,,,,,511000.0,505000.0,,,,,,,,,,,,,,,,,,79000.0,,4600000.0,78000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5198000.0,,,,-1381000.0,,,,,,308000.0,,,200000.0,1797000.0,,7797185.0,,
2014-12-31,2015-03-31,10-K,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,96000.0,277000.0,,,,3100000.0,0.0,,,197000.0,0.0,,,431000.0,0.0,,431000.0,0.0,,431000.0,7451000.0,1525000.0,,,0.0,4659000.0,821000.0,,3838000.0,5227000.0,997000.0,938000.0,938000.0,938000.0,1025000.0,391000.0,,4659000.0,18000.0,,,1053000.0,-361000.0,,,0.01,25000000.0,7797185.0,7797185.0,78000.0,,,,,,,,,,,,18000.0,,,,242000.0,,,48000.0,,,667000.0,0.0,-242000.0,0.0,667000.0,0.0,0.0,242000.0,92000.0,150000.0,,716000.0,14000.0,,475000.0,672000.0,,,,,,,8000.0,,13000.0,,0.07,,,,0.0,,,323000.0,,,,,,,,,,,,,,,237000.0,,692000.0,2607000.0,,,803000.0,,,,,14000.0,242000.0,,,,-52000.0,,273000.0,11000.0,,-16000.0,26000.0,-58000.0,277000.0,,-56000.0,,,48000.0,-313000.0,0.0,,,42000.0,0.0,,,51000.0,184000.0,128000.0,,15000.0,0.0,,,250000.0,,,,,,,,,,5489000.0,7451000.0,1070000.0,,,,3838000.0,821000.0,,,3000000.0,,,,-340000.0,,-972000.0,,951000.0,561000.0,,,,0.0,,1871000.0,736000.0,,,,,,,136000.0,40000.0,,11000.0,43000.0,42000.0,,,43000.0,,1788000.0,72000.0,323000.0,4700000.0,78000.0,,0.0,,,,,1541000.0,,,,0.0,0.0,,,,,,0.0,,,,256000.0,,,462000.0,,,,5603000.0,340000.0,462000.0,,-1216000.0,,0.0,,,,1179000.0,,,,1962000.0,,7797185.0,0.0,
2015-03-31,2015-05-15,10-Q,"U.S. NeuroSurgical Holdings, Inc.",USNU,CIK0001089815,USD,455000.0,638000.0,,,,3100000.0,,,,,,,,,17000.0,,,,,448000.0,7982000.0,1939000.0,,,,,,,,,,,,,,,,,18000.0,,,1104000.0,51000.0,,,0.01,25000000.0,7797185.0,7797185.0,78000.0,,13000.0,,,,,,,,,,,,,,48000.0,,,207000.0,,,,,,,,,,,136000.0,154000.0,,,,,,238000.0,,,,,,,32000.0,,13000.0,,0.01,,,0.38,0.0,,,338000.0,,,,,,,,,,,,,,,0.0,,255000.0,809000.0,,,128000.0,,,,,-36000.0,48000.0,,,,,,,,,,,18000.0,361000.0,,,,,159000.0,61000.0,,,,-22000.0,13000.0,,,,54000.0,54000.0,,,,,,250000.0,,,,,,,,,,5940000.0,7982000.0,1714000.0,,,,3609000.0,903000.0,,,,,,,-147000.0,,-61000.0,,259000.0,80000.0,,,,,,604000.0,205000.0,,,,,,,,,,,,,,,,,,50000.0,,4700000.0,78000.0,13000.0,15000.0,,13000.0,,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,,,5705000.0,147000.0,,,-1136000.0,,,,,,349000.0,,,,2042000.0,,7797185.0,,
