end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,BusinessCombinationContingentConsiderationLiabilityCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConvertibleNotesPayable,CostOfGoodsSold,CostOfRevenue,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFairValue,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DueToOfficersOrStockholdersCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfInvestments,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaidNet,InterestPayableCurrent,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesAndLoansPayableCurrent,NotesAndLoansReceivableNetCurrent,NotesIssued1,NotesPayable,NotesPayableCurrent,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssets,OtherNoncashIncomeExpense,OtherNoninterestExpense,OtherNonoperatingIncome,PaymentsOfFinancingCosts,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireInvestments,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProfitLoss,PropertyPlantAndEquipmentNet,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccruedSalariesCurrentAndNoncurrent,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,DebtInstrumentInterestRateDuringPeriod,FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,LoansPayable,OtherIncome,ProceedsFromIssuanceOfDebt,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice
2018-01-31,2018-05-30,10-Q,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,19071.0,0.0,128500.0,,100060.0,,,,,,,,0.0,,,,131447.0,32748.0,403.0,,,,403.0,,,,,0.001,500000000.0,119839600.0,119839600.0,119840.0,,0.0,0.0,,,,,,,,,,249496.0,249496.0,,,,,,0.0,,,,,,,,,,,,,,,,,,100313.0,0.0,131447.0,,,,,,,,,,,,,15481.0,,,0.0,,,2748.0,713259.0,,,,,,,,,-247241.0,565688.0,,,,,-231760.0,,,,,,,,,,,,,0.001,100000000.0,0.0,0.0,0.0,,,,,,,,2345.0,,,,-900411.0,0.0,,,,,,,,-680511.0,,,,,,,,,,,,,,116361339.0,,,,,,,,,,,,,,,
2018-04-30,2018-08-07,10-Q,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,27571.0,0.0,158500.0,,100060.0,,,,,,,,0.0,,,,0.0,35849.0,6142.0,,,6142.0,6142.0,,,,,0.001,500000000.0,119839600.0,119839600.0,119840.0,,,0.0,,,,,,,,,,275244.0,275244.0,,,,,,0.0,,,,,,,,,,,,,,,,,,57399.0,0.0,0.0,,,,,,,,,,,,,16168.0,,,0.0,,,35849.0,789927.0,,,,,,,,,-73567.0,603856.0,,,,,-57399.0,,,,,,,,,,,,,0.001,100000000.0,0.0,0.0,0.0,,,,,,,,2207.0,,,,-973978.0,0.0,,,,,,,,-754078.0,,,,,,,,,,,,,,119839600.0,,,,,,,,,,,,,,,
2018-07-31,2018-12-12,10-K,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,26691.0,0.0,188500.0,,192086.0,192086.0,,,,,,,0.0,0.0,10000.0,,131447.0,27459.0,390.0,,0.0,390.0,390.0,-13036.0,,,,0.001,500000000.0,61414000.0,61414000.0,61414.0,,,0.0,,,,,,,,,,0.0,309859.0,,,552.0,10551.0,,0.0,,0.21,,,,,,,,,,,,,,25000.0,,288995.0,0.0,,,,47882.0,0.0,,84500.0,,62673.0,,,,25000.0,62673.0,,,0.0,,846836.0,27459.0,,,,133026.0,,0.0,,-146062.0,,-483115.0,631645.0,0.0,15000.0,,,-420442.0,,,,,,,,,0.0,,,,0.001,100000000.0,0.0,0.0,0.0,,0.0,,,,133026.0,,2069.0,,,,-1072877.0,0.0,0.0,,,,,,,-819377.0,50000.0,,,33600.0,50000.0,,,,,,,,,117128060.0,,,,,,,,,,,,,,,
2018-10-31,2019-03-13,10-Q,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,23071.0,,218500.0,,,192086.0,2500.0,,,,,,,0.0,2500.0,,,25436.0,,,,,1005.0,615.0,,,,0.001,500000000.0,61414000.0,61414000.0,61414.0,,,0.0,,,,,,,,,,324453.0,324453.0,,,138.0,2638.0,,0.0,,0.21,,,,,,,,,,,,,,,,52404.0,0.0,,,,-3619.0,,5000.0,30000.0,,17092.0,5000.0,,,,17092.0,,,,,914308.0,25436.0,,,,19000.0,,,,-18385.0,,-69496.0,672737.0,,,,,-52404.0,,,,,,,,,,,0.0,,0.001,100000.0,0.0,0.0,0.0,,,,,,19000.0,,1931.0,,,,-1142372.0,0.0,0.0,,,,,,,-888872.0,,,,,,,,,,,,,,61414000.0,,,,,,,,,,,,,,,
2019-01-31,2019-03-14,10-Q,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,29071.0,,248500.0,,,257169.0,,,,,,,,,,,,22422.0,,,,,629.0,,,,,0.001,500000000.0,68645400.0,68645400.0,68645.0,,,0.0,,,,,,,,,,336492.0,336492.0,,,,,,0.0,,,,,,,,,,,,,,,,20000.0,,89763.0,0.0,0.0,,,,,,,,,,,,,16709.0,,,,,945453.0,22422.0,,,,,,,,,,-106472.0,667882.0,,,,,-89763.0,,,,,,,,,,,,,0.001,100000.0,0.0,0.0,0.0,,,,,,,,1793.0,,,,-1248845.0,0.0,,,,,,,,-923031.0,,,,,,,,,,,,,,64703372.0,,,,,,,,,,,,,,,
2019-04-30,2019-06-07,10-Q,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,12271.0,,278500.0,,263069.0,,,,,,,,,,,,,25483.0,,,,328.0,328.0,,,,,0.001,500000000.0,68745400.0,68745400.0,68745.0,,,0.0,,,,,,,,,,349884.0,349884.0,,,,,,0.0,,,,,,,,,,,,,,,,17500.0,,45189.0,0.0,0.0,,,,,,,,,,,,,17580.0,,,,,1005283.0,25483.0,,,,,,,,,,-62769.0,714512.0,,,,,-45189.0,,,,,,,,,,,,,0.001,100000.0,0.0,0.0,0.0,,6000.0,,,,,,1655.0,,,,-1311614.0,0.0,,,,,,,,-979800.0,,,,,,,,,,,,,,68660007.0,,,,,,,,,,,,,,,
2019-07-31,2019-10-23,10-K,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,47743.0,,297547.0,,,23821124.0,10000.0,200575.0,13075.0,,,,,408.0,40830.0,527188.0,0.0,536445.0,519928.0,,144000.0,167095.0,167095.0,166705.0,,,0.0,0.001,500000000.0,86990400.0,86990400.0,86990.0,213650.0,,0.0,,,,,,,,44900.0,246200.0,0.0,,246200.0,,551.0,10551.0,30060.0,-0.34,,0.0,0.21,-0.21,,,65830.0,12979557.0,2039003.0,,2029003.0,2029003.0,2029003.0,2034003.0,23205400.0,23139570.0,,23358713.0,0.0,,0.0,-44900.0,21053.0,,,109047.0,,70282.0,,0.0,,15000.0,70282.0,,,,,1130203.0,536445.0,1130203.0,0.0,,271542.0,,0.0,,-104837.0,,-23428995.0,784913.0,50000.0,25314.0,,,-23578713.0,,,,,,,,,,,,,0.001,100000000.0,0.0,0.0,0.0,,302833.0,0.0,,,271542.0,,1517.0,,23011400.0,,-24501872.0,0.0,101417.0,,,,,,,-593758.0,332250.0,,72000.0,,332250.0,,,22505000.0,,,,,,69898436.0,,,,,,,,,,,,,,,
2019-10-31,2019-12-06,10-Q,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,48774.0,,270534.0,,,24954866.0,,,85430.0,,,1048312.0,,0.0,549345.0,2847063.0,,336055.0,322176.0,,144000.0,,102320.0,-64775.0,,,,0.001,500000000.0,86990400.0,86990400.0,86990.0,,,0.0,,,,,,,,,,0.0,,,,138.0,2638.0,,-0.02,-0.02,0.21,,,,,615175.0,12430212.0,,2039003.0,2029003.0,2029003.0,2029003.0,2034003.0,23205400.0,22590225.0,,1322721.0,0.0,,,,1031.0,,,-27013.0,,23583.0,0.0,,-82977.0,12500.0,93891.0,,,,,1212683.0,336055.0,,,,150000.0,,,,-214775.0,,-1416612.0,893375.0,0.0,,,,-1322721.0,,,0.0,,,0.0,,,,,,,0.001,100000000.0,0.0,0.0,0.0,,219856.0,,,0.0,150000.0,-1416612.0,1379.0,,,,-25918484.0,0.0,1048312.0,,,,,,,-876628.0,,,,,,,,,,,,,86990400.0,86990400.0,,,,,,,,,,,,,,,
2020-01-31,2020-03-12,10-Q,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,30128.0,,310134.0,,,25406541.0,,,,,,181874.0,,,,,,309129.0,297888.0,,144000.0,,2759.0,,,,,0.001,500000000.0,87190400.0,87190400.0,87190.0,,,0.0,,,,,,,,,,0.0,,,,,,,-0.01,-0.01,,,,,,1163399.0,11882048.0,,2039003.0,2029003.0,2029003.0,2029003.0,2034003.0,23205400.0,22042061.0,,499754.0,0.0,,,,,,,,,,,,,10000.0,101191.0,,,,,1334828.0,309129.0,,,,,,,,,,-600945.0,994566.0,0.0,,,,-499754.0,,,,,,,,,,,,,0.001,100000000.0,0.0,0.0,0.0,,295129.0,,,,,-600945.0,1241.0,,,,-26519430.0,0.0,,,,,,,,-1025699.0,,,,,270000.0,,,,,,,,87123009.0,87123009.0,,,,,,,,,,,,,,,
2020-04-30,2020-06-04,10-Q,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,64916.0,,314946.0,,,26203248.0,,,250000.0,,,,,,,,,279147.0,270544.0,,144000.0,,26642.0,,,,,0.001,500000000.0,87190400.0,87190400.0,87190.0,,,0.0,,,,,,,,,,0.0,,,,,,,-0.01,-0.01,,,,,,1711505.0,11333882.0,,2039003.0,2029003.0,2029003.0,2029003.0,2034003.0,23205400.0,21493895.0,,867665.0,0.0,,,,,,,,,,,,,7500.0,131610.0,,,,,1507413.0,279147.0,,,,,,,,,,-999275.0,1127551.0,100000.0,,,,-867665.0,,,,,0.0,,,,,,,,0.001,100000000.0,0.0,0.0,0.0,,143902.0,,,,,-999275.0,1103.0,,0.0,0.0,-27518704.0,0.0,,,,,,,,-1228266.0,,,,,546708.0,,,,,,,,87170622.0,87170622.0,,,,,,,,,,,,,,,
2020-07-31,2020-11-16,10-K,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,269388.0,,211702.0,2345.0,,28110689.0,10000.0,,430430.0,,,,,409878.0,,1824321.0,,105584.0,99619.0,0.0,,62952.0,62952.0,-104143.0,-104143.0,,0.0,0.001,500000000.0,88559978.0,88559978.0,88560.0,233770.0,,0.0,445000.0,,,445000.0,,233770.0,233770.0,161200.0,407400.0,0.0,,407400.0,,552.0,10552.0,27902.0,-0.05,,0.0,0.21,-0.21,,,45000.0,,,,,,,,,5000.0,0.0,3846663.0,0.0,,0.0,-161200.0,221644.0,,,-85845.0,,93690.0,,-266166.0,-266166.0,5000.0,502192.0,0.0,14743.0,,2783627.0,757063.0,105584.0,707063.0,50000.0,50000.0,545000.0,,0.0,,-649143.0,,-4348855.0,211230.0,0.0,,445000.0,211230.0,-3846663.0,1939993.0,,,,,0.0,,,,,,,0.001,100000000.0,0.0,0.0,0.0,,36667.0,50000.0,,0.0,495000.0,,965.0,0.0,20237.0,0.0,-28850728.0,0.0,2783627.0,,,,15050000.0,0.26,,-651479.0,347000.0,984000.0,,267500.0,347000.0,33521.0,,,2403105.0,,0.0,161200.0,,87123187.0,,,62952.0,,,,,,,,,,,,
2020-10-31,2020-12-11,10-Q,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,424040.0,,211736.0,2483.0,,28921693.0,,,,130301.0,128333.0,130301.0,,171179.0,,2758211.0,,398583.0,395256.0,,,292756.0,292756.0,229804.0,229804.0,,,0.001,500000000.0,90570202.0,90570202.0,90570.0,,,,695000.0,,,694987.0,,455024.0,455024.0,,,,,,,,2638.0,,,-0.01,,,,,5387.0,47500.0,,,,,,,,,2500.0,,525269.0,,,,,154652.0,,,34.0,,8067.0,,0.0,65833.0,,186245.0,,22810.0,,130281.0,948562.0,398583.0,898562.0,,50000.0,533300.0,,0.0,,-303496.0,,-711514.0,239976.0,,,695000.0,239976.0,-525269.0,,,-7000.0,7000.0,,31700.0,,,,,,,0.001,100000000.0,0.0,0.0,0.0,,102500.0,,,250000.0,315000.0,-711514.0,827.0,0.0,0.0,,-29562242.0,,130281.0,15000000.0,,,0.0,,0.25,-549979.0,,,,107000.0,,,250000.0,,,20.0,,,90281255.0,,,,,,,,,,,,,,,,
2021-01-31,2021-03-11,10-Q,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,495411.0,,224053.0,2621.0,,29323961.0,,19780.0,,,82720.0,111728.0,,,0.0,,,138761.0,138072.0,,,63072.0,63072.0,,,,,0.001,500000000.0,91610202.0,91610202.0,91610.0,,,,763646.0,,,763646.0,,402317.0,402317.0,,,,,,,,,19501.0,,-0.01,,,,,982335.0,50000.0,,,,,,,,,0.0,,591173.0,,,,,,,,,,,,,,,235507.0,,23939.0,,,1154732.0,138761.0,1104732.0,,50000.0,,,,,,,-869299.0,361329.0,,,763646.0,361329.0,-633792.0,,,,,0.0,,,,,,,,0.001,100000000.0,0.0,0.0,0.0,,75000.0,,,,,-869300.0,689.0,,42619.0,,-30431542.0,,,,,,650000.0,1.31,,-1015971.0,,,,,70000.0,,35080.0,,,,,,94192079.0,,,,63072.0,,,,,,,,,,,,
2021-04-30,2021-06-21,10-Q,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,338845.0,,246872.0,2758.0,,41784782.0,,,,,,887437.0,,,,,,1453777.0,1453225.0,1125026.0,,1378225.0,1378225.0,,,,,0.001,500000000.0,101539105.0,101539105.0,101539.0,,,,1292030.0,,,1233415.0,,,616183.0,,,,,,,,,1377.0,,-0.13,,,,,1711522.0,50000.0,,,,,,,,,0.0,,2654320.0,,,,,,,,,,,,,,,357370.0,,14098.0,,,2400688.0,1453777.0,2400688.0,,0.0,,,,,,,-12401690.0,675847.0,,,1292030.0,675847.0,-12094320.0,,,,,50000.0,,,,,,,,0.001,100000000.0,0.0,0.0,0.0,,75000.0,,,,,-12401690.0,552.0,,565764.0,9440000.0,-42833232.0,,,,,,1050000.0,1.22,,-946911.0,,,,,123250.0,,1214500.0,,,,,,98382540.0,,,,,,,,,,,,,,,,
2021-07-31,2021-10-29,10-K,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,1224783.0,,259487.0,2896.0,42879278.0,42879278.0,5000.0,,653836.0,1729963.0,,,,858942.0,,8852015.0,,610533.0,610119.0,1125026.0,,556584.0,556584.0,,493632.0,,,0.001,500000000.0,88559978.0,88559978.0,87191.0,,,,1087270.0,,,1094212.0,,,351030.0,1182300.0,1589700.0,0.0,,1589700.0,,552.0,5552.0,2568.0,-0.18,,0.0,0.21,-0.21,13846.0,1133770.0,0.0,,,,,,,,,0.0,50000.0,6420712.0,,,0.0,-1182300.0,1000396.0,,,47785.0,,53959.0,,,16869.0,0.0,1072383.0,34345.0,32351.0,,2006193.0,3377887.0,610533.0,3377887.0,0.0,,3916743.0,,0.0,,-3423111.0,,-16883095.0,736240.0,,,1087270.0,736240.0,-15860712.0,7218517.0,,,,,169000.0,,,,,,,0.001,100000000.0,0.0,0.0,0.0,53535.0,53535.0,0.0,,2935975.0,1565000.0,,414.0,415232.0,1632593.0,9440000.0,-45733823.0,,,15000000.0,1000000.0,1.18,1050000.0,1.22,0.25,-2767354.0,,,,,273250.0,,2980975.0,,,,0.0,,,93734074.0,2568.0,183846.0,556584.0,,,,,,,,,,,,
2021-10-31,2021-12-10,10-Q,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,1368592.0,,255768.0,3034.0,44293312.0,,,,,533105.0,,,,166940.0,,8981749.0,,931813.0,931537.0,1123090.0,,471140.0,471140.0,,-85444.0,,,0.001,500000000.0,91015650.0,91015650.0,91016.0,,,,1300000.0,,,1300000.0,,,184089.0,,,,,,,,138.0,,,-0.02,,,,,1275665.0,,,,,,,,,,,,1106884.0,,,,,143810.0,,,-3719.0,,31870.0,,264209.0,142653.0,,216886.0,,64221.0,,533105.0,3927582.0,931813.0,3927582.0,,,1079766.0,,0.0,,-1165210.0,,-1646274.0,1115911.0,,,1300000.0,1115911.0,-1429388.0,,,,0.0,,,,,,,,,0.001,100000000.0,0.0,0.0,0.0,460397.0,,,,867035.0,250000.0,,276.0,37269.0,322504.0,,-47380097.0,,,,,,,,,-2995769.0,,,,,,,867035.0,,,,,,88064376.0,,,,,,,,,,,,,,,,
2022-01-31,2022-03-15,10-Q,"Odyssey Health, Inc.",ODYY,CIK0001626644,USD,1154886.0,,719512.0,3172.0,44812931.0,,,,,511310.0,,,,,452.0,,,334215.0,289309.0,1123090.0,,131337.0,,,,,,0.001,500000000.0,82706072.0,82706072.0,82707.0,,,,1413314.0,,,1425000.0,,,11686.0,,,,,,,,,,,-0.02,,,,,714627.0,452.0,,,,,,,,,44768.0,,1515241.0,,,,,,,,,,,,,,,208767.0,,100585.0,,,4511387.0,334215.0,4511387.0,,,,,,,,,-1692713.0,1413314.0,,,1425000.0,1413314.0,-1975964.0,,,,,492018.0,,,,,,,,0.001,100000000.0,0.0,0.0,0.0,157972.0,,,,,,,138.0,,460723.0,,-49072810.0,,,,,,1250000.0,1.07,,-4177172.0,,,,,,,,,,,,,91615244.0,,21336.0,650616.0,131337.0,,1508.0,31200.0,3015.0,3015.0,3015.0,3015.0,25000.0,,,,
