end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvancesOnInventoryPurchases,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,Capital,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CustomerAdvancesCurrent,DeferredTaxAssetInterestCarryforward,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNoncurrent,DividendPaymentsRestrictionsScheduleStatutoryCapitalAndSurplus1,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsOther,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxSettlements,EffectiveIncomeTaxRateReconciliationTaxSettlementsForeign,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToOtherRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,InterestIncomeOperating,InterestIncomeOther,InterestPaid,InventoryAdjustments,InventoryFinishedGoodsNetOfReserves,InventoryGross,InventoryNet,InventoryRawMaterialsNetOfReserves,InventorySuppliesNetOfReserves,InventoryValuationReserves,InvestmentIncomeInterest,Investments,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LongTermInvestments,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherFiniteLivedIntangibleAssetsGross,OtherLiabilitiesCurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivables,OtherReceivablesNetCurrent,PaymentsForProceedsFromInvestments,PaymentsForProceedsFromLongtermInvestments,PaymentsForProceedsFromShortTermInvestments,PaymentsOfCapitalDistribution,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToSuppliers,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,PrepaidTaxes,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleMaturityAndCollectionOfLongtermInvestments,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SegmentReportingInformationNetAssets,SellingExpense,ShareBasedCompensation,ShortTermInvestments,ShortTermInvestments,SignificantChangesFrachisedOutletsInOperation,SignificantChangesFranchisesPurchasedDuringPeriod,SignificantChangesFranchisesSold,StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,StatutoryAccountingPracticesStatutoryNetIncomeAmount,StockholdersEquity,TaxesPayableCurrent,TemporaryEquityForeignCurrencyTranslationAdjustments,WarrantExercisePriceDecrease,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2012-09-30,2012-11-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,104360.0,9188.0,9188.0,1328133.0,926177.0,7361143.0,4156.0,,,210206.0,,,4156.0,,11547435.0,4183378.0,,,,,2172103.0,,,0.0,,,,0.001,200000000.0,20036000.0,20036000.0,20036.0,-365422.0,107285.0,37602.0,,0.0,,354052.0,,118176.0,122332.0,,,,,115618.0,-0.02,,,,,,,,,,,,,75366.0,,,,,,,687753.0,612387.0,,,,481292.0,187674.0,,,-334822.0,,,4331.0,,,,,,,,,,,,,,,,,,,,,,,1031184.0,,1446058.0,363000.0,13351.0,0.0,896.0,,,,11547435.0,321148.0,,,236817.0,,,,,,,-339153.0,42196.0,,,564692.0,-377018.0,,1044339.0,,,-26269.0,36022.0,63568.0,22253.0,63553.0,,129813.0,,,,,,,,,0.001,1000000.0,,,7500.0,195135.0,208510.0,,,,,,,,7647851.0,6319718.0,,2564879.0,,294959.0,1519886.0,83400.0,,,,,,,354052.0,,11226287.0,,,,20036000.0
2012-12-31,2013-04-01,10-K,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,39948.0,11594.0,11594.0,1482132.0,961080.0,7361143.0,18875.0,,,276953.0,,0.0,18875.0,0.0,11036270.0,3633386.0,,,,,522145.0,-2850044.0,,0.0,,,,0.001,200000000.0,20036000.0,20036000.0,20036.0,-1205398.0,601028.0,20265.0,,,290000.0,0.0,290000.0,489752.0,508627.0,,,,,121515.0,-0.06,-0.01,0.25,-0.06,-0.2,-0.2,0.0,0.05,0.0,0.0,92404.0,,,80989.0,537236.0,23795.0,23795.0,23795.0,23795.0,23795.0,737200.0,656211.0,,-5961.0,,2067511.0,1296878.0,,,-1281646.0,,,17969.0,62896.0,16628.0,-79779.0,-26459.0,,,-25997.0,7093.0,,,,3252.0,61653.0,409733.0,,131.0,-243.0,39307.0,,,,,920829.0,1254705.0,1254705.0,287560.0,6850.0,0.0,4128.0,,,,11036270.0,250808.0,,,237488.0,-237163.0,,-1520695.0,,-1184590.0,,-1299615.0,53206.0,,3.0,2631730.0,-1334852.0,,893699.0,,,94217.0,83622.0,69080.0,29817.0,78895.0,,46727.0,,1266604.0,,,,52765.0,207547.0,47763.0,0.001,1000000.0,,,42898.0,192825.0,211760.0,,,,,,-1266604.0,6221.0,7991317.0,6509185.0,237163.0,2089151.0,,1897906.0,1465179.0,564219.0,18000.0,,1266604.0,193.0,14.0,-68.0,354052.0,,10785462.0,,,,20033879.0
2013-03-31,2013-05-15,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,50437.0,,,1576258.0,1020645.0,7361143.0,6426.0,,,232673.0,,0.0,6426.0,0.0,10613905.0,3301445.0,,,,,1163608.0,641463.0,,0.0,,,,0.001,200000000.0,20036000.0,20036000.0,20036.0,-426743.0,55255.0,23761.0,,,,354052.0,,130400.0,136826.0,,,,,113911.0,-0.02,0.0,0.25,0.0,-0.25,-0.25,,0.08,,,13163.0,,,87415.0,527691.0,25704.0,25704.0,25704.0,25704.0,25704.0,741248.0,653833.0,,,,523670.0,122639.0,,,-484930.0,,,1378.0,,1796.0,10489.0,-11594.0,,,-114807.0,3496.0,,,,-1329.0,,79392.0,,-674.0,169118.0,-14243.0,,,,,991582.0,,1334097.0,295589.0,7189.0,0.0,251.0,,,,10613905.0,255186.0,,,238793.0,-7604.0,,1266604.0,,-630700.0,,-486308.0,3538.0,,3.0,611107.0,-488468.0,,1083630.0,,,59565.0,84081.0,67077.0,1769.0,5056.0,,215845.0,,,,,,,,,0.001,1000000.0,,,28655.0,191004.0,326567.0,,,,,,1266604.0,,7805088.0,6228830.0,7604.0,1602843.0,,177894.0,1484187.0,87437.0,,,,,,,354052.0,,10358719.0,,,,20036000.0
2013-06-30,2013-08-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,24900.0,,,1724016.0,1174531.0,7361665.0,,,,251395.0,,,7391.0,,9970319.0,2680452.0,,,,,611590.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-580626.0,125761.0,5937.0,,,,354052.0,,147758.0,155149.0,,,,,104915.0,-0.04,,,,,,,,,,,,,94806.0,527691.0,25704.0,25704.0,25704.0,25704.0,25704.0,752436.0,657630.0,,,,535228.0,180951.0,,,-655642.0,,,78870.0,,,,,,,,,,,,,,,,,,,,,,,946481.0,,1279077.0,285407.0,6853.0,,235.0,,,,9970319.0,191686.0,,,242397.0,,,,,,,-734512.0,-141825.0,,,694768.0,-513817.0,,1090991.0,,,153886.0,85350.0,55934.0,144653.0,2593.0,,81226.0,,,,,,,,,0.001,1000000.0,,,11000.0,190964.0,446164.0,,,,,,,,7922892.0,6198876.0,,868331.0,,306712.0,,159540.0,,,,,,,354052.0,,9778633.0,,,,20051231.0
2013-09-30,2013-11-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,54237.0,,,1858674.0,1235613.0,7361665.0,,,,376995.0,,,6675.0,,9811707.0,2579108.0,,,,,151945.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-225761.0,146114.0,53416.0,,,,354052.0,,134658.0,141333.0,,,,,97045.0,-0.01,,,,,,,,,,,,,101481.0,520376.0,27167.0,27167.0,27167.0,27167.0,27167.0,756938.0,655457.0,,,,433451.0,243749.0,,,-288854.0,,,-2011.0,,,,,,,,,,,,,,,,,,,,,,,941570.0,,1273434.0,284361.0,6866.0,,189.0,,,,9811707.0,258835.0,,,243847.0,,,,,,,-286843.0,93.0,,,532696.0,-288947.0,,1088470.0,,,61082.0,85861.0,54137.0,808.0,712.0,,47533.0,,,,,,,,,0.001,1000000.0,,,56529.0,189166.0,428825.0,,,,,,,,8002803.0,6144129.0,,581488.0,,389863.0,,99245.0,,,243847.0,,,,354052.0,,9552872.0,,,,20054000.0
2013-12-31,2014-03-31,10-K,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,76267.0,1486.0,1486.0,2031496.0,1290926.0,7361665.0,,,,180968.0,0.0,,27258.0,,9168763.0,2011767.0,,,,477642.0,477642.0,-44503.0,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-1841836.0,546445.0,18178.0,,,796000.0,,796000.0,549364.0,576622.0,,,,,71168.0,-0.11,-0.05,0.25,0.0,-0.26,,-0.04,,,,5586.0,,,108247.0,530416.0,24581.0,24581.0,24581.0,24581.0,24581.0,761568.0,653321.0,,,,2116567.0,844900.0,,,-2094266.0,,,77416.0,62896.0,72823.0,35282.0,-10317.0,,,101986.0,-2296.0,,,,844.0,,63729.0,,-6122.0,-4576.0,-35974.0,,,,149819.0,974382.0,1347459.0,1197640.0,326245.0,5878.0,149819.0,865.0,,,,9168763.0,224597.0,,,245339.0,-50347.0,,1233139.0,,-1232881.0,,-2171682.0,-138669.0,,3.0,2800497.0,-1955597.0,3200000.0,898660.0,,,329846.0,86386.0,58984.0,147936.0,8402.0,,37333.0,,,,,,,33465.0,133830.0,0.001,1000000.0,,,6924.0,,109774.0,,,1266604.0,,,1266604.0,,8289832.0,6258336.0,50347.0,-82531.0,,1391345.0,,536145.0,540.0,,,,,,354052.0,,8944166.0,,,,20048871.0
2014-03-31,2014-05-15,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,44559.0,1474.0,1474.0,2142287.0,1220632.0,7361665.0,,,,73423.0,,,5371.0,,8625963.0,1626827.0,,,,,175207.0,-302435.0,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-553489.0,91467.0,86361.0,,,,354052.0,,110791.0,116162.0,,,,,57981.0,-0.02,0.0,0.25,,-0.25,,,,,,-60723.0,,,113618.0,530416.0,24581.0,24581.0,24581.0,24581.0,24581.0,755341.0,641723.0,,,,463690.0,92070.0,,,-482984.0,,,211.0,,1093.0,-20352.0,,,,-12314.0,68183.0,,,,-11769.0,,5308.0,-830.0,-830.0,13130.0,-6924.0,,133.0,,148595.0,1004799.0,1352767.0,1204172.0,301526.0,5693.0,148595.0,133.0,,,,8625963.0,235286.0,,,243333.0,-13187.0,,-1530.0,,-226995.0,,-483195.0,-931.0,,3.0,574123.0,-482053.0,,885056.0,,,-70294.0,85680.0,46385.0,1498.0,434.0,,50463.0,,,,,,,1530.0,,0.001,1000000.0,,,,,122088.0,,,,,,,,8256367.0,6114080.0,13187.0,-565726.0,,183537.0,,110433.0,,,0.0,,,,354052.0,,8390677.0,,,,20054000.0
2014-06-30,2014-08-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,53412.0,1476.0,1476.0,2266951.0,1228491.0,7361665.0,,,,49423.0,,,6225.0,,8483312.0,1848593.0,,,,,456055.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-257324.0,130200.0,210574.0,,,,354052.0,,124664.0,130889.0,,,,,49637.0,-0.01,,,,,,,,,,,,,119843.0,530416.0,24581.0,24581.0,24581.0,24581.0,24581.0,756163.0,636320.0,,,,335954.0,186680.0,,-263695.0,-263695.0,,,1488.0,,,,,,,,,,,,,,,,,,,,140.0,,148756.0,972099.0,1282134.0,1133378.0,263782.0,5459.0,148756.0,140.0,,,,8483312.0,349959.0,,,,,,,,,,-265183.0,-466.0,,,449909.0,-263229.0,,636320.0,,,7859.0,85773.0,36336.0,636.0,30.0,,28694.0,,,,,,,,,0.001,1000000.0,,,2707.0,,95661.0,,,,,,,,8265350.0,5998399.0,,-830909.0,,316880.0,,113955.0,,,81199.0,,,,354052.0,,8133353.0,,,,20054000.0
2014-09-30,2014-11-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,50353.0,,,2386328.0,1230206.0,7361665.0,,,,138574.0,,,6136.0,,8248001.0,1745966.0,,,,512336.0,512336.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-184034.0,238129.0,159322.0,,,,354052.0,,119377.0,125513.0,,,,,44246.0,-0.01,,,,,,,,,,,,,125979.0,530416.0,24581.0,24581.0,24581.0,24581.0,24581.0,756372.0,630393.0,,,,344330.0,252620.0,,-185751.0,-185751.0,,,-2.0,,,,,,,,,,,,,,,,,,,,100.0,,148797.0,856253.0,1123680.0,974883.0,221134.0,5488.0,148797.0,100.0,,,,8248001.0,298682.0,,,,,,,,,,-185749.0,22663.0,,,461034.0,-208414.0,,630393.0,,,1715.0,85797.0,44761.0,4964.0,27527.0,,39878.0,,,,,,,,,0.001,1000000.0,,,1895.0,,78400.0,,,,,,,,8257970.0,5871642.0,,-1016658.0,,490749.0,,116704.0,,,81199.0,,,,354052.0,,7949319.0,,,,20054000.0
2014-12-31,2015-03-31,10-K,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,61633.0,33529.0,26192.0,26192.0,2480591.0,1233769.0,7361665.0,23889.0,,,135883.0,0.0,,23889.0,,7955794.0,1605325.0,,,,,542672.0,65030.0,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-1263000.0,777747.0,149616.0,,,1098000.0,,1098000.0,484080.0,507969.0,,,,0.0,43051.0,-0.06,0.0,0.25,,-0.25,,0.0,,,,-65795.0,,,132136.0,505098.0,23889.0,23889.0,23889.0,23889.0,23889.0,756679.0,624543.0,-25152.0,-25152.0,,1523378.0,920344.0,,-1202711.0,-1202711.0,,,3132.0,,2884.0,-31353.0,24706.0,,,32055.0,131438.0,,,,-11471.0,,-445304.0,919.0,919.0,23950.0,-5841.0,,545.0,,142012.0,663187.0,902155.0,760143.0,197027.0,663.0,142012.0,545.0,,,,7955794.0,274628.0,,,,-28117.0,,248210.0,,-89268.0,,-1205843.0,-31482.0,,3.0,2091573.0,-1171229.0,4400000.0,624543.0,,,-57157.0,85832.0,48432.0,69355.0,37328.0,,61633.0,,,-245339.0,,,,2690.0,,0.001,1000000.0,,,1083.0,,77719.0,,-28117.0,245339.0,,,,5561.0,8206517.0,5725926.0,28117.0,-1288374.0,,1698091.0,,575047.0,,,0.0,,,,354052.0,,7681166.0,,,,20054000.0
2015-03-31,2015-05-15,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,81358.0,26373.0,26373.0,2612928.0,1259595.0,7361665.0,6588.0,,,107581.0,,,6588.0,,7701835.0,1303534.0,,,,,273746.0,-268926.0,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-321543.0,231721.0,173222.0,,,,354052.0,,132337.0,138925.0,,,,886.0,36984.0,-0.02,0.0,0.25,,-0.25,,,,,,23505.0,,,138724.0,505098.0,23889.0,23889.0,23889.0,23889.0,23889.0,759320.0,620596.0,,,,542931.0,452746.0,,-345931.0,-345931.0,,,1438.0,,2856.0,47829.0,,,,11644.0,23606.0,886.0,886.0,,1257.0,,-78171.0,959.0,,20260.0,-811.0,,143.0,,142507.0,600376.0,823984.0,681477.0,182081.0,,142507.0,,65231.0,,,7701835.0,342212.0,,,,-6073.0,,-249347.0,,-37011.0,,-347369.0,692.0,,3.0,799369.0,-346623.0,,620596.0,,,25826.0,86131.0,50648.0,203.0,752.0,,81893.0,,65231.0,65231.0,,,,184116.0,,0.001,1000000.0,,,272.0,,66075.0,,-6073.0,,,,,,8390633.0,5777705.0,6073.0,-1635743.0,,684467.0,,256438.0,,,65231.0,,,,354052.0,,7359623.0,,,,20054000.0
2015-06-30,2015-08-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,46770.0,120248.0,1301.0,1301.0,2758166.0,1314066.0,7361665.0,,,,97904.0,,,7157.0,,7696534.0,1377058.0,,,,,480228.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-29348.0,293750.0,155265.0,,,,354052.0,,145238.0,152395.0,,,,,39374.0,0.0,,,,,,,,,,,,,145881.0,505098.0,23889.0,23889.0,23889.0,23889.0,23889.0,764720.0,618839.0,,,,471830.0,573983.0,,-67774.0,,,,16045.0,,,,,,,,,,,,,,,,,,,,198.0,,143521.0,595788.0,818985.0,675464.0,181355.0,0.0,0.0,,,,,7696534.0,366259.0,,,,,,,,,,-83819.0,19987.0,,,661744.0,-87761.0,,618839.0,,,54471.0,86744.0,51372.0,3182.0,22971.0,,,,,,,,,,,0.001,1000000.0,,,5256.0,,70135.0,,,,,,,,8458803.0,5700637.0,,-1719562.0,,867733.0,,189914.0,,,,,,,354052.0,,7330275.0,,,,20054000.0
2015-09-30,2015-11-13,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,56212.0,81429.0,,,2764459.0,1004988.0,7361665.0,,,,104147.0,,,,,7546779.0,1615833.0,,,,,698542.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-389531.0,290731.0,338265.0,,,,,,6293.0,6122.0,,,,,133007.0,0.0,,,,,,,,,,,,,145710.0,505098.0,23889.0,23889.0,23889.0,23889.0,23889.0,732825.0,587115.0,,,,430476.0,567397.0,,-84718.0,,,,-4265.0,,,,,,,,,,,,,,,,,,,,171.0,,137535.0,598182.0,832387.0,694852.0,194108.0,,137535.0,,,,,7546779.0,606035.0,,,,,,,,,,-80453.0,-47272.0,,,604843.0,-37446.0,,587115.0,,,-309078.0,83126.0,53334.0,49482.0,2039.0,,,,,,,,,,,0.001,1000000.0,,,3777.0,,58303.0,,,,,,,,8108290.0,5343831.0,,-1800015.0,,858128.0,,174367.0,,,,,,,354052.0,,6940744.0,,,,20054000.0
2015-12-31,2016-03-30,10-K,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,100298.0,126866.0,,,2824030.0,848733.0,7361665.0,16244.0,,,90542.0,0.0,,16244.0,,7140577.0,1457965.0,,,,,369249.0,-173423.0,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-887331.0,1093592.0,34059.0,,,892500.0,,892500.0,343439.0,359683.0,,,,,130933.0,-0.03,-0.05,0.25,,-0.3,,,,,,82575.0,,,148380.0,487548.0,16244.0,16244.0,16244.0,16244.0,16244.0,717148.0,568768.0,,,,1884720.0,2231681.0,,-478522.0,,,,23773.0,,23158.0,93337.0,-26192.0,,,12930.0,-115557.0,,,,4478.0,,56055.0,1974.0,,38665.0,1381.0,,664.0,,127587.0,709841.0,958210.0,830623.0,209120.0,,127587.0,,,,,7140577.0,346742.0,,,,87882.0,,-166573.0,,-177307.0,,-502295.0,-23962.0,,3.0,2686241.0,-454560.0,3570000.0,568768.0,,,-385036.0,81348.0,54884.0,47866.0,23240.0,,,,,,,,,166573.0,,0.001,1000000.0,,,2464.0,,64789.0,,87882.0,,,,,,7937874.0,5113844.0,,-1790669.0,,3325273.0,,808810.0,,,,,,,354052.0,,6793835.0,,,,20054000.0
2016-03-31,2016-05-16,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,137910.0,83896.0,1551.0,1551.0,2966356.0,893327.0,7361665.0,6858.0,,,115839.0,0.0,,6858.0,,7187138.0,1555880.0,,,,,481325.0,112076.0,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-163255.0,316751.0,202580.0,,,,,,142326.0,149184.0,,,,,209137.0,-0.01,0.0,0.25,,-0.25,,,,,,-13385.0,,,155238.0,487548.0,16244.0,16244.0,16244.0,16244.0,16244.0,722131.0,566893.0,,,,434310.0,516308.0,,-207738.0,,,,111.0,,1932.0,-42970.0,1551.0,,,28905.0,168521.0,0.0,,,3409.0,,-47606.0,2652.0,,37612.0,-1223.0,,81.0,,128474.0,620833.0,910604.0,782130.0,250250.0,,128474.0,,,,,7187138.0,556558.0,,,,78189.0,,-38949.0,,86221.0,,-207849.0,21.0,,3.0,724067.0,-207759.0,,566893.0,,,44594.0,81913.0,60945.0,1341.0,1281.0,,,,,0.0,,,,38949.0,,0.001,1000000.0,,,1241.0,,35884.0,,78189.0,,,,,,8030721.0,5064365.0,,-1998518.0,,833059.0,,289757.0,,,,,,,354052.0,,6630580.0,,,,20054000.0
2016-06-30,2016-08-15,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,134290.0,96306.0,,,2982299.0,700471.0,7361665.0,,,,71818.0,0.0,,4640.0,,6801398.0,1453815.0,,,,,393680.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-435098.0,267075.0,322920.0,,,,,,84414.0,89054.0,,,,,129411.0,-0.01,,,,,,,,,,,,,156326.0,,,,,,,700885.0,544559.0,,,,403941.0,524932.0,,-241420.0,,,,822.0,,,,,,,,,,,,,,,,,,,80.0,80.0,,124694.0,625585.0,905459.0,780765.0,241515.0,,124694.0,,,,,6801398.0,605916.0,,,,,,,,,,-242242.0,-5641.0,,,760711.0,-235779.0,,544559.0,,,-192856.0,79503.0,57279.0,5811.0,90.0,,,,,,,,,,,0.001,1000000.0,,,,,73262.0,,,,,,,,7785323.0,4803024.0,,-2240760.0,,792007.0,,356770.0,,,,,,,354052.0,,6195482.0,,,,20054000.0
2016-09-30,2016-11-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,94840.0,86364.0,2381.0,2381.0,3086441.0,674827.0,7361665.0,,,,106288.0,0.0,,5634.0,,6520057.0,1314760.0,,,,,404798.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-149144.0,375874.0,194072.0,,,,,,128343.0,133977.0,,,,,128470.0,-0.01,,,,,,,,,,,,,161350.0,,,,,,,698150.0,536800.0,,,,396433.0,518320.0,,-123508.0,,,,-8.0,,,,,,,,,,,,,,,,,,,,121.0,,124207.0,379934.0,806792.0,682585.0,388649.0,,124207.0,121.0,,,,6520057.0,473719.0,,,,,,,,,,-123500.0,-196.0,,,641632.0,-123312.0,,536800.0,,,-25644.0,79193.0,64813.0,497.0,180.0,,,,,,,,,,,0.001,1000000.0,,,3599.0,,20269.0,,,,,,,,7754938.0,4668497.0,,-2364260.0,,894194.0,,245199.0,,,,,,,354052.0,,6046338.0,,,,20054000.0
