end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccumulatedAmortizationOfCurrentDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockSplit,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdvertisingExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BankOverdrafts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CostOfServices,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentRate,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedPremium,DebtInstrumentUnamortizedPremiumCurrent,DeferredCompensationEquity,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortizationAdjustment,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAdjustment,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DefinedBenefitPlanInterestCost,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsAndHedgesLiabilities,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsSharebasedCompensationStock,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,ExplorationAbandonmentAndImpairmentExpense,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueAssumptionsWeightedAverageVolatilityRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,FederalIncomeTaxExpenseBenefitContinuingOperations,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,GainLossOnDerivativeInstrumentsNetPretax,GainLossRelatedToLitigationSettlement,GainOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IndefiniteLivedLicenseAgreements,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestReceivable,Investments,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseCosts,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NondebtorReorganizationItemsNetGainLossOnSettlementOfOtherClaims1,NonoperatingGainsLosses,NotesAndLoansPayable,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForAdvanceToAffiliate,PaymentsForLoans,PaymentsForProceedsFromProductiveAssets,PaymentsForPurchaseOfOtherAssets1,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToFundLongtermLoansToRelatedParties,PostconfirmationDeferredFinancingCosts,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromLicenseFeesReceived,ProceedsFromLoanOriginations1,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,TechnologyServicesCosts,TimeDepositsAtOrAboveFDICInsuranceLimit,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-10-31,2012-12-14,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,,,37180.0,,,,,282489.0,,,,,,0.0,,,0.0,,573080.0,48080.0,,,31633.0,,,-24813.0,,,0.001,,90000000.0,63037262.0,,63037.0,,,,,,,13000.0,,6840.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,139072.0,0.0,409035.0,139072.0,,,,,,,,,,409035.0,,,,,0.34,,,,,,,0.0,0.0,,,,,,,5012.0,,-20112.0,0.0,0.0,,,,,0.0,-2201.0,,0.0,,,,0.0,,-2500.0,,,0.0,0.0,0.0,,,,,,387180.0,573080.0,212180.0,,,0.0,0.0,-24813.0,-20112.0,-20112.0,,,,,,,,20112.0,-20112.0,,,0.0,,0.0,,,0.0,,,,,0.0,,,,0.001,10000000.0,,,,16447.0,,,0.0,,,,,0.0,,,,0.0,2100.0,-20112.0,,,,,,0.0,,,,0.0,,,,,185900.0,,,,,,,,,,0.0,,6840.0,,63037362.0,
2013-01-31,2013-03-21,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,,,37680.0,,,,,282489.0,,,,,,,,,0.0,,572948.0,47948.0,,,26917.0,,,,,,0.001,,90000000.0,63037262.0,,63037.0,,,,,,,30000.0,,,0.0,,,,,,,,,,,,,0.0,,,,156375.0,0.0,459917.0,156375.0,,,,,,,,,,459917.0,,,,,,,,,,,,0.0,1394.0,,,,,,,4127.0,,-50882.0,0.0,,,,,,,,,,,,,0.0,,,,,250.0,0.0,,,,,,,437930.0,572948.0,262930.0,,,,,,-51182.0,-50882.0,,,50000.0,,,,,50632.0,-50632.0,,,-250.0,50832.0,-250.0,,,0.0,,,,,,,,,0.001,10000000.0,,,,16447.0,,,,,,,,,,,,,16505.0,,,,,,,0.0,,,,,,,,,135018.0,,,,,,,,,,0.0,,-1394.0,,63037362.0,
2013-04-30,2013-06-11,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,,,38180.0,,,,,282489.0,,,,,,,,,0.0,,553896.0,28896.0,,,5751.0,,,,,,0.001,,90000000.0,63037262.0,,63037.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,163275.0,0.0,480219.0,163275.0,,,,,,,,,,480219.0,,,,,,,,,,,,0.0,,,,,,,,9224.0,,-20302.0,0.0,,,,,,,,,,,,,0.0,,,,,750.0,0.0,,,,,,,439180.0,553896.0,264180.0,,,,,,-20302.0,-20302.0,,,50000.0,,,,,19552.0,-19552.0,,,-750.0,19552.0,-750.0,,,0.0,,,,,,,,,0.001,10000000.0,,,,16447.0,,,,,,,,,,,,,10328.0,,,,,,,0.0,,,,,,,,,114716.0,,,,,,,,,,0.0,,,,63037262.0,
2013-07-31,2014-06-09,10-K,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,,,65204.0,6324.0,8880.0,2917.0,,1701489.0,,,,,,0.0,,,-3403.0,,192767.0,17767.0,,,15200.0,,,-41246.0,,,0.001,,100000000.0,74037262.0,,74037.0,,,,,7983.0,,277167.0,,385263.0,0.0,,0.06,,,,,,,,,,455833.0,,2917.0,-5000.0,,517497.0,0.0,1522049.0,517497.0,,2082.0,,,,,,20445.0,,1522049.0,,,,,0.34,,,0.0037,2.84,,,-25.0,0.0,,,,,,,19736.0,,-1133126.0,-0.02,0.0,,,,,2082.0,25823.0,,0.0,50000.0,20000.0,,0.0,,13463.0,175000.0,,0.0,-2082.0,0.0,,,,,,145714.0,192767.0,145714.0,,,70000.0,0.0,-111246.0,,-1133126.0,,,50000.0,,,,,364699.0,-364699.0,0.0,,-768427.0,,,,,-2917.0,,,,,0.0,,,2083.0,,0.001,,,,484.0,,,0.0,,,,,,,,,0.0,67796.0,-1133126.0,,,,,,0.0,,,,214167.0,,,,,47053.0,,,,,,974167.0,,,,0.0,,385263.0,249409.0,64593426.0,
2013-10-31,2014-06-11,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,,,122506.0,6326.0,6180.0,,,1779489.0,,,,,,0.0,,2917.0,-8507.0,,183784.0,8784.0,,,7467.0,,,-7733.0,,,0.001,,100000000.0,76037262.0,,76037.0,,,,,33340.0,,200337.0,,74020.0,0.0,,0.06,,,,,,,,,,425496.0,,1250.0,0.0,,591517.0,0.0,1739755.0,591517.0,,3915.0,,,,,,34001.0,,1739755.0,,,,,0.34,,,,,,,7064.0,0.0,,,,,,,4863.0,,-217706.0,0.0,0.0,,,,,1833.0,57640.0,,0.0,50000.0,20000.0,,0.0,,0.0,175000.0,,833.0,-1000.0,0.0,,,,,,244100.0,183784.0,194100.0,,50000.0,37470.0,0.0,-45203.0,,-217706.0,,,0.0,,,,,213180.0,-213180.0,338.0,,-4526.0,,,,,-1250.0,,,,,0.0,,,833.0,,10000000.0,,,,484.0,,,0.0,,,,,0.0,,,,0.0,7980.0,,,,,,,0.0,,,,110337.0,,,,,-60316.0,,,,,,,,,,0.0,,74020.0,249409.0,75370595.0,
2014-01-31,2014-06-12,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,,,151522.0,16500.0,8480.0,,,1779489.0,,,,,,,,,-12485.0,,179141.0,4141.0,,,3657.0,,,,666667.0,,0.001,,100000000.0,76037262.0,,76037.0,,,,,45825.0,,115318.0,,,0.0,,,,,,,,,,,,325595.0,,,,,640349.0,0.0,1883379.0,640349.0,,6008.0,,,,,,29487.0,,1883379.0,,,,,,,,,,,,4514.0,,,,,,,,4283.0,,-143623.0,0.0,,,,,,,,,,,,,0.0,,,175000.0,,1093.0,-1000.0,,,,,,,283180.0,179141.0,283180.0,,,,,,,-143623.0,,,50000.0,,,,,132726.0,-132726.0,338.0,,-10897.0,,,,,-833.0,,,,,,,,0.0,,10000000.0,,,,484.0,,,,,,,,,,,,,13125.0,,,,,,,0.0,,,,,,,,,-104039.0,,,,,,,,,,0.0,,,249409.0,76037262.0,
2014-04-30,2014-06-12,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,,,168945.0,16500.0,10778.0,,,1779489.0,,,,,,,,,-12481.0,,177644.0,2644.0,,,2160.0,,,,666667.0,,0.001,,100000000.0,76037262.0,,76037.0,,,,,58306.0,,81369.0,,,0.0,,,,,,,,,,,,260476.0,,,,,669256.0,0.0,1968398.0,669256.0,,8102.0,,,,,,15892.0,,1968398.0,,,,,,,,,,,,13595.0,,,,,,,,371.0,,-85019.0,0.0,,,,,,,,,,,,,0.0,,,175000.0,,2093.0,0.0,,,,,,,301583.0,177644.0,301583.0,,,,,,,-85019.0,,,50000.0,,,,,84040.0,-84040.0,338.0,,-979.0,,,,,0.0,,,,,,,,0.0,,10000000.0,,,,484.0,,,,,,,,,,,,,2300.0,,,,,,,0.0,,,,,,,,,-123939.0,,,,,,,,,,0.0,,,249409.0,76037262.0,
2018-10-31,2018-12-19,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,136667.0,,,,,,34667.0,11444096.0,1110.0,,,,,4887.0,,,,,2511318.0,,52965.0,33.0,,,-2969.0,-2969.0,,,0.001,,500000000.0,13003589.0,13003589.0,13004.0,,,,100000.0,92500.0,,,,,,,,,,,,,,,100000.0,7500.0,,,,,,,,,,607.0,,5287.0,6442.0,-25347.0,,,85132.0,,,349800.0,175061.0,-0.03,-0.03,,,,,,,-25347.0,,,-7700.0,28372.0,,,,,17821.0,,,,,,-41498.0,,85109.0,,,,,,,,,,,,,-5773.0,,,,,10563.0,,,661677.0,2511318.0,661677.0,,,11275.0,-1195.0,-13049.0,-438856.0,,,,,,71947.0,,,407736.0,-407736.0,,,,,,-31120.0,-31120.0,,,-4253.0,1195.0,,-1195.0,,,,0.001,10000000.0,223500.0,223500.0,,,,,,,,,,,27520.0,33.0,,-12025.0,13105.0,,532.0,,,-12025.0,-9832928.0,,,,,349800.0,,,,,1849641.0,1849641.0,,,,,349800.0,,,,,,,,13003589.0,13003589.0
2019-01-31,2019-03-15,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,152325.0,,115019.0,,,,39999.0,11635570.0,,,,,,,,,,2429981.0,109094.0,34199.0,,,,32499.0,,,,,0.001,,500000000.0,13107190.0,13107190.0,13107.0,49620.0,,,115385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,607.0,,,6442.0,-788174.0,,,1007806.0,,,,150007.0,-0.27,-0.27,,2429981.0,,,,37500.0,-788174.0,,,-8810.0,27262.0,,,,-37500.0,33837.0,,,,,,,,,,,,,,,,,,,,,-20528.0,,,,,12177.0,,,1588742.0,109094.0,1588742.0,,,,,,-3543421.0,,,,,,48200.0,,,2697219.0,-2697219.0,,,,,,-846202.0,-3276183.0,,,,,,,,,,0.001,10000000.0,222500.0,222500.0,,1700.0,,,,,,,,,,,,,42307.0,,532.0,47633.0,,,-13376349.0,,,,,,,,,,-1479648.0,-1479648.0,,,,,163905.0,,,,,0.0,,,13074816.0,13074816.0
2019-04-30,2019-06-14,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,195583.0,,,,,,45157.0,34427625.0,,,,,,,,,,0.0,101007.0,32344.0,,,,32344.0,,,,,0.001,,500000000.0,13771032.0,13771032.0,13771.0,,,,138864.0,,0.0,,,,,,,,,,,,,150000.0,,,,,,,,,,,,,,,6232.0,-3237594.0,,289420.0,349939.0,,,,142353.0,-1.69,-1.66,,,,,,,-3237594.0,,,-9884.0,26188.0,,,,0.0,25009.0,0.0,,,,,,,,,,,,,,,,,,,,200393.0,,,,,13913.0,,,1038632.0,101007.0,1038632.0,,,,,,-22131089.0,,,,,,48200.0,,,18693102.0,-18693102.0,,,,,,-3437987.0,-3437987.0,,,,,,,,,,0.001,10000000.0,236500.0,236500.0,,,,,,,,,,,,,,,35424.0,,532.0,42475.0,,,-35507438.0,0.0,,,,,,,,-937625.0,-937625.0,-937625.0,,,,,18579500.0,,,,,0.0,,,13309529.0,13074816.0
2019-07-31,2019-11-14,10-K,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,158735.0,217656.0,217656.0,,,,50489.0,38421610.0,4404.0,,,,23822476.0,28296.0,0.0,,,2429981.0,520022.0,457801.0,,,317551.0,317551.0,,314582.0,,,0.001,,500000000.0,14434098.0,14434098.0,14434.0,,,,152895.0,24658.0,0.0,,,,,49620.0,,,,,,,,150000.0,,,,,,,104051.0,,1674620.0,,-1674620.0,1822.0,,21154.0,25558.0,-3928049.0,611265.0,611265.0,,1132259.0,,,217656.0,-1.74,-1.74,,2429981.0,,,,-37500.0,-3928049.0,,,10994.0,25078.0,1132259.0,37500.0,0.0,37500.0,99819.0,0.0,,,0.0,,16930.0,,209928.0,,,,,,,,,0.0,,,25078.0,303586.0,,0.0,,,,0.0,,1269428.0,520022.0,1269428.0,,,645580.0,-1195.0,-329803.0,-23307064.0,,,8373101.0,,,0.0,152895.0,,26689910.0,-26689910.0,,,,,,3382846.0,3382846.0,,,65453.0,,1195.0,-1195.0,,175500.0,,0.001,10000000.0,217000.0,217000.0,0.0,140250.0,,766380.0,,,,,0.0,,120153.0,,,,118749.0,-23307064.0,532.0,37143.0,-65453.0,-175500.0,-32701136.0,0.0,,,,19093205.0,,,,-937625.0,-749406.0,,,,,,,,0.0,0.0,,54595.0,,,13376774.0,13376774.0
2019-10-31,2019-12-23,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,407240.0,,,,,,55821.0,38789528.0,1110.0,,,,,35164.0,96411.0,,,,418145.0,194244.0,,,194244.0,53994.0,-263557.0,-263557.0,,,0.001,,500000000.0,,14817839.0,14818.0,,,,214569.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5332.0,6442.0,139007.0,,472258.0,,,,2259.0,16410.0,-0.01,,,0.0,,,,,,,,-12104.0,23968.0,,,,,63703.0,0.0,,,0.0,,249005.0,,-201246.0,,,,,,,,,,,,23968.0,112223.0,,0.0,,,,,,1300733.0,418145.0,1300733.0,,,36174.0,-168122.0,-131609.0,-145473.0,,,,,,70000.0,,,172257.0,-172257.0,,168122.0,,,,26784.0,,,54391.0,,,,,-168122.0,,,0.001,10000000.0,216000.0,216000.0,,140250.0,,,,,,,70000.0,,20565.0,,,,18287.0,,,31811.0,,-54391.0,-32846609.0,0.0,,,63703.0,2259.0,,,,,-882588.0,,,,,10032.0,,,,,,0.0,,,,14748054.0
2020-01-31,2020-03-23,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,470839.0,,,,,,60219.0,38829536.0,,,,,,,,,,,249494.0,30770.0,,,29645.0,29645.0,,,,65000.0,0.001,,500000000.0,15022779.0,15022779.0,15023.0,,,199726.0,246363.0,,0.0,,,,,,,,,,,,,175342.0,,,,,,,,,,,,,,,5508.0,-359258.0,,862016.0,,,,,274.0,-0.07,,,0.0,,,,,,,,-13214.0,22858.0,,,,,32083.0,0.0,,,,,,,,,,,,,,,,,,,22858.0,112834.0,,,,,,168453.0,,1848680.0,249494.0,1848680.0,,,,,,-867039.0,,,,,,117333.0,,,394947.0,-394947.0,,,,,,-472092.0,,,,,,,,,,,0.001,10000000.0,203000.0,203000.0,,1125.0,,,,,,,,,,,,,180802.0,,,27413.0,,,-33713648.0,0.0,,,32083.0,,,,,,-1599186.0,,,,,,,,,,,0.0,,,,13074816.0
2020-04-30,2020-06-22,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,465473.0,,,,,,63170.0,39460273.0,1087.0,,,,,,,,,0.0,231581.0,16895.0,,,16895.0,16895.0,,,,1219816.0,0.001,,500000000.0,18973666.0,18973666.0,18974.0,240000.0,,,226919.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2951.0,4038.0,-452897.0,,1445913.0,,,,,7566.0,-0.09,-0.09,,0.0,,,,,,,,-14301.0,21771.0,,,,-165000.0,49854.0,0.0,,,,,,,,,,,,,,,,,,,21771.0,131095.0,,,,,,168453.0,,2406127.0,231581.0,2406127.0,,,,,,-1260063.0,,-165000.0,,,,79833.0,,,511071.0,-511071.0,,,,,,-748992.0,,,,,,,,,,,0.001,10000000.0,218000.0,218000.0,0.0,0.0,,,,,,,,,,,,,76183.0,,,24462.0,,,-34973711.0,0.0,48937.0,,49854.0,,,,,,-2174546.0,,,,,,,,,,,0.0,,,,14690164.0
2020-07-31,2020-11-04,10-K,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,499249.0,8474.0,,,,,66186.0,39506284.0,5527.0,,,,438434.0,54678.0,426376.0,,,0.0,85346.0,43239.0,,,43239.0,43239.0,,-274312.0,,1219816.0,0.001,,500000000.0,21461784.0,21461784.0,21462.0,240000.0,,,305110.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,15697.0,20114.0,58080.0,842573.0,842573.0,,-12180.0,,,75069.0,-0.12,,,0.0,,,,,,,,-15411.0,20661.0,222278.0,,-12149.0,165000.0,178665.0,0.0,,,0.0,,426514.0,,-209182.0,,,,,,,,,140250.0,,,20661.0,487700.0,,0.0,,,,,,1863997.0,85346.0,1863997.0,,,313621.0,0.0,,,,,,,,0.0,,,1318410.0,-1318410.0,,,,,,-606769.0,,,,117333.0,,0.0,,,149081.0,,0.001,10000000.0,218000.0,218000.0,0.0,0.0,,163499.0,,,,,288014.0,,128522.0,,,,315755.0,,,21446.0,,,-34626315.0,0.0,,0.07,,438434.0,0.0,2.4018,0.0011,,-1778651.0,,,,,,,,,,,0.0,,,,16551334.0
2020-10-31,2020-12-17,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,556433.0,9567.0,,,,,69202.0,39527565.0,1110.0,,,,,266.0,95933.0,,,,38979.0,998.0,,,998.0,998.0,,-42241.0,,1219816.0,0.001,,500000000.0,22180692.0,22180692.0,22181.0,,,,353837.0,,0.0,,,,,,,,,,,,,150137.0,,,,,,,,,,,,,,3016.0,4126.0,137805.0,704768.0,704768.0,,,,,49863.0,0.0,,,0.0,,,,,,,,-16521.0,19951.0,0.0,,,,,0.0,,,0.0,,57184.0,,1093.0,,,,,,,,,,,,19551.0,113808.0,,0.0,,,,,,1885680.0,38979.0,1885680.0,,,27278.0,0.0,-69519.0,-90050.0,,,,,,,,,114047.0,-114047.0,,,,,,23997.0,,,8616.0,,,,,,,,0.001,10000000.0,218000.0,218000.0,0.0,,,,,,,,0.0,,35894.0,,,,20303.0,,,18430.0,,,-34716365.0,0.0,,,35681.0,0.0,0.0,2.4251,,,-1846701.0,,,,,,,,,,,0.0,,,,21777895.0
2021-01-31,2021-03-29,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,632257.0,11311.0,,,,,72218.0,39608401.0,,,,,,,,,,,197094.0,163239.0,,,150272.0,150272.0,,,,5950000.0,0.001,,500000000.0,24177860.0,24177860.0,24178.0,,,,337615.0,,0.0,,,,,40000.0,,1997168.0,,,,,,,,,,,,,,,,,,,,,4126.0,58081.0,,603854.0,,,,,,-0.02,,,0.0,,,,,,,,-17631.0,19551.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,18441.0,89997.0,,,,,,,,1914735.0,197094.0,1914735.0,,,,,2236163.0,-809700.0,,,,,,,,,327909.0,-327909.0,,,,,,-31916.0,,,,,,,,,,,0.001,10000000.0,218000.0,218000.0,0.0,12967.0,,,,,,,,,,,,,89218.0,,,15414.0,,,-35076190.0,0.0,,0.17,42849.0,,,,,,-1717641.0,,,720000.0,,,108552.0,,,,,0.0,,,,23678406.0
2021-04-30,2021-06-22,10-Q,"THC Therapeutics, Inc.",THCT,CIK0001404935,USD,703026.0,17131.0,,,,,75136.0,39608401.0,1074.0,,,,,,,,,,241843.0,59195.0,,,40895.0,40895.0,,,,8530002.0,0.001,,500000000.0,24177860.0,24177860.0,24178.0,,,,386719.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3992.0,3992.0,-85873.0,,689727.0,387232.0,,,,,,-0.01,,0.0,,,,,,,,-18705.0,17367.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,17367.0,95399.0,,,,,,,,2101264.0,241843.0,2101264.0,,,,,,-350780.0,,0.0,,,,,,,169508.0,-169508.0,,,,,,-181272.0,,,,,,,,,,,0.001,10000000.0,218000.0,218000.0,0.0,18300.0,,,,,,,,,,,,,23385.0,,,12496.0,,,-35426970.0,0.0,46937.0,0.28,77216.0,,,,,,-1859421.0,,,,,,,,,,,0.0,,,,24177860.0
