end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,CapitalizedComputerSoftwareNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConvertiblePreferredStockSharesIssuedUponConversion,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,Depreciation,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsPreferredStock,DividendsPreferredStockStock,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EquityMethodInvestmentOwnershipPercentage,FairValueOfAssetsAcquired,GainLossOnInvestments,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IntangibleAssetsNetExcludingGoodwill,InterestExpense,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseCost,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationSettlementExpense,LongTermDebt,LongTermInvestments,LongTermLoansFromBank,LongTermNotesPayable,LossContingencyAccrualProvision,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsMiscellaneousNoncurrent,OtherCostAndExpenseOperating,OtherGeneralExpense,OtherSellingGeneralAndAdministrativeExpense,PaymentsForLegalSettlements,PaymentsForRepurchaseOfEquity,PaymentsOfStockIssuanceCosts,PaymentsToAcquireFurnitureAndFixtures,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOtherInvestments,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2017-03-31,2017-05-22,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,435924.0,,462992.0,,,5443899.0,,,309939.0,309939.0,,,309939.0,309939.0,194968.0,,,0.001,750000000.0,50654712.0,50654712.0,,50655.0,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,-388822.0,,,,,,-36417.0,-85168.0,,,,,,,,,,,,,,121284.0,,,,,,,,,309939.0,898916.0,,,,,,,,,705375.0,,,-510407.0,-510407.0,-388822.0,,,,,388822.0,,,,,,,,,,,,,,,,,,,9488.0,,,,,,,,,,0.001,1000000.0,264894.0,264894.0,265.0,,705375.0,,,,,140550.0,,,,,,-6083796.0,,,,,-588977.0,,,,7811250.0,5553750.0,,,781125.0,705375.0,,,66667.0,,47140271.0
2017-06-30,2017-08-21,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,425347.0,,382473.0,,,5930844.0,,24900000.0,333774.0,256244.0,,,256244.0,256244.0,,,,0.001,750000000.0,54079962.0,54079962.0,,54710.0,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,-376068.0,,,,,,,,,,,,,,,,,,77530.0,,,210977.0,,,,,,,,,333774.0,807820.0,,,,,,,,,,,,,,-376068.0,,,,,376068.0,,,,,,,,,,,,,,,,,,,31952.0,,,,,,,,,,0.001,1000000.0,264894.0,264894.0,265.0,,,,,,,35639.0,,,,,,-6459865.0,,,,,-474046.0,,,,,,,,,,,,,,52641745.0
2017-09-30,2017-11-20,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,377566.0,,173734.0,,,6511369.0,,24900000.0,316232.0,205203.0,,,205203.0,205203.0,,,,0.001,750000000.0,56944882.0,56944882.0,,56945.0,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,-343782.0,,,,,,,,,,,,,,,,,,100694.0,,,200314.0,,,,,,,,,316232.0,551300.0,,,,,,,,,,,,,,-343782.0,,,,,353863.0,,,,,,,,,,,,,,,,,,,48074.0,,,,,,,,,,0.001,1000000.0,264894.0,264894.0,265.0,,,,,,,11975.0,,10335.0,,,,-6803647.0,10081.0,,,,-235068.0,,,,,,,,,,,,,,55266420.0
2017-12-31,2018-03-01,10-K,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,304821.0,,77531.0,21791.0,,7190572.0,,24900000.0,388122.0,213231.0,41131000.0,163874.0,191440.0,191440.0,66469.0,,,0.001,750000000.0,60337382.0,60337382.0,,60337.0,,,,,,,978460.0,,978460.0,487.0,,,,,,-0.03,,0.34,-0.26,0.35,0.05,0.1,,,,,,-1557405.0,,-404925.0,529518.0,77870.0,,-174106.0,-467068.0,-21791.0,,,,,,,,,,163874.0,,,836625.0,,,,,,,,,388122.0,382352.0,,,,,,30000.0,,2321855.0,,-175378.0,,-2219883.0,,-1557405.0,,,,,1579637.0,,,,,,,,,,,,3528.0,,7340000.0,,,,,123847.0,,,0.0,11504.0,163874.0,,15432.0,,163874.0,0.001,5000000.0,264894.0,264894.0,265.0,,2461730.0,,,,,166165.0,,11017.0,,,,-7245404.0,22232.0,,,,5770.0,,,,,,2341851.0,,,2461730.0,,14121420.0,,,54842727.0
2018-03-31,2018-06-29,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,363857.0,,116676.0,,,8208413.0,,,403746.0,186925.0,,199457.0,186925.0,186925.0,-4515.0,,,0.001,750000000.0,62231545.0,62231545.0,,62232.0,,,,,,,,,,1000.0,,,,,,-0.02,,,,,,,,,,,,-1011863.0,,,,,,43152.0,-154900.0,,,,,,,,,,,,,,768175.0,,,,,,,,,403746.0,480533.0,,,,,,36000.0,,,,-41515.0,,-603611.0,,-1011863.0,,,,,1011863.0,,,,,,,,,,,,,,,,,,,86238.0,,,103500.0,5932.0,,,,,35583.0,0.001,1000000.0,264894.0,264894.0,265.0,,640611.0,,,,,52450.0,,17364.0,,,,-8347697.0,,,519000.0,,153518.0,,,865000.0,,,2144163.0,519000.0,,640611.0,,640611.0,,,61804613.0
2018-06-30,2018-08-14,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,207178.0,,77531.0,,,9271132.0,,24900000.0,656827.0,386269.0,,253903.0,301914.0,301914.0,,,,0.001,750000000.0,64481954.0,64481954.0,,64482.0,,,,,,,,,,,,,,84355.0,,-0.01,,,,,,,,,,,,-616064.0,,,,,,,,,,,,,,,,,,,,,355570.0,,,,,,,,,656827.0,284709.0,,,,,,,,,,,,,,-616064.0,,,,,617237.0,,,,,,,,,,,,,,,,,,,104326.0,,,167670.0,,,,,,,0.001,1000000.0,264894.0,264894.0,265.0,,,,,,,52341.0,,16655.0,,,,-8963761.0,1173.0,,,,602423.0,,,,,,,200000.0,,864969.0,,,,,64670884.0
2018-09-30,2018-11-14,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,279417.0,,208176.0,,,9587056.0,,24900000.0,441051.0,19468.0,,405928.0,19468.0,19468.0,,,,0.001,750000000.0,65067312.0,65067312.0,,65067.0,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,-735169.0,,,,,,,,,,,,,,,,,,,,,350547.0,19448.0,,,,,,,,441051.0,487593.0,,,,,,,,,,,,,,-735169.0,,,,,735541.0,,,,,,,,,,,,,,,,,,,125542.0,,,32342.0,,,,,,,0.001,1000000.0,264894.0,264894.0,265.0,,,,,,,169452.0,,15655.0,,,,-9698930.0,372.0,,,,183763.0,,,,,,,209016.0,,107493.0,,,,,65774921.0
2018-12-31,2019-05-16,10-K,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,163828.0,,21931.0,160590.0,,10701887.0,,24900000.0,728720.0,362099.0,,351457.0,201509.0,201509.0,10069.0,,,0.001,750000000.0,69642554.0,69642554.0,,69642.0,,,,,,,1754151.0,,1754151.0,3145.0,,,,138659.0,,-0.05,,0.21,-0.26,0.21,0.05,,,,,86670.0,,-2983429.0,,-775691.0,626520.0,149171.0,,-140993.0,-55600.0,138799.0,,,183000.0,,,,,,,351457.0,,997765.0,1711407.0,99780.0,,,,,,,185759.0,728720.0,185759.0,5000.0,,,,,36000.0,,,,-281545.0,,-2225241.0,,-2983429.0,,,,,2985287.0,,,,,,,,194429.0,71795.0,46182.0,76452.0,99780.0,,6800000.0,,,,,391098.0,25000.0,,309783.0,7292.0,,,,,274253.0,0.001,5000000.0,264894.0,264894.0,265.0,,2516855.0,,,,,396112.0,,15164.0,,138659.0,,-10228833.0,1858.0,,997765.0,1662941.0,542961.0,,,,2993500.0,,7632231.0,997765.0,861000.0,2516855.0,,2785869.0,,,65012738.0
2019-03-31,2019-05-30,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,164100.0,,21931.0,,,11432170.0,,24900000.0,881961.0,344030.0,,356704.0,60150.0,60150.0,-141359.0,-141359.0,,0.001,750000000.0,72233554.0,72233554.0,,72233.0,,,,,,,,,,1000.0,,,,283880.0,,-0.01,,,,,,,,,,,,-744398.0,,,,,,30272.0,,123290.0,,,,,,,,,,,,,254776.0,,,,,,,,350524.0,881961.0,186031.0,,,,,,,,,,-9169.0,,-740064.0,,-744398.0,,,,,744730.0,,,,164493.0,,163141.0,16200.0,,,,,,0.06,,,,,,79109.0,,,0.0,3922.0,,,,,5247.0,0.001,5000000.0,264894.0,264894.0,265.0,,607874.0,,,,,197845.0,,18086.0,,261949.0,,-10973231.0,332.0,179341.0,95000.0,,531437.0,,,,,,,125000.0,,607874.0,,,,,71014160.0
2019-06-30,2019-08-02,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,192023.0,,21931.0,,,11822325.0,,24900000.0,616074.0,95565.0,,356704.0,50685.0,50685.0,,,,0.001,750000000.0,73705054.0,73705054.0,,73705.0,,,,,,,,,,,,,,44880.0,,-0.01,,,,,,,,,,,,-670365.0,,,,,,,,,,,,,,,,,,,,,302270.0,37632.0,,159502.0,36868.0,46182.0,76452.0,10081.0,363375.0,616074.0,280924.0,,,,,,,,,,,,,,-670365.0,,,,,671479.0,,149421.0,66970.0,82451.0,34928.0,146719.0,,,,,,,0.06,,,,,,92680.0,,,0.0,,,,,,,0.001,5000000.0,264894.0,264894.0,265.0,,,,,,,118979.0,,17086.0,,22949.0,,-11643596.0,1114.0,,,,252699.0,,,,,,,,,391627.0,,,,,72929763.0
2019-09-30,2019-11-14,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,184994.0,,42250.0,,,12479895.0,,24900000.0,558749.0,50707.0,,356704.0,50707.0,50707.0,,,,0.001,750000000.0,75468722.0,75468722.0,,75469.0,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,-714878.0,,,,,,,,,,,,,,,,,,,,,311556.0,18816.0,,141262.0,18628.0,46182.0,76452.0,6912.0,361594.0,558749.0,297398.0,,,,,,,,,,,,,,-714878.0,,,,,715685.0,,134350.0,70154.0,64196.0,17464.0,130294.0,,,,,,,0.06,,,,,,96416.0,,,0.0,,,,,,,0.001,5000000.0,264894.0,264894.0,265.0,,,,,,,131988.0,,21044.0,,,,-12358474.0,807.0,,,,197155.0,,,,,,,26334.0,,633000.0,,,,,74640786.0
2019-12-31,2020-05-14,10-K,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,160780.0,,261801.0,,,13966326.0,,24900000.0,937980.0,446219.0,,356704.0,446219.0,446219.0,244710.0,,,0.001,750000000.0,80952555.0,80952555.0,,80953.0,,,,,,,2643599.0,,2643599.0,4000.0,,,,,,-0.05,,0.21,-0.26,,0.05,,,,,0.0,0.0,-3420951.0,,-889448.0,718400.0,171048.0,,26952.0,239870.0,-160590.0,,,,,,-61702.0,,-160590.0,,356704.0,,643251.0,1373786.0,75263.0,,122634.0,76452.0,,46182.0,4995.0,540220.0,937980.0,493943.0,,,,,,,,2602499.0,,-15745.0,,-2342044.0,,-3420951.0,-3420951.0,,,,3423636.0,,117639.0,71362.0,46277.0,71795.0,113395.0,65946.0,,,,,,0.06,9100000.0,,,,,384125.0,,,,10498.0,,,,,5247.0,0.001,5000000.0,264894.0,264894.0,265.0,,2602499.0,,,,,949450.0,,21662.0,,,,-13649784.0,2685.0,179341.0,673251.0,1346501.0,397760.0,,,,,,,673251.0,,2602499.0,,,,,74134225.0
2020-03-31,2020-06-16,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,307050.0,,137851.0,,,15505270.0,,24900000.0,637067.0,152823.0,,356704.0,152823.0,152823.0,-293396.0,-293396.0,,0.001,750000000.0,86923930.0,86923930.0,,86824.0,,,,,,,,,,1000.0,,,,,,-0.02,,,,,,,,,,,,-1851085.0,,,,,,146270.0,-123950.0,,,,,,,-16963.0,,,,,,1043065.0,961490.0,,,,,,,,545577.0,637067.0,518509.0,,,,,,,,501750.0,,-10634.0,,-784512.0,,-1851085.0,-1851085.0,,,,1851085.0,,,73608.0,27068.0,,96244.0,17151.0,,,,,,,,,,,,84831.0,,,0.0,10634.0,,,,,,0.001,5000000.0,264894.0,264894.0,265.0,,501750.0,,,,,647264.0,-1851085.0,31296.0,,,,-15500869.0,,,1043065.0,,91490.0,,,,,,,1043065.0,,501750.0,,,,,84671714.0
2020-06-30,2020-08-14,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,318500.0,,19931.0,,,17067540.0,,,1100344.0,617856.0,,371304.0,572426.0,572426.0,,,,0.001,750000000.0,91053930.0,91053930.0,,91054.0,,,,165720.0,0.01,,,,,,,,,45430.0,,-0.01,,,,,,,,,,,,-1146010.0,,,,,,,,,,,,,,,,,,,,,608337.0,,,,,,,,587864.0,1100344.0,414318.0,,,,165720.0,,,0.0,,,,,,,-1146010.0,-1146010.0,-1146010.0,,,1146010.0,,,75887.0,7826.0,,79093.0,,,,,,,,,,,,,56996.0,,,3000.0,,,,,,,,,,,,,,,,,,257177.0,-1146010.0,32091.0,,,,-16646879.0,,,,,512480.0,,,,,,,470000.0,500000.0,597000.0,500000.0,,,,87751941.0
2020-09-30,2020-11-17,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,348489.0,,19931.0,,,18250569.0,,,1333506.0,817081.0,,427464.0,519451.0,,,,,0.001,750000000.0,95807930.0,95807930.0,,95808.0,,,,165719.0,0.01,,,,,,,,,,,-0.01,,,,,,,,,,,,-966631.0,,,,,,,,,,,,,,,,,,,,,428633.0,,,,,,,,599596.0,1333506.0,433877.0,,,,165719.0,,,,,,,,,,-966631.0,-966631.0,-966631.0,,,966631.0,,,65457.0,,,61425.0,,,,,,,,,,,,,72494.0,,,0.0,,,,,,,,,,,,297630.0,,,,,,241454.0,-966631.0,27536.0,,,,-17613510.0,,,,,733910.0,,,,,,,,277561.0,910500.0,,,,,93506088.0
2020-12-31,2021-06-17,10-K,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,571405.0,,477231.0,,,19862918.0,,,1643459.0,1133762.0,,,645762.0,,199543.0,,,0.001,750000000.0,98898130.0,98898130.0,,98898.0,,,,,0.01,,3578267.0,607661.0,4185928.0,4000.0,,42122.0,42122.0,,,-0.07,,0.21,-0.26,,0.05,,,,,0.0,0.0,-5932032.0,,-1542329.0,1245727.0,296602.0,,410625.0,215430.0,,,,,,,-70439.0,8000.0,480000.0,,439404.0,,1663909.0,2530315.0,75263.0,,,,,47350.0,150.0,1261555.0,1643459.0,1121209.0,,,,,140346.0,,,4417986.0,,-715154.0,,-3503289.0,,-5932032.0,-5974154.0,,,25373.0,5932032.0,,47200.0,47200.0,,71795.0,43757.0,69638.0,,,,,,0.06,14400000.0,8000.0,,,,389105.0,,,,8874.0,,,,,82700.0,,,,,,480000.0,2612907.0,,,1639360.0,165719.0,1539082.0,,26536.0,623580.0,2769.0,623580.0,-19581816.0,,,1663909.0,6344375.0,381904.0,,,,,,,1663909.0,,2612907.0,,,,,90630829.0
2021-03-31,2021-08-03,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,653435.0,,477231.0,,,21825960.0,,,2340855.0,1850390.0,,439404.0,1316457.0,,670695.0,,,0.001,750000000.0,101385680.0,101385680.0,,101386.0,,,,,,,,,,1000.0,,46969.0,46969.0,,,-0.01,,,,,,,,,,,,-1332301.0,,,,,,82030.0,,,,,,,,-19208.0,45933.0,,,439404.0,,,601550.0,,,,,,,,1324377.0,2340855.0,1324377.0,,,,,,,,1966875.0,,,,-1296180.0,,-1332301.0,-1379270.0,,,165719.0,1335572.0,,,27992.0,,,25525.0,18232.0,,,,,,,,53933.0,,,,110404.0,,,,,,,,,,,,,,,480000.0,621875.0,,,1345000.0,,433580.0,-1332301.0,25536.0,,2769.0,,-20914117.0,3271.0,,,,1016478.0,,,,,,,,,621875.0,,,,,100242517.0
2021-06-30,2021-09-30,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,224436.0,,477231.0,,,22827832.0,,,1073297.0,590354.0,,452244.0,125354.0,,,,,0.001,750000000.0,105389180.0,105389180.0,,105389.0,,,,,,,,,,,,59687.0,,,,-0.02,,,,,,,,,,,,-1659216.0,,,,,,,,,,,,,,,,,,452244.0,,,682361.0,,,,,,,,710160.0,1073297.0,710160.0,,,,,,,0.0,,,,,,,-1659216.0,-1718903.0,-1718903.0,,,1825858.0,,,8493.0,,,7003.0,,,,,,,,,,,,,314417.0,,,,,,,,,,,,,,,465000.0,,,,,,342080.0,-1659216.0,23696.0,,-12231.0,,-22573333.0,166642.0,,,,363137.0,,,,,,,678375.0,,327500.0,,,,,102075557.0
2021-09-30,2021-11-17,10-Q,"MediXall Group, Inc.",MDXL,CIK0001601280,USD,477070.0,,560581.0,,,23949039.0,,,1466090.0,658718.0,,453084.0,349538.0,,,,,0.001,750000000.0,106873220.0,106873220.0,,106873.0,,,,,,,,,,,,65636.0,,,,-0.01,,,,,,,,,,,,-1391171.0,,,,,,,,,,,,,,,,,,453084.0,,,533130.0,,,,,,,,1370733.0,1466090.0,1370733.0,,,,,,,,,,,,,,-1391171.0,-1456807.0,-1456807.0,,,1394944.0,,,333082.0,,,331592.0,,,,,,,,,3484.0,,,,258498.0,,,,,,,,,,,,,,,305696.0,,,,,,323316.0,-1391171.0,22696.0,,-254885.0,,-23964504.0,3773.0,,,,95357.0,,,,,,,10000.0,,413416.0,,,,,105948985.0
