end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedSalariesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,BusinessAcquisitionSharePrice,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationConsiderationTransferred1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedLessNoncontrollingInterest,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,BusinessCombinationSeparatelyRecognizedTransactionsAssetsRecognized,BusinessCombinationSeparatelyRecognizedTransactionsLiabilitiesRecognized,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfRevenue,CostsAndExpensesRelatedParty,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DeconsolidationGainOrLossAmount,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DisposalGroupDeferredGainOnDisposal,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DueToAffiliateCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EquityMethodInvestmentOwnershipPercentage,FairValueOfAssetsAcquired,FiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss,FiniteLivedPatentsGross,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,ForeignCurrencyTransactionGainLossUnrealized,GainOnSaleOfInvestments,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestPaid,InterestPaidNet,InventoryNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LoansPayable,LoansPayableCurrent,LongTermDebt,MinorityInterest,MinorityInterestOwnershipPercentageByNoncontrollingOwners,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoncontrollingInterestIncreaseFromBusinessCombination,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetTransitionAssetObligationBeforeTax,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherIndefiniteLivedIntangibleAssets,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsOfLoanCosts,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,SharePrice,SharePrice,SharesIssued,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,SupplementalUnemploymentBenefitsSalaryContinuation,TemporaryEquityForeignCurrencyTranslationAdjustments,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2016-03-31,2016-05-11,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,,,,10258.0,,,,,15228.0,112195.0,,,,731.0,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,0.0001,100000000.0,16108500.0,,1611.0,-19051.0,,,,,,,,1452.0,,,,,,,,,,,,,,,,,,,,130061.0,0.0,,,,,,,,,,,,,,5381.0,,,206.0,-10403.0,-10403.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,140319.0,731.0,,,,,,,,,,,,,-10403.0,,-10403.0,,,,10609.0,-10403.0,,-8648.0,,,-10403.0,,,,,,,,,0.0001,90000000.0,,,,,,,,,5228.0,,-268622.0,1658.0,0.0,,,,,-139588.0,,,,,,,,,,,,,,16108500.0
2016-06-30,2016-09-27,10-K,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,21089.0,,,21089.0,,,,,15692.0,113774.0,,,,936.0,936.0,,,,,,,,,,,,,,,,,,,0.0,936.0,319.0,,,,,0.0001,100000000.0,322170.0,322170.0,32.0,-34314.0,,,,43219.0,,45965.0,,5110.0,,,,,,,,,,-2746.0,,,87612.0,87612.0,,,,,,130482.0,-0.12,,,-110.0,,,,,,,12526.0,,,,19157.0,,,1008.0,-38361.0,-38361.0,-0.12,,,,0.0,,,425.0,425.0,,,50891.0,,,,,,,,,,,151571.0,936.0,151571.0,,,,,,,0.0,,,429.0,429.0,-38361.0,,-38361.0,-38361.0,,,39369.0,-38361.0,,4047.0,31767.0,-12526.0,-38361.0,4047.0,31767.0,31767.0,,,,,,0.0001,90000000.0,0.0,0.0,,,0.0,,,,20212.0,-38361.0,-280133.0,6118.0,0.0,,,,,-150635.0,-150635.0,,,,,,,,,,,,,322170.0
2016-09-30,2016-11-10,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,,,,22804.0,,,,,16949.0,112195.0,,,,1567.0,,,,,,,,,,,,,,,,,,,,0.0,1567.0,631.0,,,,,0.0001,100000000.0,16108500.0,,1611.0,-2738.0,,,,,,,,4518.0,,,,,,,,,,,,,,,,,,,,132136.0,-0.01,,,-142.0,,,,,,,,,,,3245.0,,,914.0,-3995.0,-3995.0,,,,,0.0,,,2031.0,2031.0,,,2737.0,,,,,,,,,,,154940.0,1567.0,,,,,,,,0.0,,,773.0,,-3995.0,,,,,,4909.0,-3995.0,,1257.0,,,-3995.0,1257.0,,,,,,,,0.0001,90000000.0,,,,,0.0,,,,1664.0,,-284128.0,5432.0,0.0,,,,,-153373.0,,,,,,,,,,,,,,322170.0
2016-12-31,2017-02-21,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,,,,46123.0,,,,,19468.0,330034.0,,,,16545.0,,,200000.0,0.05,4488.0,1941.0,,,84000.0,,,,19290.0,135290.0,,200000.0,,,,,15535.0,,100000.0,,,,0.0001,100000000.0,12970000.0,,1297.0,-247245.0,,,,,,,1373.0,885.0,,,,,,,,,,,,,,,,,,,,161888.0,-0.75,,,,,,658.0,,658.0,,,,32608.0,,12073.0,226007.0,226007.0,1056.0,,-245624.0,,,,,,,,,,,,,,,,,1495.0,,1495.0,,,1010.0,221293.0,16545.0,,,9057.0,9057.0,,-3576.0,1.0,,,,,,-245624.0,-898.0,-244726.0,,,-194894.0,51786.0,-50730.0,,-2519.0,,,-244726.0,,,,,135290.0,,,,0.0001,90000000.0,,,,,,,,,40371.0,-244726.0,-551971.0,1941.0,,6500000.0,0.1,0.0685,4000000.0,-204748.0,-204748.0,,,,,,,,,,,,,326611.0
2017-03-31,2017-12-04,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,36985.0,,,,,,,,18286.0,357675.0,,,,0.0,,,200000.0,0.05,-4581.0,,,,84000.0,,,,19290.0,135290.0,,200000.0,,,,,,,100000.0,,,,0.0001,100000000.0,12970000.0,12970000.0,1297.0,-46893.0,,,,,,,31103.0,,,,,,,,,,,,,,,,,-4488.0,,,,147848.0,-0.18,,,,,,,,,,,21359.0,,,21502.0,,,,,-62582.0,-0.24,16871.0,,0.07,,,,,,,,,,,,,33001.0,,,,,,215936.0,0.0,215936.0,,,,,,0.8,,,,,,-45711.0,,-45711.0,,,-33001.0,29581.0,-29581.0,,-1182.0,,,-45711.0,,,,,135290.0,,,,0.0001,90000000.0,0.0,0.0,,,,,,,8079.0,,-593194.0,,,,,,4000000.0,-215936.0,-215936.0,,,,,,,,,,,,,259400.0
2017-06-30,2018-06-28,10-K,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,38744.0,,,,,,6703.0,,14013.0,383372.0,,9969.0,53151.0,,,,200000.0,2.5,-11779.0,1941.0,,,84000.0,,,,19290.0,135290.0,,200000.0,,,,3754.0,,-936.0,,4716.0,4994.0,,0.0001,100000000.0,299400.0,299400.0,30.0,-324992.0,10000.0,,,43219.0,,45965.0,43219.0,4480.0,4480.0,,10000.0,40000.0,27641.0,55849.0,4461.0,,,-2746.0,3576.0,,117406.0,117406.0,,-4488.0,,-1406.0,,147185.0,-1.09,,0.34,-1016.0,,,,,658.0,,,21359.0,32608.0,,33354.0,,226007.0,906.0,,-341082.0,-1.14,16871.0,,0.06,,,,10131.0,,,,73159.0,,,,6442.0,60607.0,,,,,,229148.0,,229148.0,,,,,,0.8,-17588.0,7064.0,2348.0,10604.0,15598.0,-324211.0,-898.0,-323313.0,,-2678.0,-253348.0,88640.0,-87734.0,,-1679.0,-18402.0,,-323313.0,,29794.0,18402.0,,,,23181.0,,0.0001,90000000.0,0.0,0.0,,,,,,5593.0,55286.0,-324211.0,-626563.0,5386.0,,,,,80000.0,-229148.0,-229148.0,,80000.0,,130000.0,200000.0,,,-23181.0,,-650.0,,,298018.0
2017-09-30,2018-06-28,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,29506.0,,,,,,10787.0,32500.0,,383372.0,,,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,100000000.0,299400.0,299400.0,30.0,-47793.0,,,,45438.0,,46124.0,45438.0,,,,,,,,,,,-686.0,,,,,,,,,,169497.0,-0.11,,,,,,6197.0,,6197.0,,,,,,33412.0,,,,,-33780.0,,,,,,,,5417.0,,,32500.0,,,,,3275.0,5335.0,3275.0,,,,,276941.0,,276941.0,,,,,,,,,,,,-33780.0,,,,,862.0,34642.0,-34642.0,,-14013.0,,-6197.0,-33780.0,,,,,,,,,0.0001,90000000.0,0.0,0.0,,,,,,,1230.0,,-660343.0,,,,,,,-276941.0,-276941.0,,,,,,,,,,,,-14013.0,299400.0
2017-12-31,2018-07-02,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,32313.0,,,,,,14895.0,65000.0,,383372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,100000000.0,349.0,349.0,30.0,-45170.0,,,,46076.0,,46076.0,46076.0,,,,,,,,,,,,,,,,,,,,,178722.0,-0.15,,,,,,1966.0,,1966.0,,,,,,36767.0,,,,,-45170.0,,,,,,,,,,,,,,,,,4810.0,,,,,,322111.0,,322111.0,,,,,,,,,,,,-45170.0,,,,,-2844.0,42326.0,-42326.0,,,,,-45170.0,,,,,,,,,0.0001,90000000.0,0.0,0.0,,,,,,,5559.0,-45170.0,-705513.0,,,,,,,-322111.0,-322111.0,,,,,,,,,,,,,299400.0
2018-03-31,2018-07-02,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,32135.0,,,,,,18352.0,,,2007683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,100000000.0,15579749.0,15579749.0,1558.0,-1559693.0,,,,34589.0,,34589.0,34589.0,,,,,,,,,,,,,,,,,,,,,189241.0,-0.17,,,,,,3815.0,,3815.0,,,,,-1549439.0,1361.0,,,,,-1559693.0,-0.17,,,,,,,,,,,,,,,,3497.0,,,,,,255965.0,,255965.0,,,,,,,,,,,,-1559693.0,,-1559693.0,,,-1549121.0,10572.0,-10572.0,,,,,-1559693.0,,,,,,,,,0.0001,90000000.0,0.0,0.0,,,,,,,9211.0,,-2265206.0,,,,,,,-255965.0,-255965.0,,,,,,,,,,,,,9348576.0
2018-06-30,2018-10-24,10-K,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,40506.0,,,,,,23727.0,,,2056059.0,,28376.0,51122.0,,,,200000.0,2.5,,,,,84000.0,,,,19290.0,135290.0,,200000.0,,,,,0.0,,,,,,0.0001,100000000.0,15579749.0,15579749.0,1558.0,-1754749.0,11400.0,,2280000.0,82895.0,,82895.0,82895.0,,,,1614439.0,,,28376.0,,,,,,,142643.0,-85958.0,,,,,,186281.0,-0.27,,0.21,,,,,20000.0,15012.0,15012.0,,,,1549439.0,72536.0,20000.0,20000.0,,,-1740736.0,-0.27,,,,,,,41811.0,,,65000.0,,41025.0,,,16310.0,-67432.0,,,,,,309682.0,,309682.0,,,,,,0.8,,,,,,-1740736.0,,-1740736.0,,,-1621859.0,118877.0,-118877.0,,-14013.0,-25237.0,-15012.0,-1740736.0,,,25237.0,,,,,,0.0001,90000000.0,0.0,0.0,,,,,,,46341.0,-1740736.0,-2367299.0,,,,,,80000.0,-309682.0,-309682.0,,,,,,,,,,,65000.0,,6340325.0
2018-09-30,2018-11-19,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,67687.0,,,,,,35808.0,,,2201582.0,60000.0,,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0001,100000000.0,15579749.0,15579749.0,1558.0,-87509.0,,,,142956.0,,142956.0,142956.0,,,,,,60000.0,60000.0,85523.0,,,,,,,,,,,,,41025.0,-0.01,,,,,,,,-374.0,-374.0,,,,,4930.0,,,,,-87509.0,,,,,,,,27181.0,,,,,,,,12034.0,-72034.0,,,,,,251668.0,,251668.0,,,,,,,,,,,,-87509.0,,,,,-72408.0,15101.0,-15101.0,,,,328.0,-87509.0,,,,,,,,,0.0001,90000000.0,0.0,0.0,,,0.0,,,,10171.0,-87509.0,-2454808.0,,,,,,,-251668.0,-251668.0,,,,,,,,,,,,,15579749.0
2018-12-31,2019-02-14,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,80596.0,,,,,,47682.0,,,2218884.0,17302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0001,100000000.0,15579749.0,15579749.0,1558.0,-47329.0,,,,160074.0,,160074.0,160074.0,,,,,,,,,,,,,,,,,,,,,41025.0,-0.3,,,,,,,,342.0,342.0,,,,,,,,,,-47329.0,,,,,,,,,,,,,,,,,-29334.0,,,,,,281695.0,,281695.0,,,,,,,,,,,,-47329.0,,,,,-28992.0,18337.0,-18337.0,,,,,-47329.0,,,,,,,,,0.0001,90000000.0,0.0,0.0,,,,,,,18337.0,-47329.0,-2502137.0,,,,,,,-281695.0,-281695.0,,,,,,,,,,,,,155798.0
2019-03-31,2019-05-15,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,93004.0,,,,,,75041.0,,,2225311.0,6427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0001,100000000.0,15579749.0,15579749.0,1558.0,-25334.0,,,,,,166573.0,166573.0,,,,,,,,,,,,,,,,,,,,,41025.0,-25334.0,-0.16,,,,,,,-136.0,-136.0,,,,,875.0,,,,,-25334.0,,,,,,,,,,,,,,,,,-19806.0,,,,,,300602.0,,300602.0,,,,,,,,,,,,-25334.0,,,,,-19942.0,5392.0,-5392.0,,,,,-25334.0,,,,,,,,,0.0001,90000000.0,0.0,0.0,,,,,,,4517.0,-25334.0,-2527471.0,,,,,,,-300602.0,-300602.0,,,,,,,,,,,,,155798.0
2019-06-30,2019-12-11,10-K,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,148621.0,148621.0,22434.0,,,75041.0,75041.0,,,2243891.0,,,100766.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0001,100000000.0,59423598.0,59423598.0,15.0,-208896.0,,0.0,,,183668.0,183668.0,41025.0,,,,,,,83729.0,85523.0,,,0.0,,0.0,8246.0,8246.0,,,,,41025.0,41025.0,-1.34,,,,,,,,,-292.0,,,,,16982.0,,0.0,,,-208896.0,,,,,,0.0,,67072.0,,,,,,,,51295.0,-152061.0,51295.0,,0.0,,,332289.0,0.0,332289.0,,,,0.0,,,,,,0.0,,-208896.0,,,,,-152353.0,56543.0,-56543.0,292.0,,-25237.0,,-208896.0,,0.0,25237.0,,,-152353.0,,,0.0001,90000000.0,0.0,0.0,0.0,,,,,,39561.0,-208896.0,-2576195.0,0.0,,,,,,-332289.0,-332289.0,,,,,,,,,,,65000.0,,155798.0
2019-09-30,2019-12-23,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,135951.0,,,,,,90511.0,,,2242874.0,,,526.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0001,100000000.0,15579749.0,15579749.0,1558.0,,,,,,184163.0,184163.0,,,,0.0,,24575800.0,,526.0,,,,,,,,,,,,,,41025.0,0.0,,,,,,,,,68.0,,,,,,,,,,-29376.0,,,,,,,0.0,28392.0,,,,,,,,,16032.0,15506.0,,,0.0,,361139.0,,361139.0,,,,,,,,,,0.0,,-29376.0,,,,,-15964.0,13412.0,-13412.0,-68.0,,,,,,,,,,-15964.0,,,0.0001,90000000.0,0.0,0.0,,,,,,,13412.0,-29376.0,-2605571.0,0.0,,,,,,-361139.0,-361139.0,,,,,,,,,,,,,15579749.0
2019-12-31,2020-03-02,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,143663.0,,,,,,106162.0,,,2263309.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0001,100000000.0,155798.0,155798.0,15.0,,,,,,203128.0,203128.0,,,,,,,,,,,,,,,,,,,,,,41025.0,-0.29,,,,,,,,,-175.0,,,,,0.0,,,,,-45569.0,,,,,,,,,,,,,,,,,34444.0,,,,,,387816.0,,387816.0,,,,,,,,,,,,-45569.0,,,,,-34619.0,10950.0,-10950.0,,,,,,,,,,,-34619.0,,,0.0001,90000000.0,0.0,0.0,,,,,,,10950.0,-45569.0,-2651140.0,0.0,,,,,,-387816.0,-387816.0,,,,,,,,,,,,,155798.0
2020-03-31,2020-05-15,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,192328.0,,21757.0,,,116892.0,116892.0,,,2293633.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0001,100000000.0,59423598.0,59423598.0,5942.0,,,,,,183375.0,183375.0,,,,,,,,,,,,,,,,,,,,,41025.0,,0.0,0.0,,,,,,,,210.0,,,,,0.0,,,,,-24138.0,,,,,,,,,,,,,,,,,21600.0,,,,,,375703.0,,375703.0,,,,,,,,,,,,-24138.0,,,,,-21390.0,2748.0,-2748.0,,,,,,,,,,,-21390.0,,,0.0001,90000000.0,0.0,0.0,,,,,,,2748.0,-24138.0,-2675278.0,0.0,,,,,,-375703.0,-375703.0,,,,,,30417.0,,,,,,,40520545.0
2020-06-30,2020-10-19,10-K,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,211290.0,211290.0,25702.0,,,192846.0,12654.0,,,2295633.0,,,27252.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0001,100000000.0,7753598.0,7753598.0,5942.0,,,30417.0,,,185375.0,185375.0,,,,0.0,30417.0,59267800.0,,27252.0,0.0,,,0.0,,0.0,30620.0,30620.0,,,,,41025.0,0.0,0.0,,,,,,,,,102.0,,,,,0.0,,,,,-122045.0,,,,,,0.0,0.0,67643.0,,,,,,,,,89092.0,61840.0,,0.0,0.0,,396665.0,0.0,396665.0,,,,0.0,,,,,,0.0,,-122045.0,,,,,,33055.0,-33055.0,-102.0,,-19907.0,,,,0.0,19907.0,,,-88990.0,,,0.0001,90000000.0,0.0,0.0,0.0,,,,,,33055.0,-122045.0,-2698240.0,0.0,,,,,,-396665.0,,,,,,,30417.0,,,,,,,24995693.0
2020-09-30,2020-11-23,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,230324.0,230324.0,38138.0,,,151161.0,0.0,,,2295633.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0001,100000000.0,59423598.0,59423598.0,5942.0,,,,,,185375.0,185375.0,,,,3840.0,,26740500.0,,0.0,,,,0.0,,,,,,,,,41025.0,3840.0,0.0,,,,,,,,,0.0,,,,,,,,,,-22874.0,,,,,,,0.0,19034.0,,,,,,,,,19252.0,19252.0,,,0.0,,419539.0,0.0,419539.0,,,,0.0,,,,,,0.0,,-22874.0,,,,,,3622.0,-3622.0,0.0,,,,,,,,,,-19252.0,,,0.0001,90000000.0,0.0,0.0,0.0,,,3840.0,,,3622.0,-22874.0,-2721114.0,0.0,,,,,,-419539.0,,,,,,,,,,,,,,59423598.0
2020-12-31,2021-01-28,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,251130.0,251130.0,47479.0,,,162626.0,0.0,,,2297015.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0001,100000000.0,45603598.0,45603598.0,4560.0,,,,,,185375.0,185375.0,,,,,,,,,,,,0.0,,,,,,,,,41025.0,15468.0,0.0,,,,,,,,,-282.0,,,,,850.0,,,,,-32434.0,,,,,,,,,,,,,,,,,11464.0,,,,,,451973.0,0.0,451973.0,,,,0.0,,,,,,,,-32434.0,,,,,,20688.0,-20688.0,,,,,,,,,,,-11746.0,,,0.0001,90000000.0,0.0,0.0,0.0,,,52009.0,,,19838.0,,-2753548.0,0.0,,,,,,-451973.0,,,,,,,,,,,,,,56869902.0
2021-03-31,2021-05-17,10-Q,BIONOVATE TECHNOLOGIES CORP.,BIIO,CIK0001575420,USD,252554.0,252554.0,33878.0,,,177651.0,0.0,,,2297015.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0001,100000000.0,45603598.0,45603598.0,4560.0,,,,,,185375.0,185375.0,,,,,,,,,,,,0.0,,,,,,,,,41025.0,45709.0,0.0,,,,,,,,,46.0,,,,,0.0,,,,,-31665.0,,,,,,,,,,,,,,,,,15026.0,,,,,,483638.0,0.0,483638.0,,,,0.0,,,,,,,,-31665.0,,,,,,16685.0,-16685.0,,,,,,,,,,,-14980.0,,,0.0001,90000000.0,0.0,0.0,,,,,,,16685.0,,-2785213.0,0.0,,,,,,-483638.0,,,,,,,,,,,,,,45603598.0
