end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableInterestBearingInterestRate,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvancesToAffiliate,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,Assets,AssetsCurrent,BusinessAcquisitionsPurchasePriceAllocationSubsequentYearsRemainingAdjustments,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,ClassOfWarrantOrRightOutstanding,CommercialPaper,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtInterestRateOfDebt,DebtInstrumentCarryingAmount,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredCompensationLiabilityCurrent,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,DepreciationAndAmortization,DividendsPreferredStock,DividendsPreferredStockStock,DividendsSharebasedCompensationStock,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EmployeeBenefitsAndShareBasedCompensation,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsRiskFreeInterestRate,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInRestrictedCash,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryLIFOReserve,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermLoansPayable,MarketingAndAdvertisingExpense,MarketingExpense,MembersEquityAttributableToNoncontrollingInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NoninterestExpense,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OtherDepreciationAndAmortization,OtherIncome,OtherLoansPayableLongTerm,OtherNoncashExpense,OtherNonoperatingIncomeExpense,PaymentsForLoans,PaymentsForRepurchaseOfEquity,PaymentsOfDividends,PaymentsOfStockIssuanceCosts,PaymentsToAcquireOilAndGasEquipment,PreferredStockDividendsAndOtherAdjustments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLoanOriginations1,ProceedsFromLoans,ProceedsFromMinorityShareholders,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivableWithImputedInterestEffectiveYieldInterestRate,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfBankDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndInvestmentsCurrent,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodRiskFreeInterestRate,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharesIssuedPricePerShare,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2018-03-31,2018-05-15,10-Q,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,212702.0,,,,,,,,5638363.0,,315578.0,,72010.0,8749.0,,438968.0,,,32006.0,,-104182.0,,250000.0,,,,0.001,70000000.0,16932786.0,16932786.0,16933.0,,,,,,,,,,,,,,,,,,199702.0,98420.0,,,,,,,,,,179813.0,188083.0,,-0.03,6000.0,,,,,,,439743.0,,-440539.0,-440539.0,,,,,,,65083.0,,,,-190109.0,,42564.0,49686.0,-21653.0,,,,,-24382.0,,,16238.0,,,,3001.0,,,,,,,72009.0,,878720.0,438968.0,,,,,,,20739.0,,20000.0,165000.0,,-269182.0,-440539.0,,,,,,,,,484596.0,-424301.0,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,660001.0,,,,61188.0,,,,,,,,,,,22069.0,-440539.0,,,,,,,,,,15000.0,,,,-6115708.0,60295.0,,,,,,,,,,,-439752.0,-439752.0,,,,,,165000.0,,,,16927449.0
2018-06-30,2018-08-13,10-Q,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,258344.0,,,,,,,,5732188.0,,411512.0,,,,,518505.0,,,32878.0,,,,250000.0,,,,0.001,70000000.0,17117887.0,17117887.0,17118.0,0.54,,,,,,660005.0,,,,,,,,,,,242109.0,119909.0,,,,,,,,,,,360134.0,100000.0,-0.01,,,,,3000.0,,,277540.0,,-216249.0,-216249.0,,,,,,,,,,,,,,,,,,,,,,,-11943.0,,,,,,,,,,,72010.0,,1080496.0,518505.0,980496.0,,,,,,11504.0,,20000.0,,,,-216249.0,,,,,,,,,292816.0,-207306.0,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,660001.0,,,,50345.0,,,,,,,,,,,1620.0,-216249.0,,,,,,,,,,15000.0,,,,-6331957.0,85510.0,,,,,,,,,,,-561991.0,,,,,,,,,,,16999061.0
2018-09-30,2018-11-13,10-Q,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,298513.0,,,,,,,,5922654.0,,323617.0,,,,,498179.0,,,100399.0,,,100399.0,250000.0,,,,0.001,70000000.0,17284637.0,17284637.0,17285.0,,,,,,,,,,,,,,,,,,263341.0,123987.0,,,,,,-13200.0,,,,,270813.0,100000.0,-0.02,,,,,,,,325948.0,,-392995.0,,-390616.0,2571.0,,,,,,,,,,,,,,,,,,,,,-5116.0,,,,,,,,,,,,,1260152.0,498179.0,956654.0,,,,,112326.0,7085.0,,17429.0,,,,-390616.0,,,,,,,,,424101.0,-385500.0,,,,,,,,,,,,,,,91172.0,,,,,,,,-4950.0,,8000000.0,,,,,34677.0,,,,,,,,,,,22174.0,-390616.0,,,,,,,,,,15000.0,,,,-6720002.0,38601.0,,,,,,,,,,,-761973.0,-761973.0,,,,,,,,,,17227819.0
2018-12-31,2019-03-29,10-K,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,317356.0,,,,,,,7081559.0,7081559.0,1000000.0,562488.0,,600000.0,21297.0,,680179.0,,,30426.0,30426.0,-105762.0,30426.0,250000.0,,,,0.001,100000000.0,17709087.0,17709087.0,17709.0,0.41,,11000.0,,,,,,,,,,-15500.0,,-6978.0,-25881.0,,,176115.0,176115.0,,,,,,,,372835.0,,372835.0,,-0.12,1447994.0,600000.0,,,15500.0,,,2001812.0,,-1980010.0,-1973478.0,-1973478.0,11618.0,,,,,304587.0,,,,62138.0,232484.0,-157138.0,127381.0,-42216.0,,,,,300.0,300.0,,-55765.0,,,11091.0,11091.0,,,,,,,,,1208425.0,680179.0,866306.0,,342119.0,,342119.0,342119.0,27933.0,,8382.0,544437.0,,-650199.0,-1973478.0,,,,,,,,,2184296.0,-1933213.0,,,,,,,,,,,,,,,,,,,179813.0,,,,-18150.0,,20000000.0,,,,36506.0,36506.0,279813.0,,,368000.0,,368000.0,,279813.0,,2437.0,74390.0,-1973478.0,,,,,-91000.0,,,,91000.0,117000.0,,,,-7637029.0,251083.0,,,,,7219.0,,,,,,-528246.0,-528246.0,,,,31250.0,1546875.0,,,,,17197004.0
2019-03-31,2019-05-13,10-Q,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,418898.0,,,,,,,,7212014.0,,391254.0,,,8046.0,,540778.0,,,55229.0,55229.0,24803.0,,250000.0,,,,0.001,100000000.0,17866587.0,17866587.0,17867.0,0.56,,,,,,,,,,,,,,-5168.0,-26770.0,,,120229.0,,,,,,-4950.0,-4950.0,,,,374645.0,,-0.02,71553.0,71553.0,,,,,,398908.0,,-364494.0,-366591.0,-366591.0,7047.0,,,,,96592.0,,,,28338.0,,,-55886.0,20658.0,,,,,-27688.0,-27688.0,,-24950.0,,,,27966.0,,,,,,,71553.0,,1305002.0,540778.0,1028255.0,,,114483.0,,276747.0,34150.0,,1335.0,50000.0,,-25197.0,-366591.0,,,,,,,,,456478.0,-341641.0,,,,,,,,,,,,,,,,,,,,,,,-4950.0,,20000000.0,,,,,64194.0,,,,50000.0,,50000.0,,,,,29232.0,-366591.0,,,,,,,,,,18510.0,,,,-7996573.0,114837.0,,,,,,,,,,,-764224.0,-764224.0,,,,31250.0,30000.0,,7125.0,,,17822004.0
2019-06-30,2019-08-13,10-Q,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,574106.0,,,31545.0,,,,,7330640.0,,280435.0,,,,,432078.0,,,32513.0,32513.0,,,250000.0,,,,0.001,100000000.0,18055502.0,100000000.0,18056.0,,,,,,,,20983.0,,,,,,,-3338.0,-23932.0,,,94130.0,,,,,,-4950.0,-4950.0,,,,376475.0,,-0.02,,,,,,,,391340.0,,-380662.0,-386292.0,-386292.0,10580.0,0.0,,,,,,,,,,,,,,,,,,,,27914.0,6515.0,,,,,,,,,,72348.0,,1463779.0,432078.0,1397256.0,,,,,66523.0,34150.0,,-9245.0,,,,-386292.0,,,,,,,,,431839.0,-358378.0,,,,,,,,,,,,,,,,,0.0,,,,,,-4950.0,,20000000.0,,,,,57939.0,,,,,,,,,,,25615.0,,,,,,,,,,,18510.0,,,,-8372285.0,73461.0,,,,,,,,,,257000.0,-1031701.0,-1031701.0,,,,,,,3688.0,,,17952371.0
2019-09-30,2019-11-13,10-Q,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,685450.0,,,13063.0,,,,7635154.0,,,420096.0,,,,,528636.0,,,,8933.0,,8933.0,250000.0,,,,0.001,100000000.0,18424669.0,18424669.0,18425.0,,,,,,,,20.0,,,,250000.0,,,-10309.0,-188906.0,,,,147045.0,,,,,-1650.0,,,619504.0,,619504.0,,-0.02,,,,,,,,429012.0,,-434060.0,,-450639.0,18229.0,0.0,,,,,,,,,,,,,,,,,,,,52320.0,21926.0,,,,,1332.0,,18394.0,12816.0,4266.0,,,1706093.0,528636.0,1614979.0,162980.0,,,91114.0,91114.0,44500.0,,-27474.0,,,,-450639.0,,,,,,,,,477799.0,-398319.0,,,,,,,,,,,,,,0.0,,,,,,,,,-1650.0,,20000000.0,,,,56734.0,,,,,,,,,,,,11576.0,-450639.0,,,,,,,,,,29000.0,,,,-8804695.0,79480.0,,,,,,,,0.2,,163000.0,-1177457.0,-1177457.0,,,,,,,,,,18264026.0
2019-12-31,2020-03-26,10-K,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,751675.0,,0.61,13487.0,,,0.0,9116998.0,,1000000.0,877457.0,,,124308.0,,998078.0,998078.0,,24353.0,24353.0,-6073.0,24353.0,250000.0,,,0.0,0.001,100000000.0,20313771.0,20313771.0,20314.0,,,,,,,,21003.0,348850.0,1342184.0,,,,,9190.0,0.0,-544490.0,,,193163.0,,,,0.0,,,1010186.0,620623.0,,620623.0,,-0.14,1010186.0,600000.0,,,,,,2642684.0,,-2667781.0,,-2725691.0,69460.0,0.0,0.0,,-27469.0,466451.0,,-27469.0,,-417263.0,713124.0,,17048.0,,,-10556.0,,0.0,,-20429.0,,230775.0,99972.0,49024.0,105667.0,105667.0,2383.0,2292.0,,10556.0,2854.0,5410.0,,0.0,2213971.0,998078.0,1730731.0,165270.0,648510.0,,483240.0,483240.0,115000.0,,-61078.0,1007800.0,0.0,-1013873.0,-2725691.0,,,,,0.0,0.0,,,2823701.0,-2497416.0,,0.0,0.0,0.0,0.0,,,,,,,,,2500.0,,0.0,,0.0,,29700.0,,0.0,-11550.0,,20000000.0,,,0.0,56935.0,,,,0.0,,,1037500.0,,0.0,,,72860.0,-2725691.0,0.0,0.0,87154.0,,,,0.0,,,85000.0,,,,-10293260.0,326285.0,,,,,,,,0.2,165270.0,165000.0,-1215893.0,-1154815.0,,100000.0,1062500.0,31250.0,140625.0,30000.0,309713.0,,,18523221.0
2020-03-31,2020-05-13,10-Q,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,688444.0,,,13487.0,,,4899.0,9739546.0,,,281931.0,,,101815.0,,578950.0,427244.0,,,20645.0,-3708.0,,250000.0,,,,0.001,100000000.0,20962771.0,20962771.0,20963.0,,,,,,,,748.0,96000.0,400000.0,,,,,-4523.0,-531991.0,,,,173399.0,,,,4899.0,,,,625290.0,,625290.0,,-0.05,197348.0,,,,,,,609886.0,,-1069147.0,,-1082496.0,13349.0,0.0,0.0,,,186769.0,,,,-198210.0,,,-19764.0,,,-10538.0,,0.0,,-29386.0,,153373.0,,9667.0,,41310.0,,8593.0,,21094.0,11228.0,1273.0,,,2254142.0,578950.0,1593209.0,106076.0,767009.0,,660933.0,660933.0,15300.0,,-74427.0,101200.0,-156605.0,51697.0,-1082496.0,,,,,,,,,1026097.0,-929123.0,0.0,,,,,,,,,,,,4899.0,,,0.0,,0.0,,,,156605.0,,,20000000.0,,,,86321.0,,,,0.0,,,151200.0,,0.0,,,12431.0,-1082496.0,156605.0,151706.0,,,,-50000.0,50000.0,,,4500.0,,,,-11362407.0,96974.0,,,,,,,,,106076.0,106000.0,-1675192.0,-1600765.0,,,224000.0,,,,54132.0,,,20606463.0
2020-06-30,2020-08-13,10-Q,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,832631.0,,,424.0,,,12741.0,9931793.0,,,159996.0,,,,,1000417.0,508662.0,,198508.0,198508.0,,,250000.0,,,0.0,0.001,100000000.0,21557771.0,21557771.0,21558.0,,,,,,,,4703.0,,,,,,,-77866.0,80000.0,-436287.0,,,200205.0,,,,,,,,,,631947.0,,-0.03,,,,,,0.0,,358176.0,,-584695.0,,-602621.0,17926.0,0.0,,,,,,,,,7228.0,,,,,,,,,,,170704.0,95705.0,,,,39442.0,8562.0,,51575.0,41463.0,1550.0,,40000.0,3085388.0,1000417.0,1980074.0,257400.0,1152901.0,,895501.0,895501.0,6600.0,,-92353.0,,,,-602621.0,,,21081.0,,150000.0,140188.0,,0.0,457628.0,-432917.0,0.0,,57891.0,209813.0,267704.0,335962.0,43612.0,89487.0,86881.0,85860.0,30122.0,,,1000.0,,,1000.0,,,,,,,,20000000.0,,,,96765.0,,,,,,,,,,,,17896.0,-602621.0,196792.0,224051.0,,,,,,,,16000.0,0.0,,,-11947102.0,24711.0,,,,,,,,,257400.0,257000.0,-2084971.0,-1992618.0,,,,,,,,,,21226672.0
2020-09-30,2020-11-13,10-Q,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,1003209.0,,0.72,424.0,,,24037.0,10253311.0,,,149295.0,,,,,874482.0,366722.0,,,76575.0,,,250000.0,,,0.0,0.001,100000000.0,21992770.0,21992770.0,21993.0,,,,,,,,7838.0,,,,,,0.0375,47213.0,20000.0,-384605.0,,,203204.0,,,,,,,103644.0,,,602600.0,,-0.03,,,,,,0.0,,522033.0,,-592987.0,,-613232.0,20245.0,0.0,,,,,,,,,,,,,,,,,,,,191868.0,97181.0,,,,57949.0,6667.0,,52971.0,44349.0,1955.0,,40000.0,3250732.0,874482.0,2238729.0,370588.0,1187928.0,,817340.0,817340.0,6600.0,,-112598.0,,,,-613232.0,-613232.0,,39053.0,,150000.0,73533.0,,0.0,452900.0,-421364.0,21910.0,,59128.0,194663.0,253686.0,314156.0,21806.0,89487.0,86881.0,85860.0,30122.0,,,0.0,,,,,,,,,,,20000000.0,,,0.0,87409.0,,,,,,,,,,,,28827.0,,238111.0,254074.0,,,,,,,,16500.0,,,,-12540089.0,31536.0,,,,,,,,,370588.0,370600.0,-2376250.0,-2263652.0,,,,,,,,103644.0,,21804346.0
2020-12-31,2021-03-03,10-K,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,645092.0,465506.0,,424.0,0.0,45889.0,37077.0,10515601.0,,,121079.0,,,499986.0,,848195.0,366510.0,,50386.0,50386.0,26033.0,50386.0,250000.0,,,0.0,0.001,100000000.0,22367179.0,22367179.0,22367.0,,100000.0,100000.0,,,,,35077.0,131350.0,600000.0,,,,0.0375,18945.0,0.0,286300.0,,,105058.0,,,0.0,37077.0,,,672555.0,,,685279.0,,-0.12,,,,,,,,1993427.0,,-2661436.0,,-2743138.0,81702.0,0.0,0.0,,13063.0,620886.0,,,,420703.0,59719.0,,-88105.0,,,-5870.0,,-28248.0,,-72985.0,,720370.0,383338.0,54148.0,,137519.0,61099.0,6191.0,,46240.0,37259.0,2790.0,,40000.0,3406570.0,848195.0,2927493.0,,1266179.0,,,300024.0,35000.0,,-142780.0,388902.0,-199328.0,-163541.0,-2743138.0,,,,,,,,,2231935.0,-2023768.0,43821.0,60403.0,,179053.0,239247.0,292350.0,,89487.0,86881.0,85860.0,30122.0,,,1000.0,,28457.0,,100000.0,,0.0,,199328.0,0.0,,20000000.0,,,0.0,148805.0,,,,100000.0,,,351200.0,,174411.0,,,61641.0,,239515.0,242438.0,141790.0,,,,136709.0,66655.0,,87000.0,0.0,,0.0,-12954696.0,208167.0,,170644.0,,,,,,,966155.0,966000.0,-2558375.0,,,,374000.0,,,,99632.0,,,21449269.0
2021-03-31,2021-05-14,10-Q,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,1304029.0,,,,,51204.0,49875.0,10712731.0,,,69181.0,,,130051.0,,790125.0,336111.0,,,41723.0,-8663.0,41723.0,250000.0,,,0.0,0.001,100000000.0,22811943.0,22811943.0,22812.0,,,50000.0,,,,,3741.0,5000.0,36765.0,,,,0.0375,14251.0,60000.0,-194283.0,,,97356.0,,,62430.0,12798.0,,,,,,677812.0,,-0.02,,,,,,,,487387.0,,-471473.0,,-497780.0,26307.0,0.0,0.0,,,193431.0,,,,189396.0,32401.0,,-7702.0,,,-2929.0,,-14769.0,,35197.0,,185489.0,,33354.0,,45191.0,66032.0,3991.0,,49169.0,38403.0,6775.0,,40000.0,3648705.0,790125.0,3335734.0,,1344821.0,,,1194821.0,25000.0,,-169087.0,24464.0,0.0,-33127.0,-497780.0,,,,,,,,,354629.0,-312291.0,21911.0,61716.0,,162971.0,224374.0,270543.0,,89487.0,86881.0,64054.0,30122.0,,,,,14873.0,,74411.0,,,,0.0,,,20000000.0,,,0.0,113608.0,,,,50000.0,,,0.0,,62250.0,,,999.0,,239515.0,229640.0,,,,,13375.0,66655.0,,16900.0,,,,-13426169.0,42338.0,,65542.0,,,,,,,150000.0,1195000.0,-2858580.0,,,,18000.0,,,,4680.0,65542.0,,22619887.0
2021-06-30,2021-08-13,10-Q,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,876973.0,,,,23654.0,56051.0,65643.0,11484143.0,,,53875.0,,,,,867239.0,443436.0,,168782.0,192272.0,,168782.0,250000.0,,,0.0,0.001,100000000.0,25415756.0,25415756.0,25304.0,,,,,,,,162343.0,250000.0,,,,,0.0375,20835.0,,94901.0,,,90837.0,,,,,,,,,,470478.0,,-0.04,,,,,,-299773.0,,446423.0,,-959658.0,,-830716.0,10748.0,0.0,,,,,,,,,,,,,,,,,,,,174461.0,,,,,72627.0,6762.0,,55613.0,38838.0,10013.0,,40000.0,3782631.0,867239.0,3483058.0,,1502750.0,,,1352750.0,43400.0,,-179835.0,,,,-830716.0,,,24116.0,,,,,41970.0,604023.0,-356482.0,21910.0,63840.0,,145973.0,209054.0,249079.0,,89487.0,86881.0,42589.0,30122.0,,,0.0,,,,,,,,,,,20000000.0,,,0.0,118022.0,,,,,,,,,,,,2097.0,-830716.0,240392.0,214749.0,,,,,,,,25000.0,23490.0,23490.0,,-14246137.0,247541.0,,,,,,,,0.6,150000.0,1349000.0,-2915392.0,,,,,,,,,74253.0,,24167311.0
2021-09-30,2021-11-12,10-Q,"FIRST FOODS GROUP, INC.",FIFG,CIK0001648903,USD,960844.0,629204.0,,,424.0,62100.0,80282.0,11621741.0,,,43509.0,,,,,661228.0,267831.0,,,63345.0,,33924.0,250000.0,3948525.0,,,0.001,100000000.0,25563448.0,25563448.0,25563.0,,,,,,,,35446.0,250000.0,,,,,0.000375,1641.0,,60337.0,,,84961.0,,,,,,,,,,428922.0,,-0.03,,,,,,0.0,,466717.0,,-666290.0,,-502898.0,34848.0,0.0,,,,,,,,,,,,,,,,,,,,175997.0,,,,,96385.0,6039.0,,57508.0,41285.0,10184.0,,40000.0,3941778.0,661228.0,3659936.0,,1613764.0,,,153600.0,,,-214683.0,,,,-502897.0,-502898.0,,34534.0,,,,,42431.0,496950.0,-436901.0,21910.0,66420.0,,128242.0,193287.0,227784.0,,89487.0,86881.0,21294.0,30121.0,,,110000.0,,,,,,,,,,,20000000.0,,,,103045.0,,,,,,,,,,,,2703.0,,240392.0,200110.0,,,,,,,,,,,29421.0,-14714186.0,60049.0,,,0.17,,,,34346.0,0.6,1460164.0,1520000.0,-3280550.0,,,,,,,,,54610.0,,25493726.0
