end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessCombinationAcquisitionRelatedCosts,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesBalanceSheetAssetsByMajorClassNet,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CapitalLeasesIndemnificationAgreementsPayments,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,Communication,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfRevenue,CostOfServices,CostsAndExpensesRelatedParty,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleEffectiveInterestRate,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentUnamortizedDiscount,DeferredCompensationEquity,DeferredCompensationLiabilityClassifiedNoncurrent,DeferredCompensationLiabilityCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationExpense,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DerivativeNetLiabilityPositionAggregateFairValue,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DisposalGroupIncludingDiscontinuedOperationAccruedLiabilitiesCurrent,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EquipmentExpense,EquityIssuancePerShareAmount,EquityMethodInvestmentRealizedGainLossOnDisposal,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,FederalIncomeTaxExpenseBenefitContinuingOperations,FurnitureAndFixturesGross,GainLossOnSaleOfInvestments,GainLossOnSaleOfSecuritiesNet,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GeneralContractorCosts,GeneralInsuranceExpense,Goodwill,GrossProfit,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInPrepaidRent,IncreaseDecreaseInSecurityDeposits,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseOther,InterestIncomeExpenseNet,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryGross,InventoryNet,LaborAndRelatedExpense,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseCosts,LineOfCreditFacilityInterestRateAtPeriodEnd,LinesOfCreditCurrent,LoansPayableCurrent,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtPercentageBearingFixedInterestRate,MachineryAndEquipmentGross,MarketingAndAdvertisingExpense,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesAndLoansPayable,NotesAndLoansReceivableNetNoncurrent,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesReceivableGross,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssetImpairmentCharges,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherExpenses,OtherIntangibleAssetsNet,OtherInventorySupplies,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,PaymentsForProceedsFromDepositOnLoan,PaymentsForRent,PaymentsOfDerivativeIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrincipalInvestmentGainsLosses,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromLongTermCapitalLeaseObligations,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromShortTermCapitalLeaseObligations,ProceedsFromShortTermDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOwnedNet,ProvisionForDoubtfulAccounts,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SaleLeasebackTransactionMonthlyRentalPayments,SalesRevenueNet,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,SharesOutstanding,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesEmployeeBenefitPlan,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionDownRoundFeatureIncreaseDecreaseInEquityAmount,StockRedeemedOrCalledDuringPeriodShares,SuppliesAndPostageExpense,TravelAndEntertainmentExpense,TreasuryStockRetiredCostMethodAmount,TreasuryStockSharesRetired,TreasuryStockValue,UnamortizedDebtIssuanceExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesDeductions,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2012-09-30,2012-11-13,10-Q,"ROGUE ONE, INC.",ROAG,CIK0001058330,USD,,408707.0,606.0,,,,830.0,5130262.0,,,,,0.0,,,,,,314449.0,311738.0,23600.0,,,,,,,,,,,,,,1302.0,1302.0,,,,,,,,0.0,4000000000.0,2315548767.0,2315548767.0,23155.0,3022.0,,,,,,1324.0,1324.0,,,,,,,,,,,,,,,,,,,1834697.0,,,5396167.0,,1700.0,100.0,100.0,,,,,,,,,,,,,,,-0.38,,,,,,,,,,,,,,,,,,,,624.0,,927.0,,-2887015.0,,-2888365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,1250.0,,,,,3994.0,22164.0,,,4485.0,536340.0,314449.0,536340.0,,0.0,35800.0,,,,,,,120.0,,,,,,-2888365.0,,,,,118300.0,6000.0,,,2888042.0,-2887115.0,24534.0,13257.0,11277.0,,,,,,,,,18170.0,,,,1250.0,,,,,,,,0.0,100000000.0,10039401.0,10039401.0,100.0,,,287666.0,,,,,,,,,,,,,,,167029.0,,,1841.0,1011.0,,0.0,,,,,,-5396167.0,2251.0,,,2251.0,1700.0,41822.0,2662500.0,,,-221891.0,,,,,,,,,,,,,,,,,,,,3223.0,,,-20759.0,,,,,7519690.0
2012-12-31,2013-04-16,10-K,"ROGUE ONE, INC.",ROAG,CIK0001058330,USD,,259395.0,,,,,1013.0,6328926.0,,,,,0.0,462.0,30013.0,,,,2866.0,338.0,,,,,,,,,,,,,,,,338.0,-15222.0,,0.0,,,,,0.0,475000000.0,3375231494.0,33752315.0,330.0,,102013.0,102013.0,,102013.0,108013.0,36491.0,,,,1830894.0,,144.0,47110.0,,53000.0,,,-3750.0,,,,-5787.0,22500.0,-22500.0,-22500.0,,,0.0,2369603.0,2369603.0,1700.0,483.0,,,,,,0.0,,,,,,,,,6000.0,-0.62,0.34,,,,,,262500.0,,0.0,,156549.0,0.0,1192.0,,,,320688.0,401779.0,,,,-19056.0,,,,-5384983.0,-5384983.0,,,0.0,,1830894.0,,-1830894.0,,3211.0,309601.0,,3211.0,,,,,144.0,,,,,3345.0,21925.0,,,,,,,,-334263.0,,,,,,,8344.0,,,2451.0,,,,0.0,,16445.0,665321.0,2866.0,665321.0,,,,6000.0,,,,649.0,,,163800.0,,,-179022.0,,-5384983.0,,,,,,,,,3934440.0,-3953496.0,,,,,,,,,,,,,144.0,,,1431487.0,-1431487.0,,,-483.0,-262500.0,,,0.0,100000000.0,,308180.0,3.0,,,,,,150800.0,,707450.0,13000.0,,,150800.0,,,,,,454201.0,,,1841.0,828.0,,,,,,,,-6969422.0,17435.0,,,,,401779.0,3062015.0,,,-662455.0,,37430.0,26500.0,,,,,,,2000000000.0,,,,108300.0,,,,,,,,,-208.0,,1830894.0,,,8643346.0
2013-03-31,2013-05-23,10-Q,"ROGUE ONE, INC.",ROAG,CIK0001058330,USD,,258830.0,,,,,1113.0,6378304.0,,-140.0,,,0.0,,16404.0,,,,2448.0,20.0,,,,,,,,,,,,,8700.0,,,20.0,-318.0,,,,,,1500000.0,0.0,4000000000.0,,,31362.0,1381.0,,,,,242717.0,-682.0,,,,,,,,,8339.0,,,,,,,,,,,,,,,,1700.0,100.0,,100.0,,,,29954.0,11236.0,,,,,,,,6000.0,0.0,,,,,,,18000.0,,,,,,1334.0,,,,13782.0,248.0,,,,-618.0,,,,-233824.0,-233824.0,,,,,,,,,,44430.0,,,,,,,,,,,,2548.0,,,,,,,,,,,,,,,,30188.0,,,4999.0,,,,0.0,,,,2448.0,795962.0,,,,,,,,507.0,,,15500.0,,,-15818.0,,-233824.0,,,,,,,,,198800.0,-199418.0,,,,8545.0,7100000.0,,,,,,,,144.0,,,34406.0,,,,,-18000.0,,,,,,,3.0,,,,,,,,,5000.0,,,10500.0,,,,,109500.0,132780.0,,,1841.0,728.0,,,,,,,,-7203251.0,64.0,,1073.0,,1700.0,248.0,29570.0,,,-793514.0,,60000.0,,220909091.0,,,,5357150.0,,,,,5000.0,29570.0,354103.0,,,,,535.0,,,-68.0,,,,,33047990.0
2013-06-30,2013-08-14,10-Q,"ROGUE ONE, INC.",ROAG,CIK0001058330,USD,,233962.0,,,,,1213.0,6486497.0,,,,,0.0,,,,,,7183.0,6555.0,,,,,,,,,,,,,,,,3739.0,,,,,,,,0.0,4000000000.0,,29039066.0,290.0,400.0,136750.0,57203.0,,,280906.0,1834.0,,30.0,,,,,,,,,,,,,,-26544.0,,,,,,,,175823.0,,100.0,,,,66467.0,,57203.0,,,,,,2816.0,,,6000.0,0.0,,,,,,,,,57203.0,,,,1841.0,,,,,,,,,-1834.0,,,,-120028.0,-123524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108313.0,,,10220.0,,,,,,,,7183.0,845987.0,159.0,,,,,,0.08,,,,,,,,,-120028.0,,,,,,,,,64648.0,-66482.0,,,,,7175000.0,,,,,,,,31678.0,,,53546.0,-57142.0,,,,-11700.0,,,0.0,10000000.0,,308180.0,3.0,,,,,,,,,,,,,,,,,,58819.0,,,1841.0,628.0,,,,,,,,-7325941.0,,,,,1700.0,,,,,-838804.0,,,,,,,,,,,,,,,,,,,,2634.0,,,-347.0,,,,,31322242.0
2013-09-30,2013-11-19,10-Q,"ROGUE ONE, INC.",ROAG,CIK0001058330,USD,,232052.0,,,,,1841.0,6513881.0,,,,,0.0,,,,,628.0,75673.0,75673.0,,,,,,,,,,,,,,,,73293.0,,,0.0,,,,,0.0,4000000000.0,,43089661.0,431.0,,233800.0,,,,277068.0,,,,,,,,,,,,,,,,,-2759.0,,,,,,,,175823.0,,100.0,,,,69508.0,,129417.0,,,,,,2380.0,,,6000.0,0.0,,,,129417.0,,,,,,,129417.0,,1334.0,,,,,,,,,,,,,-90850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53302.0,53302.0,,,13184.0,,,,,,,,75673.0,978287.0,2675.0,,,,,,,507.0,,,,,,,,-90850.0,,,,,,,,,80456.0,-80456.0,,,,,7300000.0,628.0,,,,330.0,,,77118.0,,,10394.0,,,,-7472.0,-18500.0,,,0.0,100000000.0,,308180.0,3.0,,,,,,,,,,,,,,,,,,67765.0,,,1841.0,,,,,,,,,-7416929.0,,,,,1700.0,,,,,-902614.0,,,,,,,,,,,,,,,,,,,,3809.0,,,,,,,,43089661.0
2013-12-31,2014-04-15,10-K,"ROGUE ONE, INC.",ROAG,CIK0001058330,USD,,236797.0,,,,64000.0,1013.0,6705272.0,,,338.0,,0.0,,255625.0,,,628.0,33335.0,33335.0,,,,0.0,,,,,,,,,,0.0,33335.0,33335.0,32997.0,,,,,,,0.0,2000000000.0,,417846.0,4.0,3000.0,,,228615.0,,228615.0,2515.0,,,,179636.0,,,116199.0,,116199.0,,,-8000.0,,,,-54962.0,,,,,,0.0,2549239.0,2549239.0,,200.0,,200.0,,679347.0,,156549.0,,,,,,,47000.0,,47000.0,-2.56,0.35,,,156549.0,628.0,,-109600.0,,,-621433.0,862485.0,0.0,1841.0,,,,,51811.0,,,,-2451.0,,,,-639084.0,,,,0.0,,175823.0,41466.0,-217289.0,,,-22598.0,,,,,,64000.0,,-1700.0,0.0,56600.0,56600.0,29105.0,0.0,,,,,,,0.0,,,1700.0,,,,86886.0,86886.0,41.0,,32958.0,,,,0.0,,,936567.0,33335.0,936567.0,5609.0,,,,,,,649.0,,,223750.0,,0.0,-190753.0,,-639084.0,,,,,,,,,476524.0,-478975.0,,,,,7608511.0,,,0.0,,0.0,,,9600.0,,,160109.0,,,,-200.0,-109600.0,0.0,0.0,,,,,,,,,,,,,,5000.0,,,229000.0,,,0.0,0.0,,299818.0,,,1841.0,628.0,,,,10250.0,,10250.0,,-7608511.0,64.0,95125.0,,,,,29570.0,,,-903232.0,,124600.0,,91935386.0,,,,48733764.0,,,,,5000.0,29570.0,,,,20000000.0,,11965.0,208.0,,,-54962.0,,,,249875.0
2014-03-31,2014-05-15,10-Q,"ROGUE ONE, INC.",ROAG,CIK0001058330,USD,,241899.0,,,,136000.0,0.0,6810571.0,,,513.0,,0.0,,62000.0,,,,44175.0,42055.0,,,,,,,,,,,,,,,,42055.0,8720.0,,,,,,,0.0,475000000.0,,92707673.0,927.0,1047.0,,,,,272884.0,,,,,,2557000.0,,63272.0,17864048.0,46500.0,,,-22000.0,,5162.0,,-116672.0,,,,,,,,,,,,,,211811.0,301741.0,301741.0,,,,,,,,,3600.0,-0.52,,,,301741.0,,,16000.0,,,-348995.0,862485.0,,0.0,,,,-5321.0,15364.0,,,,,,,,-262698.0,,,,,,,,,,,5102.0,,,,,,72000.0,,,-3600.0,-3000.0,-3000.0,1384.0,,,,,,-1232.0,,,,,,,2120.0,,101315.0,101315.0,,,24743.0,36848.0,,,0.0,,,,44175.0,1103883.0,,,,,,,,0.0,,,84000.0,,-2120.0,-73160.0,,-262698.0,,,,,,,,,172580.0,-172580.0,,,,,7870000.0,,,,,,,,8368.0,,,90118.0,,,,-100.0,16000.0,2120.0,0.0,,,,,,,,,,,84000.0,,,,,,84000.0,,,,,,59266.0,,,0.0,0.0,,,,,,,,-7871209.0,,95000.0,,,,,2950.0,,,-1059708.0,,56000.0,,98861626.0,,,500000.0,17800000.0,,,,,,2950.0,234200.0,,,,,3357.0,,,,-111672.0,,,,507556.0
2014-06-30,2014-08-18,10-Q,"ROGUE ONE, INC.",ROAG,CIK0001058330,USD,,237839.0,,,,334668.0,1978.0,6881526.0,,,7279.0,,0.0,,,,,,72302.0,56224.0,,,,,,,,,,,,,,,49273.0,49273.0,,,,,,,,0.0,975000000.0,,126974673.0,1270.0,1981.0,,,,,273060.0,1.0,,98.0,,,,,,,,,,,,,,-167854.0,,,,,,,,,,,,,,371640.0,,368240.0,,,,,,,,,3600.0,-0.46,,,,,,,51000.0,,,,969212.0,,1978.0,,,,,34606.0,,,,-1.0,,,,-312507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10753.0,,,13606.0,36848.0,,,,,3575.0,1283692.0,72302.0,1282629.0,,,,,,,,12661.0,,,,,,,,-312507.0,,,,,,,,,485780.0,-485780.0,,,,,8355780.0,,,6951.0,,,3417.0,,6968.0,1063.0,,-173273.0,,,-3575.0,,51000.0,,,,,,,,,,,,,,,,,,,,,,,,,133359.0,,,14639.0,12661.0,,,,,,,,-8094189.0,0.0,310668.0,,,,,2950.0,,,-1211390.0,,,,,,,,,,,,,,,,,,,,7313.0,,,,,,,,685412.0
2014-09-30,2014-11-14,10-Q,"ROGUE ONE, INC.",ROAG,CIK0001058330,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12325.0,12325.0,,,,,,,,,,,,,2650.0,,,,,,-128.0,,683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-850080.0,,,,,,,,,,,,0.0,,,,,,,42064.0,,,,862485.0,,,,,,,27530.0,,,,128.0,,,,-1292655.0,,,,1292655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154439.0,154439.0,,,,,,,,,11147.0,,,,,,,,,,,,,,,,,,,1292655.0,,,,,,,,,190105.0,-189977.0,,,,,,,,,,,,,,,,1102678.0,,,-11147.0,,42064.0,,,,,,,,,,,,,,,,,,,,,,,,,108195.0,,,,,,,,,,,,,-128.0,27000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8377.0,,,,,,,,239203220.0
2014-12-31,2015-04-27,10-K,"ROGUE ONE, INC.",ROAG,CIK0001058330,USD,,298815.0,,0.0,69087.0,330465.0,10172.0,7135240.0,,,,,0.0,,461460.0,,,0.0,118454.0,23112.0,,7678.0,35748.0,48344.0,66746.0,15705.0,3926.0,15705.0,15705.0,15705.0,-23320.0,43426.0,,-819.0,-1663.0,1663.0,-31672.0,,,250000.0,,,,0.0,2000000000.0,,7155532.0,71.0,,,,388957.0,,388957.0,-11437.0,,,,,3354000.0,,347534.0,,347534.0,,,-22000.0,,,,-248811.0,,,,,,0.0,3354000.0,3354000.0,,8844.0,,8844.0,,706883.0,,584857.0,,,,,,,,,23600.0,-0.66,0.35,,,584856.0,,,93097.0,,,,584856.0,,3389.0,,,,,141304.0,,,,-10407.0,,,,-1147555.0,,,,0.0,,804761.0,61199.0,-386865.0,-45514.0,,62018.0,,,,,,354965.0,,0.0,-8600.0,-3000.0,,52631.0,20935.0,,,,,,,515.0,,,,,,4782.0,575671.0,,,,69087.0,,,,20935.0,,,1739206.0,118454.0,1703458.0,,,,,35748.0,7678.0,,97342.0,,,590136.0,,-104185.0,-517623.0,,-1147555.0,,,,,,,,,893064.0,-903471.0,,,,,-8600000.0,,,515.0,,-97.0,,,,,,244084.0,,,-31106.0,,93097.0,4782.0,99403.0,0.0,10.0,,2.0,,,,,,,,,,0.0,,,531710.0,,,49163.0,15000.0,,288860.0,,,100731.0,90559.0,,,,5737.0,,,,-8756066.0,1030.0,418000.0,,,,,4950.0,,,-1620752.0,,77551.0,,,,,,,,,,,,4950.0,,,,,,,,,208.0,,,,,2042252.0
2015-03-31,2015-05-22,10-Q,"ROGUE ONE, INC.",ROAG,CIK0001058330,USD,,292033.0,,211.0,83705.0,235047.0,12630.0,7310663.0,,,,,0.0,,192539.0,,,,171079.0,78846.0,,,,,,,,,,,,,,,4251.0,4251.0,2588.0,,,250000.0,,,,0.0,2000000000.0,,26057504.0,260.0,,,,485484.0,,485484.0,10383.0,,,,,,,,,175423.0,,,0.0,,,,-441349.0,,,,,,,,,,3108.0,,3109.0,,424583.0,862485.0,862485.0,,,,,,,,,38291.0,-0.03,,,,862485.0,,,0.0,,,,,,3389.0,,,,-160745.0,66444.0,,,,-3203.0,,,,-421553.0,,,,0.0,,,,,,,-6783.0,,212.0,,,,80850.0,,,0.0,0.0,,14618.0,47184.0,,5750.0,,0.0,,,5750.0,,,,,,4782.0,320985.0,320985.0,,,,,,,68118.0,,11250.0,2038272.0,171079.0,2007602.0,,,,,30670.0,10557.0,,,,,237405.0,,0.0,-234817.0,,-421553.0,,,,,,,,,227353.0,-230556.0,,,,,,,,6266.0,,,,,,,,190997.0,,,,,,0.0,0.0,,,,,,,,,,,204911.0,,,,,0.0,204911.0,,,,34691.0,,72450.0,,,100081.0,87451.0,,,,,2197.0,,,-9178119.0,7180.0,74100.0,,,,,0.0,,,-1867193.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,12113871.0
2015-06-30,2015-08-17,10-Q,"ROGUE ONE, INC.",ROAG,CIK0001058330,USD,,297929.0,,5010.0,84325.0,108971.0,17884.0,7543574.0,,,,,0.0,,,,,,220074.0,101875.0,,,,,,,,,,,,,,,4251.0,25568.0,,,,250000.0,,,,0.0,2000000000.0,,177354907.0,1773.0,,,,806474.0,,806475.0,10836.0,,,,,,,,,,,,,,,,-426759.0,,,,,,,,,,3954.0,,,,-30563.0,969212.0,969212.0,,,,,,,,,30452.0,-0.02,,,,969212.0,,,,,,,,,3389.0,,,,7086.0,89592.0,,,,8258.0,,,,-515175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782.0,,229491.0,,,,,,,61024.0,,11208.0,2364051.0,220074.0,2313905.0,,,,,50146.0,16541.0,,127913.0,,,,,,,,-515175.0,,,,,,,,,266697.0,-258439.0,,,,,,,,10273.0,,,,,,,,256736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87843.0,,,131301.0,113417.0,,,,,,,,-9689327.0,19093.0,74100.0,,,,,,,,-2143977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21489355.0
