end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedBonusesCurrent,AccruedBonusesCurrentAndNoncurrent,AccruedLiabilitiesCurrent,AccruedRoyaltiesCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AdditionalLiabilityLongDurationInsuranceInterestIncomeExpense,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForNotesAndLoansReceivableNoncurrent,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationAcquiredReceivablesGrossContractualAmount,BusinessCombinationContingentConsiderationLiabilityCurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsMarketableSecurities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedLessNoncontrollingInterest,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightOutstanding,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiabilityIncreaseDecreaseForContractAcquiredInBusinessCombination,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredFederalIncomeTaxExpenseBenefit,DeferredRentAssetNetCurrent,DeferredRentReceivablesNetNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesNoncurrent,DividendsPayableCurrent,DividendsPreferredStock,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestmentRealizedGainLossOnDisposal,EquityMethodInvestmentUnderlyingEquityInNetAssets,EscrowDeposit,ExcessStockSharesAuthorized,FairValueAdjustmentOfWarrants,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInterestAndDividendsReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInRoyaltiesPayable,IntangibleAssetsNetExcludingGoodwill,InterestExpenseDebt,InterestExpenseOther,InterestIncomeOther,InterestPaidNet,InterestPayableCurrent,InterestReceivable,InterestReceivableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryWorkInProcess,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableCurrent,LongTermNotesPayable,MachineryAndEquipmentGross,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayableCurrent,NotesPayableToBankCurrent,NotesReduction,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherAssetsNoncurrent,OtherIncome,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,PaymentsForProceedsFromPreviousAcquisition,PaymentsForRent,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoanOriginations1,ProceedsFromNotesPayable,ProceedsFromOtherDeposits,ProceedsFromPreviousAcquisition,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivableWithImputedInterestPremium,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RoyaltyExpense,RoyaltyRevenue,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TravelAndEntertainmentExpense,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2019-06-30,2019-08-23,10-Q,"PURE HARVEST CORPORATE GROUP, INC.",PHCG,CIK0001351573,USD,,210293.0,3880.0,,,75131.0,312.0,,280932.0,,,394661.0,,,,,,,,,,,850390.0,410724.0,,,,,,,,,,,,,,,,,,,,220508.0,,220508.0,,,,,,,0.01,100000000.0,32203330.0,32203330.0,322034.0,,,,,,2026.0,,,,,,,93333.0,171111.0,,,,,,3158.0,,,,,,,,196918.0,,-0.02,,,570000.0,,,,20000.0,,,,505328.0,,,4182.0,-535260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93003.0,,,,1188753.0,850390.0,1042155.0,117000.0,,305165.0,12875.0,,,,-535260.0,,,,28593.0,,,,,,539442.0,-535260.0,,146598.0,215729.0,,,,,,,415433.0,,,,,,,,,,0.01,25000000.0,,,,,,,442500.0,,,,,,,,,,,,24233.0,,,,,,-1055058.0,6208.0,,,,,,,323000.0,,,,,,,-338363.0,,,,,,,,,280000.0,,,18081.0,31793997.0
2019-09-30,2019-11-27,10-Q,"PURE HARVEST CORPORATE GROUP, INC.",PHCG,CIK0001351573,USD,,232251.0,4382.0,,,75131.0,706.0,,284090.0,,,589861.0,,,,,,,3711.0,,,,910201.0,244691.0,,,,50000.0,,,,,,,,,,,,,,,,61538.0,,61538.0,,,,,,,0.01,100000000.0,32603330.0,32603330.0,326034.0,,,,,,4781.0,,,,,,,93333.0,147778.0,,,,,,3158.0,,,,,,,,196918.0,,-0.01,,,,,,,20000.0,,,,246251.0,263450.0,,9516.0,-245218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89150.0,,,,1294582.0,910201.0,1154506.0,117000.0,,305165.0,5325.0,,,,-245218.0,,,,33000.0,,,,,,254734.0,-245218.0,,140076.0,200207.0,,,,,,,644435.0,,,,,,,,,,0.01,25000000.0,,,,,,,,,,,,,,,,,,,21075.0,,,,,,-1300276.0,14297.0,,,,,,,0.0,,,,,,,-384381.0,,,,199200.0,,,,,,,,,32308381.0
2019-12-31,2020-04-27,10-K,"PURE HARVEST CORPORATE GROUP, INC.",PHCG,CIK0001351573,USD,,115126.0,1653.0,,,75131.0,770.0,,287249.0,,,4391587.0,,44000.0,44000.0,,50100.0,190000.0,,33000.0,2305.0,45403153.0,4806013.0,1838518.0,-1525135.0,935242.0,,,,,,,,,,,,,,,,,,1665247.0,,1665247.0,,1642746.0,,,,,0.01,100000000.0,37716330.0,37716330.0,377164.0,,,,958305.0,,38153.0,,,,,41695.0,191868.0,93333.0,132223.0,45682.0,237550.0,222759.0,14791.0,237550.0,12634.0,12634.0,,,,,,,116667.0,116667.0,-0.03,,37006.0,,,,,,,,,884753.0,141453.0,,397.0,-1134867.0,,,,,10797.0,10797.0,-21149.0,39131.0,,54444.0,,,,,,8194.0,23890.0,6151.0,,15000.0,15000.0,,,576.0,,0.0,26195.0,,,23890.0,,8194.0,70091.0,70091.0,,,,1423443.0,4806013.0,1289889.0,,,331383.0,186876.0,5092178.0,-2532015.0,-917417.0,-1134867.0,,-51001.0,,2450000.0,958305.0,,,,,1084263.0,-1083866.0,,133554.0,184685.0,208685.0,96000.0,56000.0,96000.0,,,15000.0,15000.0,,9926.0,-24806.0,55797.0,163466.0,,55797.0,26218.0,0.01,25000000.0,,,,,,1000000.0,3995400.0,,,,1000000.0,,,,96778.0,,,,331383.0,,39315.0,,,,-1386181.0,38550.0,,3000.0,,,,,133000.0,,,,,,,3382570.0,,,,85656.0,,,4045500.0,117000.0,,133000.0,,81816.0,33096662.0
2020-03-31,2020-06-29,10-Q,"PURE HARVEST CORPORATE GROUP, INC.",PHCG,CIK0001351573,USD,,99915.0,,,,112114.0,,,291891.0,,,4616296.0,,,,11502.0,,11502.0,,33000.0,66319.0,28400000.0,5871871.0,3371820.0,,,,,,,,,,,,,,,,,,,,1481898.0,,1481898.0,,-183349.0,,,,,0.01,100000000.0,38066330.0,38066330.0,380664.0,,,,964017.0,,,,,,,35983.0,,,204223.0,,,,,,4642.0,4642.0,,,,,,,72917.0,,-0.02,,,,,,,,,,,520499.0,141453.0,,1091.0,-627759.0,,,,,-15211.0,-15211.0,-1653.0,96188.0,,21333.0,,,,,,64743.0,59205.0,96894.0,,,,,,-770.0,,5712.0,130741.0,65565.0,5217.0,83095.0,,72937.0,,166985.0,,,,2888851.0,5871871.0,2775958.0,,,334835.0,2559.0,1556250.0,-1133981.0,-605618.0,-627759.0,,-65999.0,,1930529.0,1443900.0,,116707.0,,,562851.0,-561760.0,,112893.0,165902.0,,,,,,,,15000.0,,,,,,,1130529.0,3452.0,0.01,25000000.0,,,,,1650000.0,,100000.0,,,,1500000.0,,,,-43750.0,,,,,823.0,,,,35151.0,-2013940.0,1091.0,,,,,,,11502.0,,,,,,,2983020.0,,,,,,,100000.0,116707.0,,11502.0,,35151.0,37894108.0
2020-06-30,2020-08-17,10-Q,"PURE HARVEST CORPORATE GROUP, INC.",PHCG,CIK0001351573,USD,,152698.0,1272.0,225000.0,,384246.0,,,320838.0,,,10777309.0,,,,457492.0,,3026036.0,,33000.0,,,8560826.0,1316324.0,,,,,,2398.0,,11553.0,8585.0,1650000.0,960000.0,,846958.0,4514890.0,,384409.0,926671.0,4514890.0,,182371.0,,182371.0,,,,,,,0.01,100000000.0,52125144.0,52125144.0,521252.0,,,,969729.0,,40066.0,,,,,30271.0,,93333.0,89557.0,,,,,,28947.0,,49380.0,152430.0,,,,,29167.0,,-0.1,,,,,0.0,,,,,-756254.0,3892549.0,3820178.0,,-36114.0,-4860517.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,194608.0,48618.0,,163013.0,46879.0,77072.0,,957984.0,,,,4136723.0,8560826.0,3391043.0,,86000.0,1282739.0,50043.0,,,,-4860517.0,,-852864.0,,2074793.0,1000000.0,,,,,3971539.0,-4007653.0,,147250.0,271520.0,,,,,,,,26553.0,0.0,,,,,,,,0.01,25000000.0,,,,4292.0,,,,,,,,,,,,,,,,,,,,0.0,-6874458.0,3951.0,,,,,,,3026036.0,,,,,,,4424103.0,,,,2436000.0,,2570544.0,,,,457492.0,,7026.0,46826515.0
2020-09-30,2020-11-23,10-Q,"PURE HARVEST CORPORATE GROUP, INC.",PHCG,CIK0001351573,USD,,175590.0,87670.0,225000.0,,460540.0,,,371959.0,,,13051850.0,,,,457492.0,,457492.0,,1780845.0,,,9303904.0,1736316.0,,,,,,,,,,,,,,,,,,,,315441.0,,315441.0,,,,,,,0.01,100000000.0,56150902.0,56150902.0,561509.0,,1083831.0,,,,60552.0,,,,,30624.0,,93333.0,46891.0,,,,,,51121.0,,-1480105.0,1921698.0,,0.0,,,,75118.0,-0.09,,,,,0.0,,,,,-120721.0,1177949.0,5852089.0,,258138.0,-4723815.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,432732.0,176782.0,,219780.0,,,,1166442.0,,,,7288818.0,9303904.0,3735927.0,,86000.0,1580672.0,32970.0,,,,-4723815.0,-4723815.0,-3719913.0,,,,249096.0,,,,1262040.0,-1003902.0,,101362.0,227857.0,,,,,,,,232038.0,0.0,,,,,,,,0.01,25000000.0,,,,73430.0,,,,,,,,,,,,,,,,,,,,0.0,-11598273.0,318690.0,,,,,,,457492.0,3.4,,,,,,2015086.0,,,,1581678.0,30000.0,,50000.0,54375.0,,457492.0,,5938.0,54122813.0
2020-12-31,2021-04-20,10-K,"PURE HARVEST CORPORATE GROUP, INC.",PHCG,CIK0001351573,USD,,91741.0,91371.0,225000.0,,1324936.0,,406750.0,,,,11111799.0,,,,,,,,33000.0,968549.0,28432516.0,11039983.0,5095018.0,-7153446.0,1118646.0,,,,,,,,,,85656.0,,,141153.0,,,141153.0,,856844.0,,856844.0,,-808403.0,,,,,0.01,250000000.0,64117846.0,64117846.0,641179.0,,226165.0,226165.0,1353033.0,,325191.0,,,,,28152.0,565674.0,113778.0,26446.0,145581.0,994487.0,763192.0,267995.0,994487.0,167003.0,232542.0,-1641824.0,1879776.0,,,,,,0.0,-0.13,,,,,-62449.0,,,,,-336500.0,4217139.0,1550225.0,141153.0,410499.0,-6346859.0,,,,,,102700.0,96985.0,999107.0,,85332.0,,,,,,-8194.0,22056.0,130641.0,,,10000.0,215315.0,,,2399524.0,15848.0,1486924.0,,,,,,505613.0,1047690.0,519896.0,22181.0,681361.0,7020045.0,11039983.0,4614133.0,,6000.0,,120637.0,4073532.0,-2807727.0,-2074208.0,-6346859.0,,-1931247.0,2750000.0,2750000.0,431919.0,6000.0,171082.0,,,4826111.0,-4415612.0,,293971.0,537393.0,562089.0,330749.0,128606.0,207675.0,2900000.0,,,301604.0,,,1596450.0,,339415.0,,2528702.0,279025.0,0.01,25000000.0,0.0,0.0,0.0,235335.0,,2450000.0,1250000.0,,,,1786000.0,,,460000.0,-116667.0,,,,1599088.0,,104941.0,1755801.0,,321332.0,-7733040.0,735690.0,,,,,,,766024.0,3.4,1.35,0.0064,,,,4019938.0,52294.0,,,1861678.0,30000.0,681361.0,,2097707.0,,84663.0,,,49216927.0
2021-03-31,2021-05-18,10-Q,"PURE HARVEST CORPORATE GROUP, INC.",PHCG,CIK0001351573,USD,,319174.0,151261.0,,225000.0,1502845.0,,467712.0,,,,11922301.0,,,,350406.0,,316006.0,,533000.0,306135.0,51600000.0,10085242.0,2152627.0,,,24525.0,,,29093.0,,11553.0,25514.0,1650000.0,313301.0,1861678.0,858060.0,105653.0,4417075.0,860916.0,1037408.0,4417075.0,,484796.0,,484796.0,,-372048.0,,,,,0.01,250000000.0,65099568.0,65099568.0,653546.0,,386439.0,,1475394.0,,467952.0,,,,,24606.0,,92444.0,,,,,,,77436.0,118269.0,-154502.0,2034278.0,,,,,,0.0,-0.04,,737965.0,,,-73047.0,,,,,,1556558.0,1550225.0,,326196.0,-2516440.0,,,,,,227433.0,59890.0,181272.0,,47780.0,,,,,,,,140814.0,,,5278.0,287.0,,,2358691.0,3546.0,521371.0,55000.0,,,,,,1188504.0,,,,7758875.0,10085242.0,5088544.0,,,,17014.0,420708.0,-17962.0,-774794.0,-2516440.0,,-1187920.0,,2250000.0,,378627.0,,,,1654716.0,-1328520.0,,249614.0,469565.0,,,,,,,,233835.0,,,6000.0,,,,,17962.0,0.01,25000000.0,,,,235622.0,,,480000.0,,,,,,,,,,,,1617050.0,500000.0,,59292.0,,3708.0,-10249480.0,794148.0,,,,,,1258161.0,350406.0,0.68,1.17,0.0064,6147500.0,,,2326367.0,3363.0,,,,,34400.0,480000.0,23500.0,,,,,65068510.0
2021-06-30,2021-08-16,10-Q,"PURE HARVEST CORPORATE GROUP, INC.",PHCG,CIK0001351573,USD,158750.0,275575.0,117788.0,,225000.0,1283079.0,,531823.0,,,,14216743.0,,,,1262077.0,,1262077.0,,533000.0,,,9918524.0,4298134.0,,,,,,,,,,,,,,,,,,,,452033.0,,452033.0,,,,,,,0.01,250000000.0,67340765.0,67340765.0,673409.0,,,743604.0,1778940.0,,612118.0,,,,,21060.0,,71111.0,0.0,,,,,,97375.0,,-576701.0,2650979.0,8680.0,,,,,,-0.06,,,,,0.0,,,,,0.0,2487327.0,1550225.0,,150660.0,-3996859.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,2321398.0,,960312.0,0.0,,,,,,1087846.0,,,,8735869.0,9918524.0,5099172.0,,,,25804.0,,,,-3996859.0,,-1537013.0,2250000.0,,334074.0,,,,,2610506.0,-2459846.0,,242114.0,401736.0,,,,,,,,341127.0,0.0,,,,,,,,0.01,25000000.0,0.0,0.0,0.0,319356.0,,,,,,,,,,,,,,,1628574.0,,,,,0.0,-14246339.0,762778.0,,,,,,,,,,,,,,1182655.0,,,,,,,63000.0,748000.0,,,,,66775124.0
2021-09-30,2021-11-15,10-Q,"PURE HARVEST CORPORATE GROUP, INC.",PHCG,CIK0001351573,USD,,305976.0,34221.0,,225000.0,1168844.0,,474744.0,,,,18426695.0,,,,770505.0,,915918.0,,533000.0,,,9430621.0,4191973.0,,,,,,,,,,,,,,,,,,,,409357.0,,,,,,,,,,,,71027131.0,710275.0,,958705.0,,2009723.0,,334147.0,,,,,,,49778.0,0.0,,,,,,80928.0,,1201570.0,1583894.0,25180.0,25180.0,,,,,-0.06,,,,,0.0,,,,,-136640.0,1841290.0,1550225.0,,173718.0,-3998809.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,2377067.0,,3243479.0,0.0,,,,,,1085282.0,,,,7999957.0,9430621.0,5278029.0,,0.0,,68475.0,,,,-3998809.0,-4023989.0,-2178549.0,2250000.0,,232732.0,,,,,1993978.0,-1820260.0,,179329.0,333907.0,,,,,,,,39331.0,0.0,,,,,,,,,,,,,363335.0,,,,,,,,,,,,,,,1630986.0,,,,,3285.0,-18245148.0,507865.0,,,,,,,,,,,,,,1430664.0,,,,,,145413.0,,2925900.0,,,18680.0,,69071098.0
