end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedBonusesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtInstrumentCarryingAmount,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerNumberOfPositions,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerNumberOfPositions,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpense,DeferredTaxAssetsValuationAllowance,Depreciation,DerivativeExcludedComponentGainLossRecognizedInEarnings,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DistributedEarnings,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,FairValueAdjustmentOfWarrants,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueDisclosureOffbalanceSheetRisksAmountAsset,FairValueDisclosureOffbalanceSheetRisksAmountLiability,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestReceivable,InventoryNet,InventoryNoncurrentFairValueDisclosure,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermLoansPayable,LossContingencyNewClaimsFiledNumber,MarketableSecuritiesCurrent,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherPrepaidExpenseCurrent,PaidInKindInterest,PaymentsForRestructuring,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsAndOtherAdjustments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,PrepaidInsurance,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromNotesPayable,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ProvisionForOtherCreditLosses,PurchaseCommitmentRemainingMinimumAmountCommitted,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,RepaymentsOfLongTermDebt,RepaymentsOfSecuredDebt,ResearchAndDevelopmentExpense,RestructuringAndRelatedCostNumberOfPositionsEliminatedPeriodPercent,RestructuringCharges,RestructuringReserve,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstandingMeasurementInput,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2016-12-31,2017-03-15,10-K,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,2050000.0,,1041000.0,3644000.0,323000.0,,235754000.0,,,3425000.0,,,,,,946000.0,3121083.0,63866000.0,51518000.0,,,,,,48750000.0,14355000.0,48750000.0,14355000.0,,,,0.0001,150000000.0,28759731.0,28759731.0,3000.0,,,,,,,,,,,,0.0,70602000.0,0.0,63068000.0,5284000.0,2250000.0,70602000.0,19000.0,,172000.0,,,,-1.2,,0.1,0.34,0.33,0.0,-0.01,0.06,-0.02,,-234000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8792000.0,,-31816000.0,,-3075000.0,362000.0,,,-922000.0,,,2446000.0,1500000.0,1500000.0,292000.0,,,,117000.0,,,,,,,21577000.0,63866000.0,10970000.0,5104000.0,,,,,10607000.0,,,14355000.0,37687000.0,37687000.0,-31000.0,-31000.0,-23301000.0,-23301000.0,-33942000.0,-33942000.0,-2095000.0,1.0,1.0,37530000.0,-29721000.0,,,,,,,,192000.0,,191000.0,200000.0,200000.0,195000.0,,403000.0,,18000.0,,98000.0,,,175000.0,,,31000.0,,,,,,,2768000.0,,,665000.0,,37528000.0,37528000.0,,,,,,,334000.0,,-28741000.0,12653000.0,12330000.0,,,,,,,20929000.0,,,,-193468000.0,,,,0.0,,3425000.0,0.0,0.75,0.0148,,5.7,42289000.0,,,37528000.0,,334000.0,0.0,10400000.0,,,28273331.0,
2017-03-31,2017-05-08,10-Q,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,3182000.0,,346000.0,2567000.0,,,236590000.0,,,,,,835000.0,,,186000.0,4136166.0,56617000.0,44269000.0,,,,,,41744000.0,,41744000.0,-7006000.0,,,,0.0001,150000000.0,28776398.0,28776398.0,3000.0,,,,,,,,,,,,,,,,,,,5000.0,,63000.0,,,,-0.26,,,,,,,,,,-109000.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,2405000.0,,-7516000.0,,,348000.0,,,-243000.0,,,546000.0,368000.0,368000.0,,,,,47000.0,,,,,,,,56617000.0,11592000.0,5780000.0,,,,,9416000.0,,,-7006000.0,-993000.0,-993000.0,-5000.0,-5000.0,-6008000.0,-6008000.0,-7516000.0,-7516000.0,-390000.0,,,7126000.0,-7126000.0,,,,,,,,,,,,,,,213000.0,,18000.0,,142000.0,,,,,,5000.0,,,,,,,2525000.0,,,378000.0,,,,,,,,,,,,-7516000.0,,12330000.0,,,,,,,4721000.0,,,,-200984000.0,,0.0,,0.0,,835000.0,,,,,,35609000.0,,,,,,,,,,28769361.0,
2017-06-30,2017-07-28,10-Q,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,2986000.0,,631000.0,1186000.0,,,237567000.0,,,,,,925000.0,,,,,47250000.0,34463000.0,,,,,,33938000.0,,33938000.0,,,,,0.0001,150000000.0,28806398.0,28806398.0,3000.0,,,,,,,,,,,,,,,,,,,,,70000.0,,,,-0.26,,,,,,,,,,7000.0,0.0,0.0,,,0.0,0.0,,,,3198000.0,,-7446000.0,,,,,,,,,504000.0,,,,,,,61000.0,,,,,,,,47250000.0,10223000.0,5981000.0,,,,,7886000.0,,,,,,,,,,-7446000.0,-7446000.0,-450000.0,,,6996000.0,-6996000.0,,,,,,,,,,,,,,,272000.0,,18000.0,,92000.0,,,,,,,,,,,,,525000.0,,,105000.0,,,,,,,,,,,,,,12769000.0,,,,,,,3798000.0,,,,-208429000.0,,0.0,,,,,,,,,,29141000.0,,,,,,,,,,28802112.0,
2017-09-30,2017-11-06,10-Q,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,2823000.0,,946000.0,1857000.0,,,257093000.0,,,,,,967000.0,,,,,58411000.0,44967000.0,,,,,,43806000.0,,43806000.0,,,,,0.0001,150000000.0,34158004.0,34158004.0,3000.0,,,,,,,,,,,,,,,,,,,,,90000.0,,,,-0.22,,,,,,,,,,20000.0,0.0,0.0,,,0.0,0.0,,,,3526000.0,,-7102000.0,,,,,,,,,459000.0,,,,,,,78000.0,,,,,,,,58411000.0,10960000.0,6190000.0,,,,,5887000.0,,,,,,,,,,-7102000.0,-7102000.0,-401000.0,,,6701000.0,-6701000.0,,,,,,,,,,,,,,,630000.0,,18000.0,,208000.0,,,,,,,,,,,,,1161000.0,,,626000.0,,,,,,,,,,,,,,13426000.0,,,,,,,3175000.0,,,,-215532000.0,,0.0,,,,,,,,,,41564000.0,,,,,,,,,,31937628.0,
2017-12-31,2018-03-12,10-K,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,2784000.0,,215000.0,852000.0,346000.0,,258092000.0,,,3651000.0,,,,,,667000.0,4312445.0,50595000.0,36714000.0,,,,,242000.0,35952000.0,-12798000.0,35952000.0,-12798000.0,,,,0.0001,150000000.0,34186342.0,34186342.0,3000.0,,,,,,,,,,,,0.0,56019000.0,0.0,47427000.0,6296000.0,2296000.0,56019000.0,23000.0,143000.0,29000.0,,,,-1.09,,0.0,0.34,-0.52,-0.94,0.01,0.06,-0.03,,-143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12383000.0,,-28304000.0,,,-2460000.0,,,-2006000.0,,,1918000.0,,1295000.0,451000.0,,,,282000.0,,,,,,,14272000.0,50595000.0,14272000.0,10607000.0,,,,,,,,,13075000.0,,-1313000.0,,-24560000.0,,-34544000.0,,-1493000.0,1.0,1.0,32799000.0,-26811000.0,,,,,,,591000.0,200000.0,,,191000.0,200000.0,193000.0,,186000.0,,18000.0,,169000.0,,,,,,1313000.0,,,10000000.0,,,,762000.0,,,388000.0,,,18535000.0,,,,,,,152000.0,,-28304000.0,14209000.0,13863000.0,,,,,,,14428000.0,,,0.0,-221772000.0,,0.0,,0.0,,3651000.0,0.0,0.739,0.0227,,,36323000.0,,,18535000.0,,152000.0,0.0,-14600000.0,,,30940831.0,
2018-03-31,2018-05-07,10-Q,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,2071000.0,,375000.0,1130000.0,,,259211000.0,,,1119000.0,,,1119000.0,,,139000.0,5404032.0,42922000.0,28977000.0,,,,,,28344000.0,,28344000.0,-7608000.0,,,,0.0001,150000000.0,34248268.0,34248268.0,3000.0,,,,,,,,,,,,,,,,,,,6000.0,,22000.0,,,,-0.2,,,,,,,,,,-7000.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,3086000.0,,-7310000.0,,-477000.0,-269000.0,,,-129000.0,,,368000.0,,239000.0,491000.0,,,,97000.0,,,,,,,,42922000.0,12313000.0,9090000.0,,,,,,,,,-1616000.0,,-276000.0,,-5716000.0,,-6833000.0,,-264000.0,,,7046000.0,-7046000.0,,,,,,,,,,,,,,,264000.0,,18000.0,,175000.0,,,,,,276000.0,,,,,,,633000.0,,,253000.0,,,,,,,,,,,,-6833000.0,,13927000.0,,,,,,,3960000.0,,,,-228605000.0,,0.0,,,,1119000.0,,,,,,30609000.0,,,,,,,,,,34229162.0,
2018-06-30,2018-08-03,10-Q,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,1078000.0,,549000.0,1751000.0,,,260199000.0,,,987000.0,,,987000.0,,,,,36607000.0,22665000.0,,,,,,22465000.0,,22465000.0,,,,,0.0001,150000000.0,34377329.0,34377329.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,,,,,,,,,,-22000.0,0.0,0.0,,,0.0,0.0,,,,2318000.0,,-5344000.0,,,,,,,,,320000.0,,,531000.0,,,,101000.0,,,,,,,,36607000.0,10354000.0,7525000.0,,,,,,,,,,,,,,,-5344000.0,,-197000.0,,,5147000.0,-5147000.0,,,,,,,,,,,,,,,307000.0,,18000.0,,77000.0,,,,,,,,,,,,,200000.0,,,123000.0,,,,,,,,,,,,,,13924000.0,,,,,,,2413000.0,,416000.0,364000.0,-233949000.0,,0.0,,,,,,,,,,26252000.0,,,,,,,,,,34277601.0,
2018-09-30,2018-11-02,10-Q,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,488000.0,,820000.0,2022000.0,,,260919000.0,,,721000.0,,,721000.0,,,,,31596000.0,17657000.0,,,,,,16926000.0,,16926000.0,,,,,0.0001,150000000.0,34377329.0,34377329.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,1767000.0,,-3792000.0,,,,,,,,,268000.0,,,571000.0,,,,91000.0,,,,,,,,31596000.0,8415000.0,5905000.0,,,,,,,,,,,,,,,-3792000.0,,-177000.0,,,3615000.0,-3615000.0,,,,,,,,,,,,,,,245000.0,,18000.0,,165000.0,,,,,,,,,,,,,731000.0,,,566000.0,,,,,,,,,,,,,,13921000.0,,,,,,,1549000.0,,299000.0,386000.0,-237741000.0,,0.0,,,,,,,,,,23181000.0,,,,,,,,,,34377329.0,
2018-12-31,2019-03-12,10-K,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,875000.0,,621000.0,1343000.0,369000.0,,261722000.0,,,3630000.0,,,,,,282000.0,6078234.0,22392000.0,8458000.0,,,,,,7851000.0,,7851000.0,-28101000.0,,,,0.0001,150000000.0,34377329.0,34377329.0,3000.0,-19779000.0,,,,,,,,,,,,60799000.0,0.0,51240000.0,6904000.0,2655000.0,60799000.0,23000.0,29000.0,,,,,-0.69,,0.02,0.21,0.24,0.0,0.04,0.06,-0.03,,-29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7797000.0,,-20256000.0,,-477000.0,-1177000.0,,,-155000.0,,,1116000.0,,1370000.0,,,,,366000.0,,,,,,,2218000.0,22392000.0,2218000.0,,,,,,,,,,-10888000.0,,-318000.0,,-16895000.0,,-23589000.0,,-721000.0,1.0,1.0,23262000.0,-19535000.0,,,,,,18000.0,391000.0,200000.0,,,,191000.0,193000.0,,84000.0,,18000.0,,123000.0,282000.0,381000.0,,,,318000.0,,,10000000.0,,,,607000.0,,,484000.0,,,,,,,,,,,,-19779000.0,14285000.0,13916000.0,,,,,,,9777000.0,,1019000.0,638000.0,-241551000.0,,0.0,,,942000.0,3630000.0,0.0,0.7,0.0257,,,20174000.0,,,,,,0.0,4800000.0,,,34315931.0,
2019-03-31,2019-05-03,10-Q,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,700000.0,,275000.0,483000.0,,,271094000.0,38000.0,,490000.0,,,490000.0,,,,7478962.0,26133000.0,11938000.0,,,,,,11560000.0,,11560000.0,3709000.0,,,,0.0001,150000000.0,43615257.0,43615257.0,4000.0,,,,,,,,,,,,,,,,,,,5000.0,,,,,,-0.13,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1826000.0,,-4669000.0,,,-1015000.0,,,-229000.0,,,,,,,,,,38000.0,,341000.0,150000.0,191000.0,,56000.0,,26133000.0,1340000.0,,,,,,,,,,8670000.0,,,,-4961000.0,,-4669000.0,,38000.0,,,4707000.0,-4707000.0,48000.0,285000.0,157000.0,128000.0,39000.0,284000.0,,,,,,,,0.212,208000.0,,,,66000.0,,638000.0,,,,,,,,,,,378000.0,,,312000.0,,,860000.0,,,7810000.0,,,,,,-4669000.0,,13911000.0,,,,,,,2881000.0,,0.0,0.0,-246433000.0,,0.0,266000.0,,,490000.0,,,,,,24665000.0,,,,,,,,,,37308232.0,
2019-06-30,2019-08-01,10-Q,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,804000.0,,540000.0,803000.0,,,272977000.0,,479000.0,479000.0,,,479000.0,,,,,24920000.0,10764000.0,,,,,,10586000.0,,10586000.0,,,,,0.0001,150000000.0,44632329.0,44632329.0,4000.0,-3484000.0,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,1768000.0,,-3484000.0,,,,,,,,,,,,,,,,63000.0,,291000.0,,191000.0,100000.0,42000.0,,24920000.0,1774000.0,,,,,,,,,,,,,,,,-3484000.0,,63000.0,,,3547000.0,-3547000.0,48000.0,249000.0,167000.0,82000.0,35000.0,250000.0,,,,,,,,0.212,263000.0,,,,76000.0,,,,,,,,,,,,,178000.0,,,102000.0,,,,,,,,,,,,,,13906000.0,,,,,,,1779000.0,,,0.0,-249917000.0,,,,,,,,,,,,23064000.0,,,1389000.0,,15000.0,,,,,43776549.0,
2019-09-30,2019-10-28,10-Q,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,603000.0,,638000.0,1114000.0,,,286246000.0,,378000.0,,,,378000.0,,,,,33832000.0,19686000.0,,,,,,18370000.0,,18370000.0,,,,,0.0001,150000000.0,59302126.0,59302126.0,6000.0,-4432000.0,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,2138000.0,,-4432000.0,,,,,,,,,,,,,,,,67000.0,,241000.0,,190000.0,51000.0,29000.0,,33832000.0,1895000.0,,,,,,,,,,,,,,,,-4432000.0,,67000.0,,,4499000.0,-4499000.0,48000.0,212000.0,178000.0,34000.0,37000.0,214000.0,,,,,,,,0.212,476000.0,,,,175000.0,,,,,,,,,,,,,1316000.0,,,788000.0,,,,,,,,,,,,,,13932000.0,,,,,,,2361000.0,,,,-254349000.0,,,,,,,,,,,,31903000.0,,,,,,,,,,53609511.0,
2019-12-31,2020-02-20,10-K,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,1819000.0,,1437000.0,1804000.0,387000.0,,306108000.0,145000.0,,1762000.0,,0.0,,,,,7372631.0,49540000.0,35319000.0,,,,,49000.0,34479000.0,,34479000.0,26628000.0,,,,0.0001,150000000.0,69810305.0,69810305.0,7000.0,-18606000.0,,,,,,,,,,,,66050000.0,0.0,55216000.0,7609000.0,3225000.0,66050000.0,18000.0,,,,,,-0.48,,0.0,0.21,0.28,0.0,0.04,0.07,-0.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7915000.0,,-18606000.0,,,1377000.0,,,233000.0,,,,,,,,,,252000.0,,191000.0,191000.0,,,19000.0,3795000.0,49540000.0,3795000.0,,,,,,,,,,42415000.0,,-98000.0,,-15689000.0,,-24627000.0,,252000.0,1.0,1.0,24963000.0,-18858000.0,193000.0,172000.0,172000.0,,152000.0,158000.0,,,,,,,,0.212,367000.0,,19000.0,,184000.0,,638000.0,,,,98000.0,,,10000000.0,,,,840000.0,,,656000.0,,,,,,-7810000.0,,,,164000.0,,-18606000.0,14431000.0,14044000.0,,,,,,,9858000.0,,0.0,0.0,-260370000.0,,0.0,,,1085000.0,1762000.0,0.0,0.65,0.0261,,,45745000.0,,,,,164000.0,0.0,5300000.0,,,49432487.0,
2020-03-31,2020-05-05,10-Q,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,2031000.0,,325000.0,649000.0,,,358851000.0,40000.0,,621000.0,3570000.0,0.0,621000.0,,,101000.0,9913486.0,108887000.0,94597000.0,,,,,,93925000.0,,93925000.0,59446000.0,,,,0.0001,150000000.0,87213212.0,87213212.0,9000.0,-7883000.0,,,,20000000.0,,3492000.0,,,1036000.0,,,,,,,,,4000.0,,,,,,-0.1,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,2711000.0,,-7883000.0,,,-891000.0,,,-168000.0,,,398000.0,,297000.0,,,,,132000.0,,139000.0,,,139000.0,11000.0,18280000.0,108887000.0,2808000.0,,15472000.0,,,,,,,,67494000.0,,-164000.0,,-7884000.0,,-7883000.0,,-266000.0,,,7617000.0,-7617000.0,48000.0,128000.0,128000.0,,44000.0,,,,,,,,,0.212,324000.0,,,,275000.0,101000.0,,1059000.0,,,164000.0,,,,,,,672000.0,,,397000.0,,,,,20000000.0,,,,,119000.0,,-7883000.0,,14154000.0,,,,,,,3164000.0,,,,-268253000.0,,,,,1742000.0,621000.0,,,,,,90607000.0,,,,,119000.0,0.0,,,,76652190.0,
2020-06-30,2020-08-11,10-Q,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,5121000.0,,674000.0,1290000.0,,10000.0,359856000.0,,,839000.0,,0.0,839000.0,,,303000.0,,103064000.0,88762000.0,10000.0,,47779000.0,47789000.0,,39446000.0,,39446000.0,,,,,0.0001,150000000.0,87297605.0,87297605.0,9000.0,-10816000.0,,,,20000000.0,,3258000.0,0.0,,967000.0,,,,,,,,,,,,,,,-0.12,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,3228000.0,,-10826000.0,,,,,,,,,902000.0,,,,200000.0,,,115000.0,,86000.0,,,86000.0,4000.0,22268000.0,103064000.0,6493000.0,,15775000.0,,,,,,47789000.0,,,,,,,,-10826000.0,,-787000.0,,,10039000.0,-10039000.0,,82000.0,82000.0,,46000.0,,,,,,,,,0.212,616000.0,,,10000.0,238000.0,,,,,,,,,,,,,1527000.0,,,1289000.0,,,,,,,,,,,,,,14208000.0,,,16100000.0,,,,3661000.0,,,,-279079000.0,,,,,3150000.0,,,,,,,80796000.0,,,,,166000.0,0.0,,,,87221441.0,
2020-09-30,2020-11-12,10-Q,AGILE THERAPEUTICS INC,AGRX,CIK0001261249,USD,5016000.0,,1166000.0,2154000.0,,11000.0,360713000.0,,,647000.0,,0.0,647000.0,,,303000.0,,89412000.0,73319000.0,11000.0,,47731000.0,47742000.0,,24163000.0,,24163000.0,,,,,0.0001,150000000.0,87434604.0,87434604.0,9000.0,-15523000.0,,,,20000000.0,,3025000.0,,,897000.0,,,,,,,,,,,,,,-0.18,-0.18,-0.18,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,3270000.0,,-15524000.0,,,,,,,,,905000.0,,,,200000.0,,,37000.0,,35000.0,,,35000.0,1000.0,23282000.0,89412000.0,7204000.0,,16078000.0,,,,,,47742000.0,,,,,,,,-15524000.0,,-868000.0,,,14656000.0,-14656000.0,48000.0,34000.0,34000.0,,48000.0,31000.0,,,,,,,,0.212,988000.0,,1791000.0,1000.0,473000.0,,,,,,,,,,,,,1414000.0,,,941000.0,,,,,,,,,,,,,,14271000.0,,,17800000.0,,,,3663000.0,,,,-294603000.0,,,,,7723000.0,,,,,,,66130000.0,,,,,210000.0,0.0,,,87350505.0,87350505.0,87350505.0
