end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccruedRentCurrent,AccruedRoyaltiesCurrent,AdditionalPaidInCapital,AdvertisingExpense,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConcentrationRiskPercentage1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CurrentFederalStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtConversionOriginalDebtInterestRateOfDebt,DebtCurrent,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentUnamortizedDiscount,DeferredTaxAssetsGross,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,DepositAssetsPresentValueOfExpectedRecoveries,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationAndAmortization,DepreciationExpense,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DueToRelatedParties,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EquityMethodInvestmentOwnershipPercentage,ExtinguishmentOfDebtAmount,FairValueOptionChangesInFairValueGainLoss,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnDispositionOfAssets,GainLossOnSaleOfDerivatives,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExaminationPenaltiesAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherLoans,IncreaseDecreaseInPrepaidExpense,InterestAndOtherIncome,InterestExpense,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LitigationSettlementExpense,LoansPayableCurrent,LongTermDebt,LongTermDebtNoncurrent,LongTermNotesAndLoans,LongTermNotesPayable,LossOnDerivativeInstrumentsPretax,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NotesAndLoansReceivableGrossCurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableGross,NotesReceivableRelatedPartiesCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OtherComprehensiveIncomeLossTax,OtherIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,PaymentsForFees,PaymentsForProceedsFromInvestments,PaymentsForRemovalCosts,PaymentsForRent,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireNotesReceivable,PreferredStockAdditionalSeriesValue,PreferredStockConversionsInducements,PreferredStockConvertibleConversionPriceDecrease,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromLoanOriginations1,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,PropertyPlantAndEquipmentOtherNet,PropertyPlantAndEquipmentOwnedGross,ProvisionForDoubtfulAccounts,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalesReturnsAndAllowancesGoods,SalesRevenueNet,SellingAndMarketingExpense,ShareBasedCompensation,SharePrice,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,TaxCreditCarryforwardValuationAllowance,TimeSharingTransactionsMaturitiesOfNotesReceivableYearOne,TimeSharingTransactionsMaturitiesOfNotesReceivableYearTwo,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,IncreaseDecreaseInDeposits,IncreaseDecreaseInNotesReceivables
2012-10-31,2021-02-01,10-K,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,1150349.0,,32312.0,0.0,,176747.0,30084.0,1050.0,,7054106.0,0.0,71205.0,2523.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0001,2000000000.0,1635610445.0,1635610445.0,163562.0,,0.0,,,,0.0,,0.0,,,1058041.0,,0.1,,0.0001,-124294.0,,,,-140721.0,1950000.0,,,,2544.0,,2544.0,,-24993.0,334526.0,334526.0,37156.0,,24050.0,-0.002,-0.34,0.39,,-0.05,0.0,,,,,,,,,,,,,24993.0,-52438.0,,124294.0,585700.0,,,0.0,-1456944.0,-1456944.0,,-1456944.0,-0.002,,-31541.0,0.0,165959.0,0.0,0.0,,,539629.0,,4904.0,101493.0,,,,,101493.0,7385.0,,,,-24993.0,83715.0,,,0.0,0.0,176747.0,3231.0,0.0,2100017.0,0.0,2100017.0,,,406083.0,,,,406083.0,-62149.0,,53435.0,,-53435.0,-1488485.0,,,546804.0,406083.0,32312.0,,,,,1420092.0,-1420092.0,,5000000.0,,,-36852.0,-36852.0,,,,16450.0,,,,,,0.0001,5000000.0,5000000.0,5000000.0,500.0,,182648.0,,27360.0,,,546804.0,26075.0,74103.0,-1488485.0,0.0,,,,71205.0,,,406083.0,24050.0,-9318185.0,0.0,144000.0,,,616289.0,752230.0,0.0003,-2100017.0,,,1058041.0,150000.0,752230.0,,,,,,,,944742997.0,,,,
2013-01-31,2021-02-01,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,1258788.0,,32312.0,,,,30084.0,1050.0,,7054106.0,,,9317.0,,0.0,,,0.0,0.0,,0.0,,,,0.0001,2000000000.0,1635610445.0,1635610445.0,163562.0,,0.0,,,,0.0,,,,,,,,,0.0001,,,0.1,,-31071.0,2600000.0,,,,,,0.0,,61697.0,396223.0,,61697.0,,36650.0,0.0,,,,,,,,,,,,,,,,,,-61697.0,,,,22339.0,,,0.0,-197438.0,-197438.0,,,0.0,,0.0,0.0,165959.0,0.0,0.0,,,108439.0,,,,17984.0,,,,17985.0,,,108439.0,,-61697.0,27302.0,,,0.0,,194732.0,,,2297455.0,0.0,2297455.0,,,,,,,565733.0,0.0,,0.0,,0.0,-197438.0,,,596804.0,415400.0,808.0,,,,,108439.0,-108439.0,,7700000.0,,,-88999.0,,,,,3150.0,,,,,,0.0001,5000000.0,5000000.0,5000000.0,500.0,,0.0,,0.0,,,,0.0,100.0,,,,,,,,,,,-9515623.0,0.0,36000.0,,,50000.0,0.0,0.0002,-2297455.0,,,,0.0,,,,,,,,,1635610445.0,,,,
2013-04-30,2021-02-01,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,1267068.0,,,,,,30084.0,1050.0,,7054106.0,0.0,,,,0.0,,0.0,0.0,,,0.0,,,0.0,0.0001,2000000000.0,,1635610445.0,163562.0,,,,,,0.0,,,,,,,,,0.0001,0.0,,,,-166468.0,2700000.0,,,,,,,,,650523.0,,,,,0.0,,,,,,,,,,,,,,,,,,93790.0,,,,21281.0,,,0.0,-299383.0,-16155.0,-299383.0,,0.0,,0.0,,165959.0,0.0,,,,,,,,,,,,,,,,,,51164.0,,,,,216596.0,1616.0,,2596835.0,0.0,2596835.0,,,,,,,430336.0,,,,,,-16155.0,,,32312.0,430336.0,32312.0,,,,,58781.0,-58781.0,,7900000.0,,,42626.0,,,,,3150.0,,,,,,0.0001,5000000.0,5000000.0,5000000.0,500.0,,,,,,,,,1500.0,,,,,,,,,,,-9815003.0,0.0,36000.0,,,0.0,0.0,0.0003,-2596835.0,,,,,,,,,,,,,1635610445.0,,,,
2013-07-31,2021-02-01,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,1325848.0,,,,,,30084.0,1050.0,,7054106.0,,,,,0.0,,,0.0,,,0.0,,,,0.0001,1635610445.0,,1635610445.0,163562.0,,,,,,0.0,,,,,,,,,0.0001,,,,,-129408.0,2700000.0,,,,,,,,,556733.0,,,,33500.0,0.0,,,,,,,,,,,,,,,,,,93790.0,,,,21281.0,,,0.0,-16155.0,-16155.0,,,,0.0,,,165959.0,0.0,,,,,,,,,,,,,,,,,,51164.0,,,,,230701.0,2424.0,,2612990.0,0.0,2612990.0,,,467396.0,,,,,,,,,,-16155.0,,,,32312.0,,,,,,58781.0,-58781.0,,8000000.0,,,42626.0,,,,,3150.0,,,,,,0.0001,5000000.0,5000000.0,5000000.0,500.0,,,,,,,,,1500.0,,,,,,,,,,,-9831158.0,0.0,36000.0,,,0.0,0.0,,-2612990.0,,,,,,,,,,,,,,1635610445.0,,,
2013-10-31,2021-02-01,10-K,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,1384629.0,,,,,248687.0,30084.0,1050.0,,7054106.0,0.0,,159650.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0001,2000000000.0,1635610445.0,1635610445.0,163562.0,,0.0,,,,,,0.0,,,0.0,,0.1,,0.0001,,,,,-31071.0,,,,,0.0,,,,-50989.0,435515.0,435515.0,-28989.0,,36650.0,0.0,-0.34,0.39,,-0.05,0.0,,,,,,,,,,,,,50989.0,0.0,,0.0,86179.0,,,0.0,0.0,-566859.0,,,0.0,,0.0,0.0,165959.0,0.0,0.0,,,284280.0,,0.0,71940.0,,,,,,0.0,,,,50989.0,231591.0,,,,0.0,248687.0,3231.0,,2666876.0,0.0,2666876.0,,,565733.0,,,,565733.0,-22000.0,,0.0,,0.0,-566859.0,,,596804.0,565733.0,32312.0,,,,,284279.0,-284279.0,,8200000.0,,,,-282580.0,,,,,,,,,,0.0001,5000000.0,5000000.0,5000000.0,500.0,,50000.0,,0.0,,,,0.0,4100.0,-566859.0,,,,,0.0,,,,36650.0,-9885044.0,0.0,144000.0,,,50000.0,0.0,0.0003,-2666876.0,,,,0.0,,,,,2785493.0,,,192732.0,1635610445.0,,,,
2014-01-31,2021-02-01,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,1443409.0,,,,,266158.0,30084.0,1050.0,,7054106.0,,,33856.0,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0001,2000000000.0,1635610445.0,1635610445.0,163562.0,,0.0,,,,0.0,,,,,,,,,0.0001,,,0.1,,-47215.0,,2850203.0,,,,,,,80218.0,,515733.0,-21551.0,,39800.0,0.0,-0.34,0.39,,-0.05,0.0,,,,,,,,,,,,,-30218.0,,,,21281.0,,,0.0,,-190325.0,,,,,,,165959.0,0.0,0.0,,,58780.0,,,,17471.0,,,,,,,,,30218.0,51326.0,,,0.0,,,4119.0,,2857201.0,0.0,2857201.0,,,,,,,599589.0,-8667.0,,,,0.0,-190325.0,,,646804.0,599589.0,32312.0,,,,,108781.0,-108781.0,,8380000.0,,,-81544.0,,,,,3150.0,,,,,,0.0001,5000000.0,5000000.0,5000000.0,500.0,,50000.0,,,,,,,1500.0,,,,,,,,,,,-10075369.0,0.0,36000.0,,,50000.0,,0.0003,-2857201.0,,,,,,,,,,,,,1635610445.0,,,,
2014-04-30,2021-02-01,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,1501315.0,,,,,283673.0,30084.0,1050.0,,7054106.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,0.0001,2000000000.0,1635610445.0,1635610445.0,163562.0,,,,,,0.0,,,,,,,,,0.0001,,,,,-42803.0,,2888366.0,,,,,,,,,548141.0,,,,0.0,,,,,,,,,,,,,,,,,,373547.0,,,,21150.0,,,0.0,,285605.0,,,,,,,165959.0,0.0,,,,,,,,,,,,,,,,,,29292.0,,,,,,5008.0,,2969442.0,0.0,2969442.0,,,,,,,604001.0,,,,,,285605.0,,,646804.0,604001.0,32312.0,,,,,58650.0,-58650.0,,8500000.0,,,344255.0,,,,,3150.0,,,,,,0.0001,5000000.0,5000000.0,5000000.0,500.0,,,,,,,,,1500.0,,,,,,,,,,,-10187610.0,0.0,36000.0,,,0.0,,0.0004,-2969442.0,,,,,,,,,,,,,1635610445.0,,,,
2014-07-31,2021-02-01,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,1559965.0,,,,,,30084.0,1050.0,,7054106.0,,,,,0.0,,,0.0,,,,,,,0.0001,2000000000.0,1635610445.0,1635610445.0,163562.0,,,,,,,,,,,,,,,0.0001,,,,,-31071.0,,2985471.0,,,,,,,,174594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165959.0,,,,,,,,,,,,,,,,,,,,,,,,5896.0,5896.0,,2683837.0,0.0,2683837.0,,,615733.0,,,,615733.0,,,,,,,,,646804.0,32312.0,,,,,,,,,8780000.0,,,,,,,,3150.0,,,,,,0.0001,5000000.0,5000000.0,5000000.0,500.0,,,,,,,,,,,,,,,,,,,,-9902005.0,,,,,,,,-2683837.0,,,,,,,,,,,,,,,,,
2014-10-31,2021-02-01,10-K,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,1616202.0,,,,,,30084.0,1050.0,,7054106.0,,,81197.0,,608.0,,608.0,608.0,608.0,,,,,0.0,0.0001,2000000000.0,,1635610445.0,163562.0,,0.0,,,,,,0.0,,,,,0.1,,0.0001,,,,,0.0,,,,,,,,,126827.0,,358688.0,135494.0,,49450.0,0.0,-0.34,0.39,,-0.05,0.0,,,,,,,,,,,,,-76827.0,,,,83722.0,,,0.0,,-365344.0,,,,,,,165959.0,0.0,0.0,,,292293.0,,,64289.0,,,,,,,,,,-126827.0,156206.0,,,,0.0,312976.0,,,3032828.0,608.0,3032828.0,,,,,,,728650.0,-8667.0,,5000.0,,-4392.0,-365344.0,,,728650.0,728650.0,16312.0,,,,,335965.0,-335965.0,,8560000.0,,,,-29379.0,,,,,,,,,,0.0001,5000000.0,5000000.0,5000000.0,500.0,,50000.0,,5000.0,,,,0.0,6769.0,-365344.0,,,,,,,,,,-10250388.0,0.0,144000.0,,,101474.0,,0.0004,-3032220.0,,,,,,,,,2909710.0,,,124217.0,1635610445.0,,,,
2021-06-30,2021-10-13,10-K,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,775969.0,775969.0,9459.0,63453.0,178555.0,,,,1500000.0,14860551.0,,,,,5243884.0,677188.0,433435.0,433435.0,432669.0,250000.0,,,,,1e-06,100000000.0,15657327.0,15657327.0,16.0,,0.0,100.0,,349900.0,,,,,,2702425.0,250000.0,0.01,514438.0,,,5779.0,,0.1,,,,166895.0,10331.0,9638.0,9638.0,,,-223264.0,,254700.0,,,,-1.54,0.21,,0.26,,0.0,,,,,590418.0,757313.0,7913.0,233181.0,94923.0,159764.0,194226.0,233948.0,,2695.0,-223264.0,-1660797.0,295475.0,3473264.0,1613380.0,,,,,,,,,,77803.0,,0.0,,,530956.0,,-93888.0,,,,3063.0,0.0,,,,,,,172286.0,9459.0,,0.0,,520205.0,,,5299329.0,5243884.0,2792271.0,,,,514438.0,14466.0,200705.0,349900.0,,,1966406.0,-1561837.0,28100.0,-3264957.0,48987.0,63453.0,349900.0,200705.0,514438.0,,,0.0,63453.0,1058018.0,-708875.0,757313.0,13296000.0,,131740.0,,-2556082.0,,,0.0,,,,,226057.0,,1e-06,500000.0,317500.0,317500.0,0.0,1745.0,0.0,1602095.0,,150000.0,,25000.0,,259660.0,-3264957.0,,9638.0,325788.0,335426.0,,,,,,-14916012.0,349143.0,197883.0,,,,,1.35,-55445.0,,,,,,55000.0,,,2792070.0,48987.0,14466.0,514843.0,2117130.0,,,,
2021-09-30,2021-11-22,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,804174.0,,18431.0,126749.0,187947.0,,,,1500000.0,14935551.0,,,,,4934175.0,407166.0,106825.0,,-326610.0,,,,,,1e-06,130000000.0,15657327.0,15657327.0,16.0,,0.0,100.0,,,,,,,,,,0.01,514438.0,,,665.0,,,,,,171297.0,10331.0,13709.0,13710.0,,,65152.0,,189548.0,,,,-0.02,,,0.26,,0.0,65152.0,0.8411,,,545932.0,717229.0,7913.0,174983.0,94923.0,159764.0,194226.0,233948.0,,,65152.0,,237642.0,3473264.0,806690.0,,,,,,,,,,77803.0,,,0.0,,28205.0,8972.0,-9392.0,,,,,,,,0.0,,1634.0,,17341.0,18431.0,8972.0,,0.0,534087.0,,,5173938.0,4934175.0,2711366.0,,,,514438.0,,,349900.0,,0.83,-71214.0,-63296.0,-192100.0,-259318.0,112283.0,112283.0,,129491.0,514438.0,,,14466.0,126749.0,614723.0,-298157.0,716869.0,13555000.0,,,,38839.0,,,0.0,,,63296.0,,0.0,,1e-06,500000000.0,317500.0,317500.0,0.0,111.0,0.0,,,,,0.0,,47617.0,-259318.0,,23347.0,312079.0,335426.0,,,,71214.0,,-15175330.0,316566.0,226939.0,,,,75000.0,0.5,-239763.0,,,,,75000.0,,,,2846527.0,112283.0,14466.0,54457.0,15574718.0,,,,
2021-12-31,2022-02-22,10-Q,"Innovative MedTech, Inc.",IMTH,CIK0001331612,USD,,781487.0,,27403.0,39284.0,171256.0,,,,1500000.0,14935551.0,,,,,4793182.0,329933.0,125390.0,125390.0,,,,,,,1e-06,100000000.0,15657327.0,15657327.0,16.0,,,,,349900.0,,,,,,,,,514438.0,,,,,,,,,175812.0,6716.0,,11359.0,,,98970.0,,288518.0,,,,-0.01,,,,,,,0.8411,,,500322.0,676131.0,7913.0,116782.0,94923.0,159764.0,194226.0,233948.0,,,,,219897.0,3473264.0,,,,,,,,,,,77803.0,,,,,,,,,,,,,,,,,,,32534.0,,,,,556056.0,,,5231801.0,4793182.0,2814839.0,,,,514438.0,,121225.0,,,0.83,,,,-198856.0,33287.0,33287.0,,121225.0,514438.0,,,5997.0,39284.0,476579.0,-145871.0,675415.0,13754000.0,,78519.0,,-52985.0,,,,,,,,,,1e-06,500000.0,317500.0,317500.0,0.0,0.0,,,,,,,,,-198856.0,,35370.0,301857.0,337227.0,,,,,,-15374186.0,330708.0,224851.0,,,,,1.01,-438619.0,,,,,,,,,2888286.0,33287.0,5997.0,,15657327.0,,,,
