end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedPayrollTaxesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AllowanceForDoubtfulAccountsReceivable,Assets,AssetsCurrent,BusinessAcquisitionPurchasePriceAllocationDeferredIncomeTaxesAssetLiabilityNet,CapitalLeasesBalanceSheetAssetsByMajorClassNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndDueFromBanks,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashDividends,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfGoodsSold,CostsAndExpenses,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,DepreciationAndAmortization,DividendPaymentRestrictionsScheduleAmountsPaid,DueFromOfficersOrStockholdersCurrent,DueFromOfficersOrStockholdersNoncurrent,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsOther,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationTaxSettlements,EffectOfExchangeRateOnCashAndCashEquivalents,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidTaxes,IncreaseDecreaseInSecurityDeposits,InterestExpense,InterestExpenseDebt,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryWriteDown,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansAndLeasesReceivableRelatedParties,LoansReceivableNet,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoninterestIncomeOtherOperatingIncome,NotesAndLoansReceivableNetCurrent,OperatingCostsAndExpenses,OperatingExpenses,OtherAccruedLiabilitiesCurrent,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherIncome,OtherLiabilitiesCurrent,OtherReceivables,PaymentsForProceedsFromLoansReceivable,PaymentsOfDividends,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidTaxes,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartiesAmountInCostOfSales,RelatedPartyCosts,RetainedEarningsAccumulatedDeficit,SaleOfStockConsiderationReceivedPerTransaction,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageExpectedDividend,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,TaxesExcludingIncomeAndExciseTaxes,TaxesPayableCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2012-09-30,2012-11-14,10-Q,QHY GROUP,QHYG,CIK0001423723,USD,620667.0,,260018.0,2845044.0,2845044.0,,,-684649.0,811629.0,322519.0,,0.0,23955915.0,12473691.0,117334.0,3175853.0,8874652.0,8874652.0,,8619075.0,,,,255577.0,,,0.001,70000000.0,13259600.0,13259600.0,13260.0,5416170.0,4357773.0,,,,,16221.0,,,,,11125.0,,,,,,,260018.0,,,0.4,,,,,,,,,90123.0,,8171905.0,7128592.0,7128592.0,,1802545.0,,,,,,,,,,,,,,,,,,,,,,,,,11812.0,232825.0,221013.0,,,,,23955915.0,4209307.0,1019581.0,,,,,,5326047.0,,,365300.0,,1043313.0,,,,,,,27411.0,,,,,,5000000.0,,,,,,,,,,,,,,,2816882.0,2132233.0,206410.0,76667.0,18599200.0,,12736088.0,,966646.0,0.0,,,,,,,,,,19746608.0,,,,,,,,,3312401.0,
2018-03-31,2018-06-11,10-Q,QHY GROUP,QHYG,CIK0001423723,USD,,26108.0,,,,,,,,-36851.0,,,,,,,,,,,,,,,,,0.001,70000000.0,13259600.0,13259600.0,13260.0,-28763.0,,28763.0,,,,,,,52181.0,52181.0,,,,14992.0,,,,245962.0,,245962.0,-0.002,0.0,0.21,,,-0.21,0.5,,,,3517.0,,,,,,,,-6040.0,6040.0,-8229.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,272070.0,,,,36992.0,,-36992.0,-28763.0,,,,28763.0,,,,,,,,,,,,,,5000000.0,,0.0,,,,,,,,36992.0,,,12500.0,-28763.0,,,,,-248479.0,,,,,,,,,,,,,,,-272070.0,,,,,,,,,,13259600.0
2018-06-30,2018-08-09,10-Q,QHY GROUP,QHYG,CIK0001423723,USD,,16976.0,,,,,,,,4503149.0,,,,,,,,,,,,,,,0.01,50000000.0,0.001,1000000000.0,79099039.0,79099039.0,13260.0,-363937.0,,,,,,,,,75666.0,75666.0,,,,,,,,210951.0,,,-0.004,0.0,0.21,,,,,,,,296250.0,,,,-4652117.0,,,,-23545.0,23545.0,,,,,,,,,,,,,,,,7583.0,3324.0,,,,,,,,,,384187.0,,16976.0,,,-281.0,,,,-363937.0,-281.0,,,356354.0,,,7583.0,,,,,,,,,,,5000000.0,,0.0,,,,,,,,,,,15559.0,-363937.0,,,,,-4900315.0,,,,,,0.01,,,,,,,,,-383906.0,-384187.0,,,,,,,,,87269789.0
2018-09-30,2018-10-26,10-Q,QHY GROUP,QHYG,CIK0001423723,USD,,14306.0,,,,,,,,4503149.0,,,161.0,,,,,161.0,,,,,,,,,0.001,1000000000.0,79099039.0,79099039.0,13260.0,-97885.0,,,,,,,,,96222.0,96222.0,,,,266218.0,266218.0,,,,,,-0.001,0.0,0.21,,,,,,,,2823.0,,,,-97885.0,,,,-20556.0,20556.0,,,,,,,,,,,,,,,,5336.0,5336.0,,,,,,,,,,482233.0,161.0,14306.0,,,-281.0,,,,-97885.0,,,,92549.0,,,5336.0,,,,,,,,,,,5000000.0,,0.0,,,,,,,,,,,41594.0,-97885.0,,,,,-4998200.0,,,,,,0.01,,,,,,,,,-481791.0,-482072.0,,,,,,,,,79099039.0
2018-12-31,2019-04-01,10-K,QHY GROUP,QHYG,CIK0001423723,USD,,90575.0,,,,,81746.0,,,7243001.0,,,2947653.0,,,,,116.0,116.0,,,,,,,,0.001,1000000000.0,87269789.0,87269789.0,87270.0,5037381.0,,,,,,,,,115077.0,115077.0,,,,283720.0,283720.0,2196500.0,,,,182500.0,-0.066,,0.21,,,-0.21,,,,,188258.0,,,,,,,,-68936.0,1057850.0,56238.0,,,,,292500.0,,,14996.0,292500.0,,,,,,14996.0,14996.0,,,,,292500.0,,,100.0,,874479.0,2947653.0,575763.0,,,,112250.0,,-112134.0,-5037381.0,,,,482485.0,,6866.0,4554896.0,,,,10188.0,,,,,,,5000000.0,,0.0,,458537.0,,,,2196500.0,,112250.0,,,135300.0,-5037381.0,,,,,-5257097.0,,,,,,0.01,0.0,0.35,0.0266,,,,,4540000.0,-219716.0,,,1515000.0,,13311500.0,617362.0,2196500.0,,,76563487.0
2019-03-31,2019-05-02,10-Q,QHY GROUP,QHYG,CIK0001423723,USD,,77511.0,,,,,,,,7243001.0,,,2794796.0,,,,,71.0,-45.0,,,,,,,,0.001,1000000000.0,87269789.0,87269789.0,87270.0,214147.0,,,,,,,,,126246.0,126246.0,,,,18174.0,301894.0,2196500.0,,,,223500.0,-0.002,,0.21,,,-0.21,,,,,161737.0,,,,,,,,-44336.0,76427.0,-13065.0,,,,,,,,7030.0,,,,,,,7030.0,7583.0,,,,,292500.0,,,100.0,,935769.0,2794796.0,611849.0,,,,18174.0,,-18219.0,-214147.0,,,,207117.0,,,7030.0,,,,18338.0,,,,,,,5000000.0,,0.0,,305725.0,,,,,,18174.0,,,3205.0,-214147.0,,,,,-5471244.0,,,,,,0.01,0.0,0.35,0.0266,,,,,4540000.0,1859027.0,,,,1515000.0,,,,,,87269789.0
2019-06-30,2019-08-14,10-Q,QHY GROUP,QHYG,CIK0001423723,USD,,212115.0,,,,,,,,7243001.0,,,2642138.0,,,,,226.0,,,,,,,,,0.001,1000000000.0,87269789.0,87269789.0,87270.0,363937.0,,,,,,,,,,,,,,,329986.0,2196500.0,,,,624095.0,-0.004,0.0,0.21,,,,,,,,296250.0,,,,-363937.0,,,,,,,,,,,,,,,,,,,,,7583.0,7583.0,,,,,292500.0,,,,,1147048.0,2642138.0,1147048.0,,,,,,,-363937.0,281.0,,,356354.0,,,7583.0,,152813.0,,18338.0,,,,,,,5000000.0,,0.0,,152912.0,,,,,,,,,15559.0,-363937.0,,,,,-5835181.0,,,,,,0.01,,,,,,,,,1495090.0,,,,,,,,,,87269789.0
2019-09-30,2019-11-13,10-Q,QHY GROUP,QHYG,CIK0001423723,USD,,416364.0,,,,285000.0,110804.0,,,7243001.0,,,2489281.0,,,,,181.0,,,,,,,,,0.001,1000000000.0,87269789.0,87269789.0,87270.0,413713.0,,,,,,,,,,,,,,,355090.0,2196500.0,,,,305500.0,-0.005,0.0,0.21,,,,,,,,332330.0,,,,-413713.0,,,,-54789.0,86880.0,,,,,,,,,,,,,,,,8842.0,8842.0,,,,,292500.0,,,,,1407904.0,2489281.0,1407904.0,,,,,,,-413713.0,,,,404871.0,,1748.0,413713.0,,,,,,,,,,,5000000.0,,0.0,,100.0,,,,,,,,,29920.0,-413713.0,,,,,-6248894.0,,,,,,0.01,,,,,,,,,1081377.0,,,,,,,,,,87269789.0
2019-12-31,2020-03-30,10-K,QHY GROUP,QHYG,CIK0001423723,USD,,573040.0,,,,427500.0,137615.0,,,7243001.0,,,2196736.0,,,,,136.0,20.0,,,20.0,,,,,0.001,1000000000.0,87269789.0,87269789.0,87270.0,1219623.0,,,,,,,,,274926.0,274926.0,,,,,375822.0,2196500.0,,,,346500.0,-0.014,0.0,0.21,,,-0.21,,,,,939412.0,,,,,,,,-158849.0,256121.0,472277.0,,,,,-292500.0,,,32827.0,-292500.0,,,-458438.0,,,32827.0,32827.0,,,,,,,292500.0,,,1343185.0,2196736.0,1343185.0,,,,92102.0,,-92082.0,-1219623.0,,,,1186796.0,,2565.0,32827.0,,,,,,,,,,,5000000.0,,0.0,,100.0,,,,,,92102.0,,,75315.0,1219623.0,,,,,-6476720.0,,,,,,0.01,0.0,0.35,0.0266,,,,,4540000.0,853551.0,,,,1515000.0,,,,,,87269789.0
2020-03-31,2020-05-01,10-Q,QHY GROUP,QHYG,CIK0001423723,USD,,694027.0,,,,570000.0,199615.0,,,7243001.0,,,2196691.0,,,,,91.0,-45.0,,,-45.0,,,,,0.001,1000000000.0,87269789.0,87269789.0,87270.0,199362.0,,,,,,,,,316792.0,316792.0,,,,,27849.0,2196500.0,,,,387500.0,-0.002,0.0,0.21,,,-0.21,,,,,144935.0,,,,,,,,-41866.0,41866.0,120988.0,,,,,,,,9480.0,,,,,,,9480.0,9480.0,9480.0,,,,,,,,,1542502.0,2196691.0,,,,,27849.0,,-27894.0,-199362.0,,,,189882.0,,2565.0,9480.0,,,,,,,,,,,5000000.0,,0.0,,100.0,,,,,,27849.0,,,2000.0,-199362.0,,,,,-6676082.0,,,,,,0.01,,0.35,0.0266,,,,,4540000.0,654189.0,654189.0,,,1515000.0,,,,,,87269789.0
2020-06-30,2020-07-21,10-Q,QHY GROUP,QHYG,CIK0001423723,USD,,842661.0,,,,712500.0,124272.0,,,7243001.0,,,2203661.0,,,,,7061.0,,,,,,,,,0.001,1000000000.0,87269789.0,87269789.0,87270.0,-201140.0,,,,,,,,,359031.0,359031.0,,,,,8284.0,2196500.0,,,,428500.0,-0.002,,,,,,,,,,143813.0,,,,,,,,-42239.0,42239.0,,,,,,,,,,,,,,,,10193.0,10193.0,10193.0,,,,,,,,,1750612.0,2203661.0,,,,,,,,-201140.0,,7000.0,,197947.0,,2565.0,3193.0,,,7000.0,,,,,,,,5000000.0,,0.0,,100.0,,,,,,,,,11657.0,-201140.0,,,,,-6877222.0,,,,,,,,,,,,,,,453049.0,453049.0,,,,,,,,,87269789.0
2020-09-30,2020-11-06,10-Q,QHY GROUP,QHYG,CIK0001423723,USD,,984763.0,,,,855000.0,125123.0,,,7243001.0,,,2203661.0,,,,,7061.0,,,,,,,,,0.001,1000000000.0,87269789.0,87269789.0,87270.0,-200125.0,,,,,,,,,401058.0,401058.0,,,,,418519.0,2196500.0,,,,469500.0,-0.002,,,,,,,,,,144240.0,,,,,,,,42027.0,-42027.0,,,,,,,,,,,,,,,,10459.0,10459.0,10459.0,,,,,,,,,1950737.0,2203661.0,,,,,,,,-200125.0,,,,189666.0,,2565.0,10459.0,,,,,,,,,,,5000000.0,,0.0,,100.0,,,,,,,,,2851.0,-200125.0,,,,,-7077347.0,,,,,,,,,,,,,,,252924.0,252924.0,,,,,,,,,87269789.0
2020-12-31,2021-03-29,10-K,QHY GROUP,QHYG,CIK0001423723,USD,,1139809.0,,,,997500.0,138123.0,,,7243001.0,,,2203661.0,,,,,7061.0,,,,6925.0,,,,,0.001,1000000000.0,87269789.0,87269789.0,87270.0,819516.0,,,,,,,,,447024.0,447024.0,,,,430606.0,430606.0,2196500.0,2196500.0,,,510500.0,-0.009,0.0,0.21,,,-0.21,,,,,578400.0,,,,,,,,-172098.0,172098.0,566769.0,,,,,,,,40888.0,,,,,,,40888.0,4088.0,,,,,,,,,,2169626.0,2203661.0,,,,,61784.0,,-54859.0,-819516.0,,7000.0,,785628.0,,2565.0,32828.0,,,,,,,,,,,5000000.0,,0.0,,100.0,,,,,,54784.0,,,36508.0,819516.0,,,,,-7296236.0,,,,,,,,,,,,,8485000.0,,34035.0,,,,1515000.0,,,,,,87269789.0
2021-03-31,2021-05-11,10-Q,QHY GROUP,QHYG,CIK0001423723,USD,,1263931.0,,,,1140000.0,119047.0,,,7243001.0,,,2203661.0,,,,,7061.0,,,,,,,,,0.001,1000000000.0,87269789.0,87269789.0,87270.0,204317.0,,,,,,,,,489931.0,489931.0,,,,459157.0,28551.0,2196500.0,2196500.0,,,551500.0,-0.002,0.0,0.21,,,-0.21,,,,,144630.0,,,,,,,,-42907.0,42907.0,124122.0,,,,,,,,10644.0,,,,,,,,10644.0,10644.0,,,,,,,,,2373943.0,2203661.0,,,,,28551.0,,-28551.0,-204317.0,,,,193673.0,,2565.0,10644.0,,,,,,,,,,,5000000.0,,0.0,,100.0,,,,,,28551.0,,,5924.0,-204317.0,,,,,-7500553.0,,,,,,,,,,,,,8485000.0,,-170282.0,-170282.0,,,,,,,,,87269789.0
2021-06-30,2021-08-03,10-Q,QHY GROUP,QHYG,CIK0001423723,USD,,1402599.0,,,,1282500.0,115387.0,,,7243001.0,,,2203661.0,,,,,7061.0,,,,,,,,,0.001,1000000000.0,87269789.0,87269789.0,87270.0,-201170.0,,,,,,,,,532176.0,532176.0,,,,469122.0,9965.0,2196500.0,2196500.0,,,592500.0,-0.003,,,0.21,,,,,,,143646.0,,,,,,,,-42245.0,42245.0,,,,,,,,,,,,,,,,,11536.0,11536.0,,,,,,,,,2575112.0,2203661.0,,,,,,,,-201170.0,,,,189634.0,,2564.0,11536.0,,,,,,,,,,,5000000.0,,0.0,,100.0,,,,,,,,,3340.0,-201170.0,,,,,-7701722.0,,,,,,,,,,,,,8485000.0,,-371451.0,-371452.0,,,,,,,,,87269789.0
2021-09-30,2021-11-05,10-Q,QHY GROUP,QHYG,CIK0001423723,USD,,1549935.0,,,,1425000.0,,,,7243001.0,,,2203661.0,,,,,7061.0,,,,,,,,,0.001,1000000000.0,87269789.0,87269789.0,87270.0,-210977.0,,,,,,,,,576481.0,576481.0,,,,479796.0,,2196500.0,2196500.0,,,602653.0,-0.002,,,,,,,,,,144026.0,,,,,,,,44305.0,-44305.0,,,,,,,,,,,,,,,,,11966.0,11966.0,,,,,,,,,2786088.0,2203661.0,,,,,,,,-210977.0,,,,199011.0,,2565.0,11966.0,,,,,,,,,,,5000000.0,,0.0,,100.0,,,,,,,,,9708.0,-210977.0,,,,,-7912700.0,,,,,,,,,,,,,8485000.0,,-582429.0,-582429.0,,,,,,,,,87269789.0
