end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccrualForEnvironmentalLossContingencies,AccrualForEnvironmentalLossContingenciesChargesToExpenseForNewLosses,AccrualForEnvironmentalLossContingenciesPayments1,AccruedEnvironmentalLossContingenciesCurrent,AccruedEnvironmentalLossContingenciesNoncurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfGoodsAndServicesSold,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DebtAndCapitalLeaseObligations,DebtInstrumentBasisSpreadOnVariableRate,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOtherTaxExpenseBenefit,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredRevenueRefundPayments,DeferredRevenueRevenueRecognized,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DeferredTaxExpenseFromStockOptionsExercised,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesGrossCurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPrepaidExpenses,DefinedBenefitPlanContributionsByEmployer,DemutualizationByInsuranceEntitySecuritiesIssuedGrossCashProceeds,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,EnvironmentalRemediationExpense,FIFOInventoryAmount,GainLossOnDispositionOfProperty,GainLossOnSaleOfUnprovedProperty,GainLossRelatedToLitigationSettlement,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsExtraterritorialIncomeExclusion,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestPaid,InterestPaidNet,InventoryAdjustments,InventoryFinishedGoods,InventoryNet,InventoryValuationReserves,InventoryWorkInProcess,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LossContingencyDamagesSoughtValue,MultiemployerPlanPensionInsignificantPlanContribution,MultiemployerPlansPlanContributions,MultiemployerPlansPlanContributions1,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherInventoriesSpareParts,OtherInventorySupplies,OtherNonoperatingIncomeExpense,PaymentsForEnvironmentalLiabilities,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfLinesOfCredit,ResearchAndDevelopmentExpense,Revenues,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,TaxBenefitFromStockOptionsExercised1,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesRecoveries,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
2012-06-30,2012-09-28,10-K,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1797144.0,4973593.0,,,,,,1985579.0,17182151.0,-1136968.0,48540802.0,41699.0,46278.0,44000.0,170000.0,3806.0,31477069.0,20706081.0,,5284543.0,-1228344.0,,0.01,30000000.0,10427878.0,8124386.0,104279.0,33484512.0,0.0,11581.0,11581.0,406471.0,,0.0046,,,0.035,-252778.0,,-257501.0,,,114700.0,114700.0,0.0,,688200.0,-4723.0,,,412050.0,1303582.0,,1715632.0,867422.0,,2000000.0,3400000.0,,,,,0.0,1651172.0,802961.0,1215012.0,436160.0,,,247576.0,,1300000.0,,1283349.0,-0.07,,-0.07,,,,1246145.0,,18000.0,,2515706.0,0.0,0.0,,12456109.0,-670346.0,-245920.0,-245920.0,25266.0,46042.0,,,0.0,-227917.0,17572.0,914.0,-4982.0,31507.0,,152234.0,-446242.0,,-688200.0,-49536.0,-552063.0,275000.0,260027.0,186932.0,275000.0,260027.0,0.0,336.0,336.0,,1327291.0,3178507.0,10001226.0,1327291.0,654677.0,27368.0,,,,,,,31477069.0,4700384.0,,7500000.0,,,,,,,469000.0,,331154.0,,0.0,0.0,-2210940.0,-2210940.0,982596.0,982596.0,-580426.0,-20597.0,,-881749.0,,,,,320043.0,154563.0,590.0,7618.0,19812.0,137460.0,238486.0,,,332963.0,400677.0,300010.0,7495333.0,7495333.0,-47629.0,,0.0,2210940.0,0.01,1500000.0,0.0,0.0,0.0,,,0.0,0.0,26785707.0,9603556.0,27025.0,,948213.0,,54112621.0,10610858.0,44179.0,1.6,0.0,0.0167,0.46,432000.0,4.42,0.0,31000.0,3.4,51000.0,51000.0,330.0,468000.0,4.35,0.0,3.51,330.0,26776685.0,0.0,,,,,,,0.0,2303492.0,20731428.0,,,0.0,8124386.0,,8124386.0,
2012-09-30,2012-11-07,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1834952.0,3703348.0,,,,,,2112964.0,,1548000.0,48552226.0,,,,300000.0,,31123385.0,20390582.0,,5386060.0,101517.0,,0.01,30000000.0,10427878.0,8124386.0,104279.0,7308116.0,,,,,,0.0022,,,0.035,,,-4569.0,,,0.0,0.0,0.0,,114700.0,,,,,,,,,,,,,,,,,,798392.0,,,,,,,,,307346.0,-0.05,-0.05,-0.05,,,,,,,,,,,,1979.0,-662955.0,-251923.0,,,301944.0,,,,,,,,,,37808.0,-1138771.0,,-114700.0,255902.0,339897.0,,,,257430.0,257385.0,,0.0,,,1319603.0,3220677.0,10341123.0,,691627.0,4226.0,,,,,,,31123385.0,4746308.0,,,,,,,,,,,,,0.0,,-269161.0,,370678.0,,-411.0,-3355.0,,-660.0,,,,,,,,,,,,,,,658107.0,1151795.0,,7748422.0,-7581.0,,,269161.0,0.01,1500000.0,0.0,0.0,0.0,,,,,,9581008.0,,,,,9287.0,2638575.0,11424.0,,,,,,,,,,,,,,,,,,26377077.0,,,,,,,,,2303492.0,20731428.0,,,,,8124386.0,,
2012-12-31,2013-02-11,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1693881.0,3551587.0,,,,,,1961826.0,,2016693.0,48563230.0,,,,300000.0,,30128133.0,19361290.0,,4586331.0,,,0.01,30000000.0,10427878.0,8030247.0,104279.0,7815489.0,,,,,,0.0021,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,793990.0,,,,,,,,,,-0.06,-0.06,-0.06,,,,,,,,,,,,2106.0,-755956.0,-287263.0,,,583706.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,1289733.0,2849782.0,10049584.0,,689645.0,2821.0,,,,,,,30128133.0,4449697.0,,5000000.0,,,,,,,,,,,,,,,,,-469.0,-4824.0,,-751.0,,,,,,,,,,,,,,,590082.0,1137908.0,,7799890.0,-7645.0,,,,0.01,1500000.0,0.0,0.0,0.0,,,,,,9628935.0,,,,,9921.0,2857065.0,,,,,,,,,,,,,,,,,,,25678436.0,,,,,,,,,2397631.0,20972380.0,,,,8100593.0,8100593.0,8100593.0,
2013-03-31,2013-05-10,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1313073.0,3434714.0,,,,,,1903378.0,,-2295774.0,48574034.0,,,,300000.0,,29407870.0,17987766.0,,4327408.0,,,0.01,30000000.0,10427878.0,8027147.0,104279.0,7530816.0,,,,,,0.002,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,1611490.0,,,,,,,,,,789668.0,,,,,,,,,,-0.03,-0.03,-0.03,,,,,,,,,,,,1680.0,-450131.0,-171050.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,1217069.0,2688636.0,9725284.0,,587266.0,2500.0,,,,,,,29407870.0,4006119.0,,5000000.0,,,,,,,,,,,,,,,,,-279.0,510292.0,,-960.0,,,,,,,,,,,,,,,500360.0,256599.0,,7666451.0,507792.0,,,,0.01,1500000.0,0.0,0.0,0.0,,,,,,9552015.0,,,,,9210.0,2639976.0,,,,,,,,,,,,,,,,,,,25401751.0,,,,,3100.0,8408.0,,,2400731.0,20980788.0,,,,8029076.0,8029076.0,8029076.0,
2013-06-30,2013-09-27,10-K,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1317202.0,4221970.0,,,,,,1861241.0,18430896.0,-2393741.0,48584999.0,44197.0,46691.0,44000.0,170000.0,0.0,29338731.0,17705976.0,,3687919.0,-1596624.0,,0.01,30000000.0,10427878.0,8027147.0,104279.0,30309484.0,0.0,17661.0,17661.0,359597.0,,,0.0019,,0.035,-698712.0,,-757699.0,,,0.0,0.0,0.0,,114700.0,-58987.0,,,375744.0,2173088.0,,2548832.0,1667699.0,,4400000.0,4700000.0,,,,,0.0,1726672.0,845539.0,1221283.0,505389.0,,,278212.0,,1200000.0,,1306044.0,-0.17,,-0.17,,,,1187224.0,,18000.0,,2343788.0,,0.0,,8244768.0,-1996811.0,-740038.0,,1450.0,36766.0,,,,-678916.0,20162.0,-5687.0,-32502.0,43095.0,,-479942.0,-741251.0,,-114700.0,-9276.0,-662883.0,0.0,-124338.0,20301.0,0.0,-124338.0,0.0,0.0,0.0,,1312600.0,2457337.0,9338343.0,1312600.0,663100.0,12006.0,,,,,,,29338731.0,4023982.0,,5000000.0,,,,,,,469000.0,,309373.0,,-249360.0,-249360.0,-1367534.0,-1367534.0,20270.0,20270.0,-1256871.0,496705.0,,-2493638.0,,,,,189193.0,146146.0,,590.0,7841.0,34616.0,255517.0,,,314420.0,420978.0,242712.0,7530506.0,7530506.0,484699.0,,249360.0,1367534.0,0.01,1500000.0,0.0,0.0,0.0,,,0.0,0.0,28153240.0,9722344.0,,,937598.0,,38561907.0,10735806.0,44197.0,1.15,0.0,0.0093,0.46,451500.0,4.39,0.0,1500.0,2.9,6000.0,6000.0,960.0,472500.0,4.34,0.0,2.59,0.0,25314749.0,0.0,,,249360.0,,,,,2400731.0,20980788.0,249360.0,,0.0,8070645.0,,8070645.0,
2013-09-30,2013-11-13,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1695665.0,3625782.0,,,,,,2126954.0,,-2984300.0,48589954.0,,,,170000.0,,29395321.0,17604072.0,,3077132.0,-610787.0,,0.01,30000000.0,10427878.0,8027147.0,104279.0,6947731.0,,,,,,,0.0018,,0.035,,,-277910.0,,,0.0,,0.0,,0.0,,,,,,,,1943627.0,,,,,,,31000.0,,,843557.0,,,,,,,,,304975.0,-0.07,-0.07,-0.07,,,,,,,,,,,,1761000.0,-868469.0,-277910.0,,,48520.0,,,,,,,,,,378462.0,-597587.0,,0.0,11754.0,907349.0,,265715.0,185968.0,185968.0,265715.0,,,,,1307583.0,2821505.0,10245692.0,,679870.0,1890.0,,,,,,,29395321.0,4666176.0,,,,,,,,,,,,,,,-187542.0,-187542.0,-423245.0,-423245.0,-591000.0,-6833.0,,-862000.0,,,,,,,,,,,,,,,606946.0,228824.0,,8051900.0,-8723.0,,,187542.0,0.01,1500000.0,0.0,0.0,0.0,,,,,,9618798.0,,,,,8708000.0,2622202.0,4955.0,,,,,,,,,,,,,,,,,,24729145.0,,,,,,,,,2400731.0,20980788.0,,,,,8027147.0,,
2013-12-31,2014-02-13,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1691280.0,3495758.0,,,,,,2057954.0,,-3883215.0,48591574.0,,,,170000.0,,28423993.0,16879580.0,,2284033.0,,,0.01,30000000.0,10427878.0,8027147.0,104279.0,6805156.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,1942979.0,,,,,,,324000.0,,,842909.0,,,,,,,,,,-0.11,-0.11,-0.11,,,,,,,,,,,,1944000.0,-898916.0,0.0,,,39535.0,,,,,,,,,,,,,,,,,,,,,,,,,1299058.0,3095098.0,10463928.0,,596718.0,1476.0,,,,,,,28423993.0,4592143.0,,,,,,,,,,,,,,,,,,,-899000.0,-7285.0,,-892000.0,,,,,,,,,,,,,,,596326.0,214937.0,,8071170.0,-8761.0,,,,0.01,1500000.0,0.0,0.0,0.0,,,,,,9386497.0,,,,,8749000.0,2835881.0,,,,,,,,,,,,,,,,,,,23831850.0,,,,,,,,,2400731.0,20980788.0,,,,8027147.0,8027147.0,8027147.0,
2014-03-31,2014-05-13,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1867404.0,3872894.0,,,,,,1961260.0,,-4851927.0,48593102.0,,,,170000.0,,27535628.0,16195824.0,,1529312.0,,,0.01,30000000.0,10427878.0,8027147.0,104279.0,7367731.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,1942368.0,,,,,,,716000.0,,,842298.0,,,,,,,,,,-0.12,-0.12,-0.12,,,,,,,,,,,,1748000.0,-968713.0,0.0,,,39070.0,,,,,,,,,,,,,,,,,,,,,,,,,1287360.0,2941342.0,10292576.0,,683789.0,689.0,,,,,,,27535628.0,4670962.0,,,,,,,,,,,,,,,,,,,-969000.0,-8498.0,,-960000.0,,,,,,,,,,,,,,,461972.0,201050.0,,7954805.0,-9187.0,,,,0.01,1500000.0,0.0,0.0,0.0,,,,,,9196386.0,,,,,9116000.0,2708270.0,,,,,,,,,,,,,,,,,,,22864666.0,,,,,,,,,2400731.0,20980788.0,,,,8027147.0,8027147.0,8027147.0,
2014-06-30,2014-09-26,10-K,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1068222.0,3713105.0,,,,,,1624186.0,19656143.0,-5199654.0,48585236.0,9655.0,17904.0,10000.0,170000.0,0.0,26032427.0,14913229.0,,1366762.0,-2321157.0,,0.01,30000000.0,10427878.0,8027147.0,104279.0,29056367.0,0.0,12933.0,12933.0,252496.0,,,0.0015,,0.035,-1050750.0,,-352746.0,,,0.0,0.0,0.0,,0.0,-102199.0,,,344747.0,3381473.0,,2926017.0,1996434.0,,7600000.0,6600000.0,,,,,,1760530.0,830946.0,1175693.0,584837.0,,,277374.0,,1200000.0,,1280796.0,-0.38999999999999996,,-0.38999999999999996,,,,1064354.0,,4000.0,,2473787.0,,,,9175249.0,-3145726.0,-339813.0,,17999.0,17166.0,800203.0,,,-1069547.0,18141.0,-10570.0,-62712.0,15328.0,,-248980.0,-490013.0,,0.0,-19600.0,67755.0,,-237055.0,-10880.0,0.0,,0.0,0.0,0.0,,1433718.0,2617799.0,9406098.0,1433718.0,616474.0,4818.0,,,,,,,26032427.0,3523354.0,5000000.0,,,,,,,,,,293377.0,,,0.0,,-438504.0,,-1882653.0,-3152913.0,-36842.0,,-3503884.0,,,,,250406.0,82021.0,3934.0,50630.0,53246.0,60575.0,236826.0,,,307336.0,410098.0,187163.0,7605543.0,7605543.0,-41660.0,,0.0,438504.0,0.01,1500000.0,0.0,0.0,0.0,,,,,28591744.0,8935601.0,,,657356.0,,46168616.0,10423133.0,9655.0,1.04,0.0,0.0168,0.45,460000.0,4.32,,12500.0,4.74,,6000.0,660.0,233000.0,8.6,0.0,2.31,0.0,22509073.0,0.0,,9418.0,,,,,,2400731.0,20980788.0,,,-800203.0,8027147.0,,8027147.0,
2014-09-30,2014-11-12,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1537753.0,3567469.0,,,,,,2029443.0,,-5907829.0,48586829.0,,,,170000.0,,26200633.0,15366965.0,,1724227.0,357465.0,,0.01,30000000.0,10427878.0,8027147.0,104279.0,7270484.0,,,,,,,0.0015,,0.035,,,0.0,,266000.0,,,,,,,,,,,,,1996434.0,,,,,,,1066000.0,,,830946.0,,,,,,,,,334693.0,-0.09,0.09,-0.09,,,,,,,,,,,,1575000.0,-708175.0,0.0,,,27791.0,,,,,,,,,,469531.0,-132388.0,,,10625.0,161616.0,,405257.0,69666.0,,,,,,,1428875.0,2664707.0,9567714.0,,667632.0,755.0,,,,,,,26200633.0,4398142.0,5000000.0,,,,,,,,,,,,,,,-49163.0,,406628.0,-708000.0,-10670.0,,-698000.0,,,,,,,,,,,,,,,479764.0,173275.0,,7664250.0,-11425.0,,,49163.0,0.01,1500000.0,0.0,0.0,0.0,,,,,,8663959.0,,,,,8845000.0,2272288.0,1593.0,,,,,,,,,,,,,,,,,,21802491.0,,,,,,,,,2400731.0,20980788.0,,,,,8027147.0,,
2014-12-31,2015-02-13,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1207217.0,3270162.0,,,,,,1747243.0,,-5952578.0,48555178.0,,,,170000.0,,25511497.0,15006247.0,,1538853.0,,,0.01,30000000.0,10427878.0,8027147.0,104279.0,6841177.0,,12000.0,,,,,,,,,,,,12000.0,,,,,,,,,,,,,1963524.0,,,,,,,1078000.0,,,830946.0,,,,,,,,,,-0.01,,-0.01,,,,,,,,,,,,2158000.0,-44750.0,0.0,,,27591.0,,,,,,,,,,,,,,,,,,,,,,,,,1423493.0,2441475.0,9619449.0,,687310.0,799.0,,,,,,,25511497.0,3785406.0,5000000.0,,,,,,,,,,,,,,,,,,-45000.0,-9734.0,,-35000.0,,,,,,,,,,,,,,,550192.0,159388.0,,7914157.0,-10533.0,,,,0.01,1500000.0,0.0,0.0,0.0,,,,,,8382338.0,,,,,9000000.0,2193501.0,,,,,,,,,,,,,,,,,,,21726091.0,,,,,,,,,2400731.0,20980788.0,,,,8027147.0,8027147.0,8027147.0,
2015-03-31,2015-05-13,10-Q,"ALLIED HEALTHCARE PRODUCTS,Â INC.",AHPI,CIK0000874710,USD,1399017.0,3752781.0,,,,,,2178109.0,,-6455870.0,48556230.0,,,,170000.0,,25631923.0,15393033.0,,1827743.0,,,0.01,30000000.0,10427878.0,8027147.0,104279.0,6803879.0,,192000.0,,,,,,,,,,,,192000.0,,,,,,,,,,,,,1963524.0,,,,,,,1271000.0,,,830946.0,,,,,,,,,,-0.06,,-0.06,,,,,,,,,,,,1699000.0,-503292.0,0.0,,,29083.0,,,,,,,,,,,,,,,,,,,,,,,,,1374405.0,2333140.0,9383267.0,,765002.0,532.0,,,,,,,25631923.0,4408072.0,5000000.0,,,,,,,,,,,,,,,,,,-503000.0,-14129.0,,-489000.0,,,,,,,,,,,,,,,400159.0,145501.0,,7659530.0,-14661.0,,,,0.01,1500000.0,0.0,0.0,0.0,,,,,,8129865.0,,,,,8503000.0,2188457.0,,,,,,,,,,,,,,,,,,,21223851.0,,,,,,,,,2400731.0,20980788.0,,,,8027147.0,8027147.0,8027147.0,
