end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedRoyaltiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AmortizationOfAcquisitionCosts,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BankOverdrafts,CapitalizedComputerSoftwareGross,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommunicationsAndInformationTechnology,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscountCurrent,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredIncomeTaxAssetsNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationInventory1,DisposalGroupIncludingDiscontinuedOperationOtherIncome,DisposalGroupIncludingDiscontinuedOperationRevenue,DueToRelatedParties,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeBenefitsAndShareBasedCompensation,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersNet,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeaseRightOfUseAsset,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromIndividuallySignificantComponentDisposedOfOrHeldForSaleExcludingDiscontinuedOperationsBeforeIncomeTax,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInInventoryForLongTermContractsOrPrograms,IncreaseDecreaseInLeaseAcquisitionCosts,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IndefiniteLivedLicenseAgreements,InterestAndDebtExpense,InterestExpense,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryNet,InvestmentIncomeNetAmortizationOfDiscountAndPremium,LaborAndRelatedExpense,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LicenseCosts,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermNotesPayable,LongtermDebtPercentageBearingFixedInterestAmount,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersBasic,NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersDiluted,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesNoncurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OtherAssets,OtherAssetsCurrent,OtherAssetsMiscellaneousCurrent,OtherAssetsNoncurrent,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherIncome,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherPrepaidExpenseCurrent,OtherSellingGeneralAndAdministrativeExpense,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsForRent,PaymentsOfDerivativeIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidInsurance,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromOtherDeposits,ProceedsFromPartnershipContribution,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,ReceivableFromOfficersAndDirectorsForIssuanceOfCapitalStock,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalents,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,SalariesAndWages,SalesRevenueGoodsNet,SalesRevenueNet,SegmentReportingInformationRevenue,SellingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,SharePrice,SharesOutstanding,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockOptionPlanExpense,Supplies,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2013-03-31,2013-05-14,10-Q,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,CIK0001419051,USD,,,277486.0,,39468.0,,152133.0,0.0,-19338.0,1537725.0,0.0,,,,30200.0,,,,,223836.0,124803.0,,,,,,10747.0,,,,,10176.0,-24835.0,,,,,,0.001,699999999.0,83466400.0,83466400.0,83466.0,,,,,,3604.0,,,,,,,,,,,,,,10000.0,5830.0,,5830.0,,,,,,,,,,,,78203.0,,45000.0,,0.0,,,,,0.0,,,,,,,,,,3639.0,,,,18026.0,104352.0,,,,,,,,,,,,,46700.0,,,-23110.0,112319.0,,,,,,,-15652.0,,861.0,,,,,0.0,,,,-30694.0,,,,408.0,408.0,,,29929.0,,,77431.0,,,,,223836.0,507821.0,45000.0,,,,,,,,,,15000.0,0.0,-39835.0,,-166288.0,,,2362.0,,,,,273002.0,-168650.0,,,,,,,,,,,,,,,12410.0,,,,,,,,,,2770.0,2770.0,,,,,,,,0.0,0.001,5000000.0,,,0.0,45229.0,,,,,,,,,,,15000.0,,,5033.0,-166288.0,105961.0,86623.0,,,,,0.0,,,,,,,,-1950176.0,107956.0,,159308.0,107956.0,0.0,,3215.0,,30200.0,,,,,,0.08,4300000.0,,,,-328985.0,,,,,,,,,,,,,,,0.0,,,81913067.0,
2013-06-30,2013-08-12,10-Q,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,CIK0001419051,USD,,,277613.0,,,29615.0,146867.0,0.0,-25168.0,1649725.0,,,,,,,,,,211297.0,115569.0,,,,,,10747.0,,,,5704.0,5704.0,,,,,,,0.001,699999999.0,83466400.0,83466400.0,83466.0,,,,,,2923.0,,,,,,,,,,,,,,10000.0,,,5830.0,,,,,,2923.0,,,0.0,89945.0,,227098.0,,30000.0,,0.0,,,,,89945.0,,,,,,,,,,3639.0,,,,20358.0,87022.0,,,,,-308026.0,83730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.0,,,,27007.0,,,23782.0,,,,,211297.0,651579.0,30000.0,,,,,,,,,,,,,,-224296.0,,,53.0,,,,,308079.0,308079.0,,,,,,,,,,,,,,,14935.0,,,,,,,,,856.0,856.0,,,,,,,,,,0.001,5000000.0,,,0.0,53243.0,,,,,,,,,,,,,,20100.0,,105961.0,80793.0,,,,,,,,,,,,,-2203473.0,89945.0,0.0,238009.0,0.0,0.0,,3292.0,,,,,,,,0.08,4300000.0,,,,-470282.0,,,,,,,,,,,,,,,,,,83466400.0,
2013-09-30,2013-11-12,10-Q,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,CIK0001419051,USD,,,297083.0,,,22278.0,223680.0,0.0,-30998.0,1674725.0,,,,,,,,,,217614.0,125383.0,,,,,,10747.0,,,,12788.0,12788.0,,,,,,,0.001,699999999.0,89466400.0,89466400.0,89466.0,,,,,,3236.0,,,,,,,,,,,,,,10000.0,,,5830.0,,,,,,3236.0,,,56830.0,56153.0,,230310.0,,15000.0,,0.0,,,,,,,,,,,,,,,3639.0,,,,17854.0,52917.0,,,,,-166007.0,56830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5179.0,,,4242.0,23770.0,,,35327.0,,,,,217614.0,751073.0,15000.0,,,,,,,,,,,,,,-109177.0,,,-5179.0,,,,,160828.0,160828.0,,,,,,,,,,,,,,,17268.0,,,,,,,,,6796.0,0.0,,,,,,,,,,0.001,5000000.0,,,0.0,66547.0,,,,,,,,,,,,,,19067.0,,105961.0,74963.0,,,,,,,,,,,,,-2312650.0,56153.0,0.0,82750.0,0.0,0.0,,0.0,,,,,,,,0.08,4300000.0,,,,-548459.0,,,,,,,,,,,,,,,,,,88642052.0,
2013-12-31,2016-04-22,10-K,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,CIK0001419051,USD,,,298521.0,,21391.0,,251354.0,,36828.0,1665725.0,0.0,,,,95200.0,,,,,210844.0,129270.0,,,48189.0,48189.0,0.0,10747.0,,,,12513.0,12513.0,-22498.0,,,,-49883.0,,0.001,699999999.0,94466400.0,94466400.0,94466.0,,,,,,11835.0,0.0,,,,,,,,,0.0,,729096.0,729096.0,10000.0,23320.0,,23320.0,23320.0,,,,21391.0,11835.0,,26798.0,284088.0,311596.0,,236324.0,236324.0,236324.0,,-0.01,,,0.45,74000.0,,,,,,,,,,,,,,,68932.0,299761.0,0.0,0.0,-551658.0,,-835746.0,284088.0,,,800.0,800.0,92747.0,155499.0,116577.0,,,0.0,226540.0,,,,,,,98083.0,,3992.0,,,,,-31.0,,,,-54034.0,,,,10147.0,2956.0,,,26798.0,,,149663.0,,,,,210844.0,786199.0,0.0,0.0,0.0,,,,,,,3639.0,-614.0,0.0,-21884.0,27997.0,-551658.0,,,12618.0,,,,,848364.0,-848364.0,,,,,,,,,,,1620213.0,,,,12441.0,,,,,,,,,,22766.0,,,,,,,,,0.0,0.001,5000000.0,,,0.0,,68569.0,,,,,36002.0,,,,,,,,85515.0,-551658.0,105961.0,69133.0,,,,,-36616.0,,36616.0,,,,,,-2335546.0,311596.0,0.0,520933.0,,,,11515.0,,,,,,,,,,,-575355.0,,-575355.0,,,,,30200.0,,,,,,,,,,74000.0,,,86534071.0,
2014-03-31,2016-04-28,10-Q,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,CIK0001419051,USD,,,289084.0,,23758.0,,269442.0,,42101.0,1699475.0,,,,,45750.0,,,,,211796.0,135506.0,,,,,,10747.0,,,,7635.0,7635.0,-4878.0,,,,-447.0,,0.001,699999999.0,106466400.0,106466400.0,106466.0,,,,,,1920.0,,,,,,,,,,,,,,10000.0,5283.0,,5283.0,5283.0,,,,,2580.0,,,70919.0,75419.0,,,,226964.0,,0.0,,,,,,,,,,,,,,,,,,,14476.0,73499.0,,,,,-115007.0,70919.0,,,0.0,,,,-9437.0,,,0.0,18087.0,,,,,,,4640.0,,0.0,,,,,0.0,,,,-10665.0,,,,2184.0,734.0,,,24878.0,,,42615.0,,,,,211796.0,785489.0,,,,,,,,,,3639.0,-14000.0,0.0,9122.0,9570.0,-44088.0,,,5298.0,,,,,120305.0,-120305.0,,,,,,,,,,,,,,,12441.0,,,,,,,,,,7481.0,,,,,,,,,0.0,0.001,5000000.0,,,0.0,,79234.0,,,,0.0,,,,,,0.0,,,31303.0,-44088.0,105961.0,63850.0,,,,,-14000.0,,14000.0,,,,,,-2379634.0,,,26628.0,,,,2580.0,,,,,,,,,,,,,-573693.0,,,,,,,,,,,,,,,,,,94446400.0,
2014-06-30,2016-05-09,10-Q,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,CIK0001419051,USD,,,288266.0,,,,71062.0,,47395.0,1879475.0,,,,,,,,,,223465.0,152438.0,,,51215.0,51202.0,,10747.0,,,,2863.0,2863.0,,,,,,,0.001,705000000.0,196466400.0,196466400.0,196466.0,,,,,,0.0,,,,,,,,,,,,,,10000.0,,,5283.0,,,,,27987.0,1663.0,,23215.0,0.0,68879.0,,228803.0,,,,0.0,,,,,,,,,,,,,,,,,,,12315.0,0.0,,,,,-126192.0,65219.0,65219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895.0,,,,,,,32513.0,,,,,223465.0,588131.0,,,,,,,,,,3639.0,,,,,-60973.0,,,1276.0,,,,,127468.0,127468.0,,,,,,,,,,,,,,,12461.0,,,,,,,,,,4171.0,,,,,,,,,,0.001,5000000.0,,,0.0,,98373.0,,,,,,,,,,,,,2567.0,,105961.0,58566.0,,,,,,,,,,,,,-2440607.0,,,74790.0,,0.0,,0.0,,,,,,,,,,,,,-364666.0,,,,,,,,,,,,,,,,,,97619954.0,
2014-09-30,2016-05-13,10-Q,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,CIK0001419051,USD,,,288903.0,,,,39778.0,,52678.0,1983009.0,,,,,,,,,,287706.0,221961.0,,,104891.0,104891.0,312.0,10747.0,,,,0.0,0.0,,,,,,,0.001,705000000.0,300000000.0,300000000.0,300000.0,,,,,,0.0,,,,,,,,,,,,,,10000.0,,,5283.0,,,,,104891.0,23215.0,1101.0,0.0,1000.0,124593.0,,81418.0,,,,0.0,,,,,,,,,,,,,,,,,,,13421.0,0.0,,,,,-66383.0,101277.0,101277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084.0,,,,,,,16081.0,,,,,287706.0,410411.0,,,,,,,,,,3639.0,,,,,34894.0,,,-2196.0,,,,,64187.0,64187.0,,,,,,,,,,,,,,,12461.0,,,,,,,,,,888.0,,,,,,,,,,0.001,5000000.0,,,0.0,,117070.0,,,,,,,,,,,,,3383.0,,105961.0,53283.0,,,,,,,,,,,,,-2405713.0,,,26019.0,,0.0,,0.0,,,,,,,,,,,,,-122704.0,,,,,,,,,,,,,,,,,,196466400.0,
2014-12-31,2016-06-16,10-K,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,CIK0001419051,USD,,,290554.0,,0.0,,14777.0,,15961.0,2093009.0,,,,,45750.0,,,,,201217.0,188756.0,,,46895.0,46845.0,,10747.0,,,,2894.0,2894.0,-9619.0,,,,1343.0,,0.001,699999999.0,400000000.0,400000000.0,400000.0,,,,,,0.0,0.0,,,,,,,,,0.0,,846397.0,846397.0,10000.0,21132.0,,21133.0,21132.0,,,,46895.0,26798.0,6525.0,0.0,249002.0,268892.0,,27174.0,,,,0.0,,,0.45,,,,,,,,,,,,,,,,50868.0,0.0,-210000.0,210000.0,,,-537752.0,249002.0,249002.0,,800.0,,117301.0,6318.0,-7967.0,,,0.0,-236577.0,0.0,,,,,,272917.0,,0.0,,,,,-20.0,,,,-70447.0,,,,9375.0,2812.0,,,0.0,,,103384.0,,,,,201217.0,332505.0,,,,,,,,,,3639.0,267917.0,55000.0,-332536.0,-333879.0,-288750.0,,,-210647.0,,,,,327105.0,-327105.0,,,,,,,,,,,846397.0,,,,12461.0,,,,,,,,,,8728.0,,,,,,,,,,0.001,5000000.0,,,0.0,,139016.0,,,,0.0,0.0,,,,,,,,39734.0,-288750.0,15961.0,0.0,0.0,,,-5000.0,,,272917.0,,,,,,-2624296.0,268892.0,,111986.0,,0.0,,0.0,,,,,,,,,,,,,-131288.0,,,,270000.0,,,,,,,,,,,0.0,,,196385920.0,
2015-03-31,2016-07-06,10-Q,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,CIK0001419051,USD,,,291071.0,,,,15064.0,,15961.0,2126009.0,,,,,5000.0,,,,,180694.0,168233.0,,,15722.0,15722.0,,10747.0,,,,48069.0,48069.0,45175.0,,,,31123.0,,0.001,699999999.0,422000000.0,422000000.0,422000.0,,,,,,0.0,,,,,,,,,,,,,,10000.0,0.0,,0.0,0.0,,,,15722.0,0.0,,0.0,0.0,0.0,,27067.0,,,,0.0,,,,,,,,,,,,,,,,,,,13002.0,0.0,,,,,-76220.0,0.0,,,0.0,,,,517.0,,,0.0,287.0,,,,,,,1893.0,,0.0,,,,,0.0,,,0.0,34574.0,34574.0,,,1528.0,974.0,,,,,,12600.0,,,,,180694.0,333202.0,,,,,,,,,,3639.0,48000.0,0.0,-2825.0,-33949.0,-76220.0,,,-1341.0,,,,,74879.0,-74879.0,,,,,,,,,,,,,,,12461.0,-1528.0,,,,,,,,,187.0,,,,,,,,,0.0,0.001,5000000.0,,,0.0,,104442.0,,,,50000.0,,,,,,,,,833.0,-76220.0,15961.0,0.0,,,,,,,2000.0,,,,,,-2700516.0,,,48443.0,,0.0,,0.0,,,,,,,,,,,,,-152508.0,,,,,,,,,,,,,,,,,,301380531.0,
2015-06-30,2016-07-26,10-Q,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,CIK0001419051,USD,,,270583.0,,328.0,,19157.0,,15961.0,2187809.0,,,,,,,,,,144705.0,132229.0,,,0.0,0.0,,10747.0,,,,37290.0,37290.0,,,,,,,0.001,699999999.0,463000000.0,463000000.0,463000.0,,,,,,97.0,,,,,,,,,,,,,,10000.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,,26473.0,,,,0.0,,,,,,,,,,,,,,,,,,,18816.0,323.0,,,,,-113078.0,-8722.0,-8772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1296.0,,,,28519.0,,,-8262.0,,,,,144705.0,316214.0,,,,,,,,,,3639.0,,,,,-121800.0,,,184.0,,,,,112105.0,-111782.0,,,,,,,,,,,,,,,12476.0,,,,-1296.0,,,,,,1480.0,,,,,,,,,,0.001,5000000.0,,,0.0,,66092.0,,,,,,,,,,,,,27500.0,,15961.0,0.0,,,,,,,,,0.0,,,,-2822317.0,,,73723.0,,420.0,,328.0,,,,,,,,,,,,,-171509.0,,,,,,,,,,,,,,,,,,452032967.0,
2015-09-30,2016-08-23,10-Q,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,CIK0001419051,USD,,,289489.0,,0.0,,18163.0,,15961.0,2240309.0,,,,,,,,,,56411.0,43936.0,,,0.0,0.0,,10747.0,,,,8495.0,8494.0,,,,,,,0.001,699999999.0,484000000.0,484000000.0,484000.0,,,,,,166.0,,,,,,,,,,,,,,10000.0,,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,26364.0,,,,0.0,,,,,,,,,,,,,,,,,,,25727.0,159.0,,,,,-179796.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1301.0,,,,28572.0,,,25708.0,,,,,56411.0,334016.0,,,,,,,,,,3639.0,,,,,-179796.0,,,-1301.0,,,,,178654.0,-178495.0,,,,,,,,,,,,,,,12476.0,,,,-1301.0,,,,,,0.0,,,,,,,,,,0.001,5000000.0,,,0.0,,6868.0,,,,,,,,,,,,,55467.0,,15961.0,0.0,,,,,,,,,0.0,,,,-3001914.0,,,71323.0,,325.0,,429.0,,,,,,,,,,,,,-277605.0,,,,,,,,,,,,,,,,,,467869565.0,
2015-12-31,2016-10-31,10-K,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,CIK0001419051,USD,,,277342.0,,2184.0,,4412.0,,-15961.0,2440709.0,,,,,286200.0,,,,,259964.0,247488.0,,,,0.0,,10747.0,,,,2183.0,2183.0,-711.0,,,,46845.0,,0.001,990000000.0,541000000.0,541000000.0,541000.0,,,,,,3193.0,,,,,,,,,,0.0,,,,10000.0,0.0,,0.0,0.0,,,,,,,,,,,196014.0,,,,0.0,,,,,,,,,,,,,,,,,,,73353.0,-1282.0,0.0,0.0,,,-572619.0,-13822.0,-13822.0,,800.0,,,,-13212.0,,,-2184.0,860.0,0.0,,,,,,,,-29675.0,-29675.0,,1147.0,,-15.0,-287.0,,,-74428.0,-74428.0,,,5550.0,3213.0,,,29675.0,,,40420.0,,,,,259964.0,488992.0,,,,,,,,,,3639.0,371340.0,0.0,-372050.0,-418895.0,-586441.0,,,-1684.0,207238.0,,,,569653.0,-570935.0,,,,,,,,,,,1021679.0,12476.0,,,12476.0,,,,,,,,,,3866.0,,,,,,,,,,0.001,5000000.0,,,0.0,,213446.0,,,,202500.0,,168840.0,,,,,,,185700.0,-586441.0,15961.0,0.0,0.0,,,0.0,,,168840.0,,,,,,-3210737.0,,,266286.0,,1911.0,,3894.0,,,,,,,,,,,,,-229028.0,-229028.0,,,,,,,,,,,,,,,,,461967123.0,
