end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedRentCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfLeaseIncentives,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueChangeInMeasureOfProgress,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredCosts,DeferredRentCreditCurrent,DeferredRevenueAndCreditsCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesInvestments,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,Depreciation,DerivativeLiabilitiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Amount,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxContingencies,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInRestrictedCashAndInvestments,IncreaseDecreaseInSecurityDeposits,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,InterestAndOtherIncome,InterestReceivableCurrent,InvestmentIncomeAmortizationOfPremium,InvestmentIncomeNetAmortizationOfDiscountAndPremium,InvestmentsFairValueDisclosure,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseAndServicesRevenue,LongTermInvestments,MarketableSecuritiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilities,OtherLiabilitiesAndDeferredRevenueNoncurrent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherMarketableSecuritiesCurrent,OtherMarketableSecuritiesRestrictedCurrent,OtherNonoperatingIncomeExpense,OtherNonrecurringExpense,OtherReceivablesNetCurrent,PaymentsForRestructuring,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromIssuanceOfWarrants,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndInvestmentsCurrent,RestrictedCashAndInvestmentsNoncurrent,RestrictedCashNoncurrent,RestructuringAndRelatedCostNumberOfPositionsEliminatedPeriodPercent,RestructuringCharges,RestructuringCosts,RestructuringReserve,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesIssuedPricePerShare,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TradingSecurities,TradingSecuritiesCost,TradingSecuritiesCurrent,TradingSecuritiesRestricted,UnrealizedGainLossOnInvestments,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue
2015-12-31,2016-03-09,10-K,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,9798000.0,,2104000.0,,5311000.0,,,447000.0,9558000.0,415232000.0,,,10254000.0,10254000.0,0.0,2128863.0,0.0,128017000.0,125402000.0,,,,,72834000.0,54000.0,22000.0,72802000.0,,,49493000.0,,42900000.0,,,,,1428383.0,5050279.0,0.001,100000000.0,19282935.0,19282935.0,19000.0,-64507000.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,102000.0,56360000.0,0.0,,0.0,42864000.0,,2411000.0,4429000.0,725000.0,56360000.0,,100000.0,0.04,2500.0,212000.0,,-4.779999999999999,,-4.779999999999999,,,,2352000.0,0.0,600000.0,7000000.0,0.0,0.0,,,,,,100000.0,0.0,15755000.0,-64544000.0,0.0,0.0,0.0,,22350000.0,0.0,31000.0,-21945000.0,0.0,923000.0,193000.0,-899000.0,,1961000.0,2430000.0,4370000.0,,,-279000.0,,1675000.0,53000.0,,,,,237000.0,337000.0,-337000.0,,,,,9841000.0,128017000.0,9798000.0,,,72834000.0,144367000.0,-50753000.0,-50714000.0,-82961000.0,,,,64714000.0,-83202000.0,,,,,627000.0,296000.0,,,26000.0,305000.0,,600000.0,,31000.0,,551000.0,2001000.0,,37000.0,43000.0,,,43000.0,,,170000.0,,,,104954000.0,329000.0,,0.001,10000000.0,0.0,0.0,0.0,3075000.0,2287000.0,143293000.0,,,522000.0,,54530000.0,0.0,,,,,1061000.0,614000.0,48959000.0,,,,,,,,0.0,0.0,,-306633000.0,,,,,,,,,10254000.0,0.0,1.043,0.015,,1400000.0,861598.0,13.82,600000.0,,10505.0,525091.0,19.44,28930000.0,1932880.0,16.71,28930000.0,1932880.0,16.71,14.91,,24.35,24.21,15320000.0,6500000.0,,,,118176000.0,,,36566.0,,,522000.0,143293000.0,552000.0,,,,,,22400000.0,,,16901826.0,,
2016-03-31,2016-05-05,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,10816000.0,,3236000.0,,5785000.0,,,505000.0,9585000.0,420595000.0,,,,3038000.0,,1326788.0,,112503000.0,109901000.0,,,,,73114000.0,59000.0,0.0,73055000.0,,0.0,34555000.0,,-14938000.0,,,,,,,0.001,100000000.0,19906776.0,19906776.0,20000.0,-21887000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000.0,,-1.13,-1.13,,,,,1762000.0,,200000.0,,,,,,,,,,,4130000.0,,,,,,,,,,,,,,,,,1009000.0,,,-843000.0,0.0,,,,,,,166000.0,14000.0,-14000.0,,,,,10850000.0,112503000.0,10816000.0,,,73114000.0,2326000.0,-312000.0,-16952000.0,-21914000.0,,,1.0,22118000.0,-22118000.0,,,,,578000.0,,,,26000.0,305000.0,247000.0,,,33000.0,,,2001000.0,,27000.0,34000.0,,,,,,204000.0,,,,21797000.0,45000.0,,0.001,10000000.0,0.0,0.0,0.0,2232000.0,1530000.0,0.0,,,,,21530000.0,,,,2100000.0,,1106000.0,601000.0,17988000.0,,,,,,,,,,,-328547000.0,,,,,,,,,3038000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,101653000.0,,,20296.0,,,,,,,,,,,,,,19380840.0,,
2016-06-30,2016-08-04,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,13790000.0,,4445000.0,,7002000.0,,,548000.0,9618000.0,423149000.0,,,,2288000.0,,607992.0,,95993000.0,93039000.0,,,,,66771000.0,99000.0,0.0,66672000.0,,,24542000.0,,,,,,,,,0.001,100000000.0,19924005.0,19924005.0,20000.0,-22028000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.11,-1.11,,,,,2307000.0,,200000.0,,,,,,,,,,,3786000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,282000.0,,,,,,,13814000.0,95993000.0,13790000.0,,,66771000.0,,,,-22061000.0,,,,22227000.0,-22227000.0,,,,,478000.0,,,,25000.0,305000.0,148000.0,,,36000.0,,,2396000.0,,33000.0,24000.0,,,,,,166000.0,,,,,,,0.001,10000000.0,0.0,0.0,0.0,1726000.0,928000.0,,,,,,,,,,,,1106000.0,558000.0,18441000.0,,,,,,,,,,,-350608000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82179000.0,,,1836.0,,,,,,,,,,,,,,19912938.0,,
2016-09-30,2016-11-03,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,13661000.0,,3211000.0,,7462000.0,,,586000.0,9584000.0,425909000.0,,,,2760000.0,,0.0,,79158000.0,75486000.0,,,,,53180000.0,64000.0,0.0,53116000.0,,,19802000.0,,,,,,,,,0.001,100000000.0,19924005.0,19924005.0,20000.0,-19455000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.97,-0.97,,,,,2950000.0,,,,,,,,,,,,,3475000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,134000.0,,,,,,,13674000.0,79158000.0,13661000.0,,,53180000.0,,,,-19421000.0,,,,19581000.0,-19581000.0,,,,,430000.0,,,,25000.0,305000.0,100000.0,,,38000.0,,,3135000.0,,-34000.0,13000.0,,,,,,160000.0,,,,,,,0.001,10000000.0,0.0,0.0,0.0,2504000.0,1534000.0,,,,,,,,40000.0,,,,1123000.0,537000.0,16106000.0,,,,,,,,,,,-370029000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65484000.0,,,0.0,,,,,,,,,,,,,,19924005.0,,
2016-12-31,2017-03-09,10-K,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,15002000.0,,6296000.0,,5743000.0,,,627000.0,9533000.0,428507000.0,,,10624000.0,10624000.0,,489610.0,0.0,63444000.0,59555000.0,,,,,34351000.0,15000.0,3000.0,34339000.0,,,22383000.0,,-27110000.0,22383000.0,,,,,4386664.0,0.001,100000000.0,19937095.0,19937095.0,20000.0,-83143000.0,,,,,,,,,,,,,,,,51000.0,84815000.0,,,0.0,66489000.0,,4266000.0,6635000.0,853000.0,84815000.0,,100000.0,0.04,2500.0,180000.0,,-5.19,-4.2,,-12000.0,,,2923000.0,0.0,200000.0,8000000.0,0.0,0.0,,,,,,,,15292000.0,-83118000.0,0.0,0.0,,,28446000.0,0.0,261000.0,-28260000.0,0.0,1247000.0,0.0,-2619000.0,,3921000.0,2906000.0,5295000.0,,,-254000.0,,1259000.0,99000.0,,,,,183000.0,7000.0,-7000.0,,,,,15135000.0,63444000.0,15002000.0,,,34351000.0,2652000.0,38255000.0,-68017000.0,-102840000.0,,,,83779000.0,-103632000.0,,,,,330000.0,305000.0,,,,25000.0,,800000.0,,40000.0,,759000.0,3260000.0,,-25000.0,133000.0,,,133000.0,,,661000.0,,,,70269000.0,196000.0,,0.001,10000000.0,0.0,0.0,0.0,2821000.0,1879000.0,0.0,,,297000.0,,108720000.0,,200000.0,,2100000.0,,1256000.0,629000.0,68487000.0,,,,,,,,0.0,,,-389751000.0,0.0,,,,,,,,10624000.0,0.0,1.017,0.015,,600000.0,1402702.0,15.42,300000.0,7488.0,172642.0,1082724.0,13.32,21950000.0,2813342.0,16.57,21950000.0,2813342.0,16.57,10.85,23.28,20.61,16.9,0.0,8600000.0,,,,48309000.0,313756.0,,22132.0,2115000.0,,297000.0,,240000.0,,,,,,28500000.0,,,19787349.0,,
2017-03-31,2017-05-04,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,11282000.0,,3450000.0,,5788000.0,,,672000.0,9604000.0,497531000.0,,,,1766000.0,,6450612.0,,110765000.0,107925000.0,,,,,75703000.0,90000.0,5000.0,75618000.0,,54000.0,29757000.0,,7374000.0,,,,,,,0.001,100000000.0,24939797.0,24939797.0,25000.0,-17775000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000.0,,-0.73,-0.73,,,,,2028000.0,,,,,,,,,,,,,3693000.0,,,,,,,,,,,,,,,,,-3540000.0,,,-704000.0,-710000.0,,,,,,,157000.0,,71000.0,,,,,11649000.0,110765000.0,11282000.0,0.0,,75703000.0,66816000.0,-41210000.0,-18232000.0,-17846000.0,,,1.0,18090000.0,-18090000.0,,,,,569000.0,,,,26000.0,314000.0,229000.0,,,16000.0,,,2202000.0,,71000.0,367000.0,,,,,,244000.0,,,,63310000.0,0.0,,0.001,10000000.0,0.0,0.0,0.0,2465000.0,1575000.0,66816000.0,,,,,22100000.0,,,,,,1310000.0,638000.0,14397000.0,,,,,,,,,,,-408044000.0,,,0.0,,,,,,1766000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,99116000.0,,,0.0,,,,,,,,,,,,,,24383941.0,,
2017-06-30,2017-08-03,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,11737000.0,,3973000.0,,5602000.0,,,718000.0,9501000.0,499824000.0,,,,2223000.0,,7256368.0,,94984000.0,92277000.0,,,,,67883000.0,2000.0,22000.0,67903000.0,,,19955000.0,,,,,,,,,0.001,100000000.0,24969783.0,24969783.0,25000.0,-18443000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.74,-0.74,,,,,2143000.0,,,,,,,,,,,,,3654000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,239000.0,,,,,,,12017000.0,94984000.0,11737000.0,0.0,,67883000.0,,,,-18339000.0,,,,18616000.0,-18616000.0,,,,,467000.0,,,,26000.0,314000.0,127000.0,,,19000.0,,,2089000.0,,-104000.0,280000.0,,,,,,277000.0,,,,,,,0.001,10000000.0,0.0,0.0,0.0,4439000.0,3347000.0,,,,,,,,,,,,1336000.0,618000.0,14962000.0,,,,,,,,,,,-426383000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82967000.0,,,0.0,,,,,,,,,,,,,,24950012.0,,
2017-09-30,2017-11-01,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,13580000.0,,2729000.0,,6080000.0,,,765000.0,9514000.0,501346000.0,,,,1479000.0,,7269599.0,,82061000.0,79401000.0,,,,,54178000.0,2000.0,9000.0,54185000.0,,,20784000.0,,,,,,,,,0.001,100000000.0,24977720.0,24977720.0,25000.0,-16337000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,-0.65,-0.65,,,,,2644000.0,,,,,,,,,,,,,3119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,157000.0,,,,,,,13909000.0,82061000.0,13580000.0,,,54178000.0,,,,-16350000.0,,,,16601000.0,-16601000.0,,,,,391000.0,,,,26000.0,314000.0,51000.0,,,2127000.0,,,2089000.0,,13000.0,329000.0,,,,,,251000.0,,,,,,,0.001,10000000.0,0.0,0.0,0.0,4439000.0,3511000.0,,,,,,,,40000.0,,2100000.0,,1336000.0,571000.0,13482000.0,,,,,,,,,,,-442733000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68152000.0,,,7937.0,,,,,,,,,,,,,,24970905.0,,
2017-12-31,2018-03-08,10-K,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,13644000.0,314000.0,4344000.0,,5412000.0,,,811000.0,9479000.0,594407000.0,,,6786000.0,6786000.0,,7573251.0,0.0,157246000.0,155759000.0,,0.0,42000.0,43176000.0,43134000.0,0.0,42000.0,43176000.0,43134000.0,,107703000.0,,85320000.0,107703000.0,85320000.0,0.001,,11396262.0,17881994.0,0.001,100000000.0,28622886.0,28622886.0,29000.0,-70484000.0,0.0,,0.0,0.0,,,,,,,,,,0.0,300000.0,83000.0,80678000.0,,,0.0,44598000.0,,7016000.0,4976000.0,611000.0,80678000.0,,100000.0,0.04,2500.0,184000.0,,-3.4499999999999997,-3.4499999999999997,,-80000.0,28569000.0,,3021000.0,0.0,400000.0,4400000.0,0.0,,,,,,,,,13450000.0,-70430000.0,0.0,0.0,,,-4154000.0,303000.0,-169000.0,-23946000.0,,695000.0,-171000.0,394000.0,,646000.0,2563000.0,-1177000.0,,,3409000.0,,-3606000.0,164000.0,,,,,237000.0,,266000.0,,,,,13958000.0,157246000.0,13644000.0,,,43134000.0,158677000.0,-8651000.0,-64706000.0,-88325000.0,,,,71535000.0,-89763000.0,,,,,315000.0,289000.0,,,,26000.0,,700000.0,,23000.0,867000.0,1600000.0,962000.0,,-54000.0,,314000.0,,300000.0,,,1105000.0,,,,100558000.0,81000.0,,0.001,10000000.0,0.0,0.0,0.0,4922000.0,3085000.0,153530000.0,,,144000.0,,91988000.0,,400000.0,,4600000.0,,1336000.0,525000.0,58085000.0,,,,,,0.0,,,,,-460627000.0,0.0,,,,,,,,6786000.0,0.0,0.96,0.021,,3000000.0,1843808.0,16.28,300000.0,17906.0,415908.0,970226.0,4.17,21000000.0,3304181.0,13.67,21000000.0,3304181.0,13.67,8.74,12.5,14.47,5.36,7300000.0,10600000.0,,,,143288000.0,585729.0,,45573.0,4604000.0,,144000.0,153530000.0,399000.0,,,,,,-4100000.0,,,25290222.0,,
2018-03-31,2018-05-07,10-Q,"MIRATI THERAPEUTICS, INC.",MRTX,CIK0001576263,USD,15761000.0,,4731000.0,,9058000.0,,,852000.0,9191000.0,603957000.0,,,3660000.0,3660000.0,,12854625.0,,154544000.0,153073000.0,,,,,128085000.0,0.0,330000.0,128415000.0,,0.0,20567000.0,,-87136000.0,,,,,11396262.0,,0.001,100000000.0,29025834.0,29025834.0,29000.0,-14997000.0,533000.0,533000.0,229000.0,304000.0,0.0,,,,,,,,,249000.0,300000.0,,,,,,,,,,,,,,,,41000.0,,,-0.51,,,,,1972000.0,,,,,,,,,,,,,5154000.0,,,,,,,,,,,,,,,,,2745000.0,,,-502000.0,25000.0,,,,,,,403000.0,,162000.0,,,,,16703000.0,154544000.0,16010000.0,9467000.0,,128085000.0,5890000.0,-85078000.0,-7948000.0,-14709000.0,,,1.0,24813000.0,-15346000.0,,,,,551000.0,,,,26000.0,315000.0,210000.0,,,,,,987000.0,,-288000.0,693000.0,,,400000.0,,,637000.0,,,,102820000.0,,102820000.0,0.001,10000000.0,0.0,0.0,0.0,4421000.0,2693000.0,0.0,,,,,17742000.0,,5900000.0,0.0,,,1336000.0,484000.0,19659000.0,,,,,,,,,,,-475336000.0,9467000.0,,9467000.0,,,,,,3660000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,137841000.0,,,402948.0,,,,,5890000.0,,,,,,,,,28843578.0,,
