end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccruedRentCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,CapitalExpendituresIncurredButNotYetPaid,CapitalLeasedAssetsGross,CapitalLeaseObligationsIncurred,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,CumulativeEffectOnRetainedEarningsNetOfTax1,CurrentIncomeTaxExpenseBenefit,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOther,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,Depreciation,DepreciationAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationTaxCredits,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnTerminationOfLease,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeTaxExaminationInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInReceivables,InterestExpense,InterestPaid,InterestPaidNet,InvestmentIncomeNonoperating,LeaseAndRentalExpense,LeaseIncentivePayableCurrent,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LiabilitiesNoncurrent,LicenseAndServicesRevenue,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesReceivableFairValueDisclosure,OperatingExpenses,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsNoncurrent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PaymentsForProceedsFromProductiveAssets,PaymentsOfFinancingCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockSharesAuthorized,PrepaidExpenseAndOtherAssetsCurrent,ProceedsAndExcessTaxBenefitFromSharebasedCompensation,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromOtherEquity,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfProductiveAssets,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,ReimbursementRevenue,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRecognitionMilestoneMethodRevenueRecognized,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,IncreaseDecreaseInOperatingLeaseLiability
2018-12-31,2019-02-28,10-K,"Reata Pharmaceuticals, Inc.",RETA,CIK0001358762,USD,4473000.0,15416000.0,62000.0,12714000.0,435452000.0,,10550000.0,10550000.0,888000.0,3320571.0,0.0,345208000.0,342273000.0,,492000.0,,,337790000.0,208010000.0,337790000.0,,4005911.0,,31335000.0,194386000.0,1000000.0,-2634000.0,26000.0,,,,,,,47432000.0,,127895000.0,0.0,143000.0,45011000.0,214340000.0,641000.0,119000.0,30739000.0,1503000.0,4072000.0,,127752000.0,143000.0,,,431000.0,,-2.91,-2.91,-2.91,0.0,0.21,0.34,,0.0,-0.01,,0.12,26220000.0,,,0.0,-1007000.0,32748000.0,-80520000.0,-0.86,-0.86,,37000.0,,,1955000.0,,4417000.0,-21351000.0,,,,-20000.0,,1134000.0,,6176000.0,,4741000.0,3541000.0,600000.0,,,,,,,,,345208000.0,55920000.0,,274129000.0,,79219000.0,,79219000.0,292472000.0,,-679000.0,,-83783000.0,,-106128000.0,-4291000.0,,163840000.0,600000.0,,,,,,1169000.0,631000.0,,538000.0,,1490000.0,4696000.0,524000.0,-1007000.0,,627000.0,679000.0,,4483000.0,1885000.0,,233496000.0,60000000.0,8000.0,8000.0,,1885000.0,-80546000.0,14159000.0,1445000.0,,,,,,,97288000.0,-420323000.0,62040000.0,,,0.0,10550000.0,38.14,0.0,0.7277,0.0279,0.0319,0.0234,1532522.0,18.95,4500000.0,2366.0,21461.0,230054.0,115800000.0,3320571.0,21.2,21.2,3320571.0,13.72,30.3,25.84,38.14,56900000.0,15159000.0,,,,137352.0,232869000.0,1885000.0,0.0,27200000.0,0.0,27701783.0,27701783.0,27701783.0,
2019-03-31,2019-05-09,10-Q,"Reata Pharmaceuticals, Inc.",RETA,CIK0001358762,USD,3500000.0,16263000.0,,,444837000.0,107000.0,4227000.0,4227000.0,339000.0,3780764.0,,331285000.0,317472000.0,,750000.0,,,313056000.0,-24734000.0,,,,,31335000.0,186660000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,170000.0,,-0.98,-0.98,-0.98,0.0,,,,,,,,,,,,,10038000.0,-29152000.0,,,,2000.0,,,-522000.0,,3861000.0,-7726000.0,,,0.0,-6000.0,,-67000.0,-573000.0,2397000.0,,2052000.0,1797000.0,,,11416000.0,,1178000.0,4090000.0,3999000.0,2149000.0,1295000.0,331285000.0,61205000.0,,274690000.0,,79558000.0,,,5158000.0,,-1160000.0,,-28732000.0,,-29154000.0,-600000.0,,36322000.0,663000.0,10121000.0,2149000.0,7972000.0,,,,,,,0.083,11120000.0,10107000.0,8472000.0,,,,1160000.0,,4416000.0,5051000.0,,,,107000.0,,,5051000.0,-29154000.0,,2693000.0,,,,,,,26114000.0,-449477000.0,7770000.0,,,9636000.0,4227000.0,,,,,,,1405785.0,19.96,,,257897.0,1032375.0,206899000.0,3780764.0,30.78,,,16.07,,33.07,57.33,92094000.0,-4610000.0,,,,314285.0,,5051000.0,,,0.0,29830114.0,29830114.0,29830114.0,
2019-06-30,2019-08-08,10-Q,"Reata Pharmaceuticals, Inc.",RETA,CIK0001358762,USD,4361000.0,20871000.0,,,450354000.0,,4483000.0,4483000.0,,,,300488000.0,287211000.0,,,,,280449000.0,,,,,,31421000.0,178761000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,232000.0,,-1.14,-1.14,-1.14,0.0,,,,,,,,,,,,0.0,11706000.0,-34360000.0,,,,20000.0,,,,,,,,,,,,,,2413000.0,,,1705000.0,,,10701000.0,,1178000.0,4090000.0,3999000.0,1434000.0,1039000.0,300488000.0,67709000.0,,266252000.0,,79897000.0,,,,,,,,,-34380000.0,-701000.0,,41492000.0,919000.0,9662000.0,2568000.0,7094000.0,,8981000.0,,,,,0.083,10463000.0,11056000.0,7594000.0,7000.0,,,,,6762000.0,,,,,,,,,,,2814000.0,,,,,,,29554000.0,-483857000.0,7833000.0,,,,,,,,,,,1563869.0,21.13,,,,,236740000.0,3845874.0,32.79,,,,,,,114501000.0,-33473000.0,,,,,,1034000.0,,,0.0,30069048.0,30069048.0,30069048.0,
2019-09-30,2019-11-12,10-Q,"Reata Pharmaceuticals, Inc.",RETA,CIK0001358762,USD,3582000.0,19848000.0,,,456097000.0,,5380000.0,5380000.0,,,,259123000.0,246531000.0,,,,,240149000.0,,,,,,31421000.0,170863000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,258000.0,,-1.32,-1.32,-1.32,0.001,,,,,,,,,,,,,14283000.0,-39656000.0,,,,38000.0,,,,,,,,,,,,,,2389000.0,,,1311000.0,,,9985000.0,,1178000.0,4090000.0,3999000.0,718000.0,846000.0,259123000.0,74562000.0,,251984000.0,,,5313000.0,74923000.0,,,,,,,-39694000.0,-1078000.0,,46820000.0,911000.0,9139000.0,2941000.0,6198000.0,,8262000.0,,,,,0.083,9733000.0,14398000.0,6198000.0,0.0,,,,,6382000.0,,,,,,,,,,,2859000.0,,,,,,,32279000.0,-523551000.0,8242000.0,,,,,,,,,,,1743886.0,22.56,,,,,184473000.0,4272757.0,37.51,,,,,,,100782000.0,-67423000.0,,,,,,363000.0,,,0.0,30110391.0,30110391.0,30110391.0,
2019-12-31,2020-02-19,10-K,"Reata Pharmaceuticals, Inc.",RETA,CIK0001358762,USD,1908000.0,23774000.0,,13269000.0,967317000.0,107000.0,26381000.0,26381000.0,1374000.0,4088949.0,0.0,682420000.0,669276000.0,,302000.0,,,664324000.0,326534000.0,664324000.0,326534000.0,6474541.0,,4701000.0,4688000.0,,,,,,,,,,1976000.0,67384000.0,230538000.0,0.0,4277000.0,96194000.0,457200000.0,2684000.0,,54559000.0,8900000.0,7741000.0,0.0,226261000.0,397000.0,1000.0,3500000.0,932000.0,,-9.54,-15.45,-9.54,0.0,0.21,0.34,,0.0,-0.05,,0.08,72400000.0,,,0.0,0.0,58298000.0,-290162000.0,,,,-44000.0,,0.0,-2114000.0,,8140000.0,-216332000.0,,,0.0,-410000.0,,59000.0,,11197000.0,,8207000.0,6248000.0,3400000.0,,11636000.0,3994000.0,,3500000.0,4142000.0,,1498000.0,682420000.0,192014000.0,,233549000.0,,,,155017000.0,580358000.0,,-2673000.0,,-251151000.0,,-477112000.0,-7505000.0,,498840000.0,3400000.0,10138000.0,3156000.0,6982000.0,2400000.0,9068000.0,,,,,0.096,10148000.0,11631000.0,6982000.0,7000.0,,71000.0,2673000.0,,4952000.0,,,492453000.0,75000000.0,107000.0,,,13445000.0,-290170000.0,16265000.0,2996000.0,,,,,,,128109000.0,-710493000.0,29189000.0,,,9068000.0,26381000.0,69.76,0.0,0.7373,0.0218,0.0267,0.0135,1701135.0,25.12,79400000.0,,276306.0,1702533.0,659300000.0,4038949.0,41.24,41.24,4038949.0,18.99,,34.42,69.76,305000000.0,256857000.0,,,,707849.0,491935000.0,13445000.0,,98500000.0,0.0,30414203.0,30414203.0,30414203.0,3835000.0
2020-03-31,2020-05-11,10-Q,"Reata Pharmaceuticals, Inc.",RETA,CIK0001358762,USD,12627000.0,19906000.0,,,988046000.0,,19307000.0,19307000.0,489000.0,4861425.0,,664197000.0,651856000.0,,1398000.0,,,624488000.0,-39836000.0,,,,,4701000.0,3519000.0,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,278000.0,,-1.47,-1.47,-1.47,-0.313,,,,,,,,,,,,,20787000.0,-71179000.0,,,,-22240000.0,,22218000.0,10668000.0,,-1976000.0,-1169000.0,,,22218000.0,-1007000.0,,-809000.0,,5869000.0,,3174000.0,2055000.0,,,10735000.0,,,3500000.0,4142000.0,3093000.0,1261000.0,664197000.0,200840000.0,,234710000.0,,,,155506000.0,1422000.0,,-85000.0,,-41173000.0,,-48939000.0,-3814000.0,,68718000.0,900000.0,9474000.0,3367000.0,6107000.0,900000.0,8369000.0,,,,,0.096,8443000.0,13606000.0,7245000.0,0.0,,,85000.0,,5150000.0,,,,,0.0,,,1422000.0,-48939000.0,,3898000.0,,,,,,,47653000.0,-759432000.0,1353000.0,,,0.0,19307000.0,,,,,,,1975609.0,29.73,,,50824.0,913516.0,412800000.0,4861425.0,71.76,,,35.09,,115.72,207.52,228300000.0,228647000.0,,,,40216.0,,1422000.0,,,0.0,33222085.0,33222085.0,33222085.0,
2020-06-30,2020-08-10,10-Q,"Reata Pharmaceuticals, Inc.",RETA,CIK0001358762,USD,11263000.0,16689000.0,,,1058606000.0,,14796000.0,14796000.0,,,,652404000.0,640467000.0,,,,,610419000.0,,,,,,4688000.0,2363000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,284000.0,,-2.03,-2.03,-2.03,0.0,,,,,,,,,,,,-22383000.0,16600000.0,-67584000.0,,,,-3000.0,,22218000.0,,,,,,,,,,,,5644000.0,,,501000.0,,,9705000.0,,,3500000.0,4142000.0,2063000.0,1041000.0,652404000.0,47185000.0,,373592000.0,,,,0.0,,,,,,,-67581000.0,-16990000.0,,53667000.0,1000000.0,8664000.0,3452000.0,5212000.0,1000000.0,7653000.0,,,,,0.096,7670000.0,14545000.0,6940000.0,0.0,,,,,7830000.0,,,,,,,,,,,4267000.0,,,,,,,36783000.0,-827013000.0,3073000.0,,,,,,,,,,,2240699.0,33.31,,,,,448700000.0,4793680.0,72.27,,,,,,,278200000.0,231627000.0,,,,,55400000.0,365000.0,,,0.0,33265778.0,33265778.0,33265778.0,
2020-09-30,2020-11-09,10-Q,"Reata Pharmaceuticals, Inc.",RETA,CIK0001358762,USD,9081000.0,17991000.0,,,1078279000.0,,11580000.0,11580000.0,,,,612997000.0,607032000.0,,,,,578263000.0,,578263000.0,,,,4688000.0,1182000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,289000.0,,-1.94,-1.94,-1.94,0.001,,,,,,,,,,,,0.0,18314000.0,-65549000.0,,,,-93000.0,,22203000.0,,,,,,,,,,,,1671000.0,,,104000.0,,,1405000.0,667000.0,,,574000.0,164000.0,136000.0,612997000.0,46762000.0,,380391000.0,,,,0.0,,,,,,,-65456000.0,-11164000.0,,55786000.0,1000000.0,1269000.0,564000.0,705000.0,700000.0,1167000.0,,,,,0.096,1301000.0,15002000.0,2820000.0,816000.0,,,,,6566000.0,,,,,,,,,,,4664000.0,,,,,,,37183000.0,-892469000.0,1401000.0,,,,,,,,,,,2244139.0,38.84,,,,,203600000.0,4560002.0,76.19,,,,,,,142300000.0,185844000.0,,,,,,8093000.0,,,0.0,33713507.0,33713507.0,33713507.0,
2020-12-31,2021-03-01,10-K,"Reata Pharmaceuticals, Inc.",RETA,CIK0001358762,USD,4790000.0,14023000.0,,14192000.0,1375640000.0,,57633000.0,57633000.0,7545000.0,4414820.0,0.0,857598000.0,847338000.0,,29000.0,,,818150000.0,153826000.0,818150000.0,153826000.0,,,4688000.0,0.0,,,,,,,,,,987000.0,62838000.0,303893000.0,123000.0,3005000.0,68936000.0,300900000.0,903000.0,,87056000.0,24700000.0,15158000.0,66389000.0,300888000.0,659000.0,1000.0,5000000.0,1136000.0,,-7.35,-9.25,-7.35,-0.08,0.21,0.28,,0.02,-0.04,,0.12,,,,1286000.0,-11183000.0,75128000.0,-270239000.0,,,,-22638000.0,,22228000.0,2879000.0,,2090000.0,-4701000.0,,,22217000.0,,,-222000.0,,14895000.0,,8021000.0,2769000.0,,,5736000.0,3166000.0,,,2570000.0,,413000.0,857598000.0,119202000.0,,320965000.0,,,,0.0,477093000.0,,-927000.0,,-322340000.0,,-313528000.0,-55860000.0,,292517000.0,3400000.0,5323000.0,2841000.0,2482000.0,,5208000.0,,,,,0.082,140000.0,19423000.0,3029000.0,1279000.0,,405000.0,927000.0,,6960000.0,,,333278000.0,,,,,17820000.0,-247752000.0,19104000.0,4912000.0,,,,,,,159080000.0,-958245000.0,12211000.0,,,4756000.0,57633000.0,196.96,0.0,0.7346,0.0144,0.0171,0.0015,2197015.0,44.5,68600000.0,2125.0,195094.0,1081124.0,269400000.0,4306269.0,79.47,79.47,,28.9,207.2,97.58,196.96,185700000.0,417431000.0,,,,616585.0,55398000.0,17820000.0,,74600000.0,0.0,33709480.0,33709480.0,33709480.0,-956000.0
2021-03-31,2021-05-06,10-Q,"Reata Pharmaceuticals, Inc.",RETA,CIK0001358762,USD,8255000.0,12618000.0,,,1394997000.0,,14679000.0,14679000.0,1714000.0,4766386.0,,815084000.0,805520000.0,,2523000.0,,,777624000.0,-40526000.0,,,,,3893000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,5000000.0,274000.0,,-1.86,-1.86,-1.86,0.0,,,,,,,,,,,,,20704000.0,-67470000.0,,,,-15000.0,,22250000.0,3629000.0,,-9290000.0,-795000.0,,,22000.0,,,-1330000.0,,1714000.0,,0.0,80000.0,,,4946000.0,2570000.0,,,,2376000.0,311000.0,815084000.0,114359000.0,,331392000.0,,,,,4678000.0,,-193000.0,,-45011000.0,,-67455000.0,-12556000.0,,55858000.0,800000.0,4635000.0,2905000.0,1730000.0,800000.0,4509000.0,,,,,0.081,4642000.0,14443000.0,5013000.0,3000.0,,,193000.0,,5646000.0,,,,,,,,4678000.0,-67455000.0,,4922000.0,,,,,,,34880000.0,-1025700000.0,944000.0,,,,14679000.0,,,,,,,2282312.0,46.62,,30727.0,94271.0,697538.0,183700000.0,4766386.0,84.81,,,41.59,205.84,138.3,123.39,139600000.0,369333000.0,,,,112423.0,,4678000.0,,,0.0,36203631.0,36203631.0,36203631.0,
2021-06-30,2021-08-09,10-Q,"Reata Pharmaceuticals, Inc.",RETA,CIK0001358762,USD,8412000.0,15695000.0,,,1412193000.0,,13244000.0,13244000.0,,,,777612000.0,767678000.0,,,,,755707000.0,,,,,,3090000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,287000.0,,,-2.0,,0.009,,,,,,,,,,,,0.0,21998000.0,-73353000.0,,,700000.0,-653000.0,,,,,,,,,,,,,,1773000.0,,,13000.0,,,4155000.0,2570000.0,,,,1585000.0,223000.0,777612000.0,121103000.0,,342680000.0,,,,,,,,,,,-72700000.0,-13223000.0,,62351000.0,800000.0,3932000.0,2970000.0,962000.0,800000.0,3796000.0,,,,,0.081,3929000.0,16983000.0,4872000.0,-34000.0,,,,,11971000.0,,,,,,,,,,,6005000.0,,,,,,,40066000.0,-1098400000.0,2221000.0,,,,,,,,,,,2409185.0,50.6,,,,,313400000.0,4685620.0,86.32,,,,,,,232200000.0,313829000.0,,,,,,3952000.0,,,,,36299735.0,,
2021-09-30,2021-11-08,10-Q,"Reata Pharmaceuticals, Inc.",RETA,CIK0001358762,USD,1742000.0,17552000.0,,,1426187000.0,,13657000.0,13657000.0,,,,731847000.0,721662000.0,,,,,713212000.0,,713212000.0,,,,2561000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,320000.0,,,-1.97,,0.0,,,,,,,,,,,,0.0,25736000.0,-71846000.0,,,,0.0,,,,,,,,,,,,,,1835000.0,,,38000.0,,,3365000.0,2570000.0,,,,795000.0,148000.0,731847000.0,121285000.0,,354585000.0,,,,,,,,,,,-71846000.0,-13751000.0,,65486000.0,800000.0,3217000.0,3160000.0,57000.0,800000.0,3068000.0,,,,,0.081,3209000.0,20671000.0,4819000.0,4000.0,,,,,8450000.0,,,,,,,,,,,6976000.0,,,,,,,39430000.0,-1170246000.0,7391000.0,,,,,,,,,,,2637621.0,53.51,,,,,176800000.0,4705515.0,86.43,,,,,,,151700000.0,255977000.0,,,,,,337000.0,,,,,36387560.0,,
2021-12-31,2022-02-28,10-K,"Reata Pharmaceuticals, Inc.",RETA,CIK0001358762,USD,13505000.0,14249000.0,,15262000.0,1441584000.0,,56806000.0,56806000.0,6563000.0,5552325.0,0.0,735016000.0,596475000.0,,295000.0,,,590258000.0,,590258000.0,-227892000.0,,,1648000.0,,,,,,,,,,,362000.0,60753000.0,399572000.0,116000.0,30357000.0,101463000.0,350600000.0,1422000.0,,102590000.0,19300000.0,23677000.0,79458000.0,369215000.0,2424000.0,1000.0,6000000.0,1203000.0,,-8.19,-8.19,-8.19,0.0,0.21,0.23,,0.03,0.0,,0.05,,,,0.0,0.0,99002000.0,-297836000.0,,,,-450000.0,,0.0,8713000.0,,1346000.0,-3040000.0,,,-22217000.0,,,-750000.0,,6563000.0,,0.0,177000.0,,,233058000.0,9798000.0,13737000.0,6802000.0,6672000.0,,97025000.0,735016000.0,53994000.0,,495033000.0,,,,,9138000.0,,-1329000.0,,-235701000.0,,-297386000.0,-53128000.0,,256198000.0,3600000.0,136033000.0,3142000.0,132891000.0,3200000.0,126777000.0,,,,,0.066,160000.0,21450000.0,,-54000.0,,0.0,1329000.0,,6217000.0,,,0.0,,,,,9138000.0,-297386000.0,26866000.0,11604000.0,,,,,,,155993000.0,-1255631000.0,11490000.0,,,124479000.0,56806000.0,120.97,0.0,0.6971,0.0069,0.0131,0.0009,2874424.0,56.21,21200000.0,53126.0,284626.0,1008879.0,8600000.0,4743180.0,86.06,86.06,,39.05,199.82,127.43,120.97,8600000.0,185989000.0,,,,234216.0,,9138000.0,,68300000.0,0.0,36321351.0,36321351.0,36321351.0,439000.0
