end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,CumulativeEffectOnRetainedEarningsNetOfTax1,DebtInstrumentCarryingAmount,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredRentCreditNoncurrent,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsValuationAllowance,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnContractTermination,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncentiveFromLessor,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationTaxCreditsInvestment,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInFairValueAdjustmentsOnAssetsAndLiabilitiesCarriedAtFairValueUnderFairValueOption,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToContingentlyIssuableShares,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestIncomeDepositsWithFinancialInstitutions,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseAndServicesRevenue,LicensesRevenue,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,MarketableSecuritiesCurrent,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockShareSubscriptions,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseNoncurrent,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromInterestReceived,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromRepaymentsOfDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentNet,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueRecognitionMilestoneMethodRevenueRecognized,Revenues,RoyaltyRevenue,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharesOutstanding,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,StockRedeemedOrCalledDuringPeriodValue,UnrecognizedTaxBenefits,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,ForeignCurrencyExchangeRateTranslation1,LesseeOperatingLeaseLiabilityPaymentsDueYearFive
2017-03-31,2017-05-09,10-Q,XENON PHARMACEUTICALS INC.,XENE,CIK0001582313,USD,3591000.0,1165000.0,189000.0,305000.0,,-990000.0,,34557000.0,,637000.0,,,,,1943508.0,60786000.0,59141000.0,20160000.0,3065000.0,,,,,,17996680.0,17996680.0,173829000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000.0,,-0.42,,-0.43,,104000.0,,,530000.0,,321000.0,326000.0,,,,2100000.0,,,,,,,,,,,,186000.0,-11000.0,,,-133000.0,,-404000.0,-139000.0,,28260.0,,55000.0,,,149000.0,,,,,,,,,,3591000.0,60786000.0,,16000.0,,,,,,,,,,37867000.0,,,174000.0,,9247000.0,,-6460000.0,-7517000.0,-7517000.0,-7650000.0,,8003000.0,-7987000.0,,,,,,,,,,,,,,,,96000.0,,,,,137000.0,,,,,925000.0,269000.0,,,,174000.0,,9384000.0,,,1376000.0,,5903000.0,-150201000.0,,,,16000.0,1000.0,478000.0,0.0,0.81,0.0244,1293367.0,,,,1415.0,,,416750.0,,6.34,,2258237.0,,,,,,,,,,,,,,,,,,,,57195000.0,,,67921.0,,,174000.0,,,,17974469.0,,17946209.0,,
2017-06-30,2017-08-03,10-Q,XENON PHARMACEUTICALS INC.,XENE,CIK0001582313,USD,3774000.0,1314000.0,198000.0,358000.0,,-990000.0,,35182000.0,,,,,,-30000.0,2228637.0,54226000.0,52633000.0,23090000.0,,,,,0.0,,17998420.0,17998420.0,173841000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41,,-0.41,,,,,975000.0,,404000.0,,,,,1799000.0,,,,,,,,,,,,,,,,,,,,,18554.0,,,,,109000.0,,,,,,,,,,3774000.0,54226000.0,,15000.0,,,,,,,,,,28606000.0,,,,,,,,-7380000.0,-7380000.0,-7410000.0,,7908000.0,-7893000.0,,,,,,,,,,,,,,,,66000.0,,,,,,,,,,739000.0,285000.0,,,,,,,,,1308000.0,,6109000.0,-157581000.0,,,,15000.0,,,0.0,0.81,0.0205,1374535.0,,,,8005.0,,,29750.0,,2.92,,2276897.0,,,,,,,,,,,,,,,,,,,,50452000.0,,,3085.0,,,,,,,18015748.0,,17997194.0,,
2017-09-30,2017-11-07,10-Q,XENON PHARMACEUTICALS INC.,XENE,CIK0001582313,USD,3058000.0,809000.0,129000.0,223000.0,,-990000.0,,35773000.0,,,,,,-20000.0,2214110.0,46359000.0,44987000.0,14688000.0,,,,,0.0,,17998420.0,17998420.0,173841000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,,-0.43,,,,,911000.0,,778000.0,,,,,1744000.0,,,,,,,,,,,,,,,,,,,,,11559.0,,,,,124000.0,,,,,,,,,,3058000.0,46359000.0,,264000.0,,,,,,,,,,29084000.0,,,,,,,,-7742000.0,-7742000.0,-7762000.0,,8908000.0,-8644000.0,,,,,,,,,,,,,,,,63000.0,,,,,,,,,,1086000.0,218000.0,,,,,,,,,1154000.0,,7164000.0,-165323000.0,264000.0,,,264000.0,,,0.0,0.81,0.0199,1417660.0,,,,70567.0,,,1050.0,,2.01,,2207380.0,,,,,,,,,,,,,,,,,,,,43301000.0,,,,,,,,,,18009979.0,,17998420.0,,
2017-12-31,2018-03-07,10-K,XENON PHARMACEUTICALS INC.,XENE,CIK0001582313,USD,3383000.0,1253000.0,438000.0,252000.0,15638000.0,-990000.0,,36471000.0,,2460000.0,100000.0,2236000.0,11000.0,-187000.0,,46121000.0,44821000.0,20486000.0,3391000.0,20486000.0,,,,,17998420.0,17998420.0,173841000.0,,,,,,,,7000000.0,,,,,,,,,,,,,,13645000.0,114000.0,5360000.0,,22872000.0,67625000.0,649000.0,,-2.16,,-2.17,0.27,753000.0,,,1017000.0,4251000.0,1394000.0,1474000.0,,,,7313000.0,0.0,,,,9210000.0,-1444000.0,-8000000.0,,350000.0,1393000.0,92799000.0,-3000.0,232000.0,,,,,-613000.0,-178000.0,,16698.0,,740000.0,,,477000.0,1079000.0,,,,,,,,,10187000.0,46121000.0,4083000.0,309000.0,,700000.0,700000.0,,700000.0,2800000.0,2800000.0,,6104000.0,23181000.0,,7070000.0,7070000.0,24294000.0,24294000.0,-28726000.0,-28726000.0,-38769000.0,-30704000.0,-30891000.0,1.0,32886000.0,-40626000.0,,,,,,,5122000.0,1225000.0,279000.0,1162000.0,1229000.0,1227000.0,,,50536000.0,44000.0,,,,28007000.0,315000.0,,0.0,0.0,,716000.0,230000.0,6893000.0,,,177000.0,,52616000.0,,-30704000.0,1070000.0,,25573000.0,-173388000.0,311000.0,,,327000.0,2000.0,2236000.0,0.0,0.8,0.0235,1439301.0,8.91,7.08,108000.0,120862.0,9.06,6.98,620950.0,6.51,5.02,159000.0,2339905.0,9.32,7.41,,3.72,2.86,8.69,6.69,159000.0,900604.0,64577.0,7.46,5.74,7.12,5.66,2047000.0,274580.0,9.68,7.45,,35934000.0,,,71006.0,,,177000.0,,6350000.0,,18001759.0,,17985061.0,,
2018-03-31,2018-05-08,10-Q,XENON PHARMACEUTICALS INC.,XENE,CIK0001582313,USD,2388000.0,473000.0,432000.0,253000.0,,-990000.0,,36919000.0,,670000.0,,,72000.0,,,37762000.0,36661000.0,17200000.0,-3286000.0,,,,,,14171301.0,14171301.0,147887000.0,,,,,,,,7000000.0,,,,-37000.0,,,,,,,,,,,,,,,,150000.0,,-0.21,,-0.21,,-163000.0,,,573000.0,,-284000.0,-267000.0,4398000.0,,,2238000.0,,,-3743000.0,12000.0,,,,,,,,-1016000.0,-40000.0,,,,,435000.0,-230000.0,,,159000.0,141000.0,71000.0,71000.0,108000.0,,,,,,,,,,9264000.0,37762000.0,3788000.0,,,1400000.0,,,700000.0,2800000.0,2800000.0,700000.0,5476000.0,17878000.0,,119000.0,119000.0,4977000.0,4977000.0,-8219000.0,-8219000.0,-3755000.0,-3722000.0,,,7806000.0,-7806000.0,,,,,152000.0,,,,,,,,,,,63000.0,,,,8148000.0,181000.0,,2868000.0,2868000.0,21825000.0,1151000.0,,,,,119000.0,,13306000.0,,-3755000.0,1101000.0,,5568000.0,-177143000.0,,,,,,663000.0,0.0,0.75,0.0277,1505459.0,,,,22996.0,,,563700.0,,3.41,,2795941.0,,,,,,,,,,,,,,,,,,,,28498000.0,,21825000.0,84668.0,,,119000.0,-4470000.0,,,17804421.0,,17804421.0,,
2018-06-30,2018-08-07,10-Q,XENON PHARMACEUTICALS INC.,XENE,CIK0001582313,USD,3094000.0,853000.0,171000.0,242000.0,,-990000.0,,37718000.0,,657000.0,247000.0,,,,,65436000.0,64350000.0,47435000.0,,,,,,,17640951.0,17640951.0,177012000.0,,,,,,,,12000000.0,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.45,-0.45,,,,,861000.0,,-140000.0,,,,,2178000.0,,,-7809000.0,-8000.0,,,,,,,,,,,,,,,,,,200000.0,,,,125000.0,,,,,,,,,,14815000.0,65436000.0,3094000.0,,,,,3600000.0,4800000.0,3600000.0,,,11721000.0,15835000.0,,,,,,,,-7801000.0,-6498000.0,,,7594000.0,-7594000.0,,,,,,,,,,,,,,,,60000.0,,,,,,,2868000.0,2868000.0,21825000.0,909000.0,,,,,,,,,,1086000.0,,5416000.0,-184944000.0,,,,,,,0.0,0.75,0.0288,1560573.0,,,,52655.0,,,122750.0,,4.54,,2831985.0,,,,,,,,,,,,,,,,,,,,50621000.0,,,34051.0,,28957000.0,63000.0,,,,14306491.0,,14306491.0,,
2018-09-30,2018-11-06,10-Q,XENON PHARMACEUTICALS INC.,XENE,CIK0001582313,USD,4413000.0,959000.0,180000.0,415000.0,,-990000.0,,37886000.0,,662000.0,291000.0,,,,,130455000.0,129493000.0,87962000.0,,87962000.0,,,,,25187441.0,25187441.0,261655000.0,,,,,,,,15500000.0,,,,,,,,,,,,,,,,,,,,,,-0.63,-0.63,-0.63,,,,,1180000.0,,148000.0,,,,,1938000.0,,,-14391000.0,-8000.0,,,,,,,,,,,,,,,,,,678000.0,,,,325000.0,,,,,,,,,,19299000.0,130455000.0,4413000.0,,,,,4133000.0,6200000.0,5167000.0,,,14886000.0,39166000.0,,,,,,,,-14383000.0,-12762000.0,,,14186000.0,-14186000.0,,,,,,,,,,,,,,,,62000.0,,,,,,,1568000.0,1568000.0,11932000.0,2185000.0,,,,,,,,,,962000.0,,6248000.0,-199327000.0,,,,,,,0.0,0.76,0.0281,1471329.0,,,,42593.0,,,12000.0,,8.75,,2682263.0,,,,,,,,,,,,,,,,,,,,111156000.0,,,119129.0,,73885000.0,80000.0,,,,20306298.0,20306298.0,20306298.0,,
2018-12-31,2019-03-06,10-K,XENON PHARMACEUTICALS INC.,XENE,CIK0001582313,USD,4119000.0,665000.0,151000.0,237000.0,16199000.0,-990000.0,,38515000.0,,2652000.0,538000.0,2760000.0,284000.0,,,122428000.0,121332000.0,67754000.0,47268000.0,67754000.0,47268000.0,,,,25750721.0,25750721.0,265923000.0,,,,14093000.0,,,,15500000.0,,,,-105000.0,,,,,,,,105000.0,105000.0,22035000.0,203000.0,5710000.0,,23808000.0,79526000.0,586000.0,,-1.63,-1.63,-1.63,0.27,-612000.0,-612000.0,,1728000.0,3919000.0,-701000.0,-646000.0,4398000.0,,,8406000.0,0.0,,-34521000.0,-24000.0,10472000.0,,-9314000.0,-472000.0,-54000.0,1567000.0,98412000.0,783000.0,-280000.0,,,,,928000.0,,,,1394000.0,1067000.0,,561000.0,1216000.0,1194000.0,,,,,,,,,19133000.0,122428000.0,4119000.0,,,,,,4133000.0,6200000.0,5167000.0,,15014000.0,51552000.0,,111591000.0,,-28987000.0,,-34724000.0,,-34497000.0,-31616000.0,,1.0,38040000.0,-38040000.0,,,,,624000.0,,3583000.0,1128000.0,,256000.0,1069000.0,1130000.0,,,81611000.0,85000.0,,,,77002000.0,507000.0,,1016000.0,1016000.0,7732000.0,1875000.0,,8453000.0,,102850000.0,288000.0,,48522000.0,,-34497000.0,991000.0,,23634000.0,-207885000.0,,,,,,2625000.0,0.0,0.75,0.0279,1566435.0,10.7,7.84,1028000.0,123436.0,13.61,10.5,706600.0,4.84,3.74,3483000.0,2671906.0,9.49,6.96,,4.57,3.53,6.73,5.19,2198000.0,1105471.0,63962.0,6.7,5.17,5.61,4.11,2861000.0,437771.0,8.47,6.54,,103295000.0,,21825000.0,251163.0,,102850000.0,,-4470000.0,6350000.0,,19425711.0,19425711.0,19425711.0,,
2019-03-31,2019-05-07,10-Q,XENON PHARMACEUTICALS INC.,XENE,CIK0001582313,USD,5794000.0,1071000.0,132000.0,250000.0,,-990000.0,,38932000.0,,476000.0,,,125000.0,,,114550000.0,112047000.0,52180000.0,-15574000.0,52180000.0,-15574000.0,,,,25771954.0,25771954.0,266040000.0,,,,,,,-175000.0,15500000.0,,,,33000.0,,,,,,,,72000.0,,,,,,,,79000.0,,-0.42,-0.42,-0.42,,67000.0,67000.0,,784000.0,,130000.0,23000.0,,,,2621000.0,,,-11304000.0,37000.0,,,,,,,,1560000.0,-20000.0,,,,,-389000.0,,,,358000.0,709000.0,,230000.0,682000.0,,1814000.0,,,140000.0,587000.0,621000.0,466000.0,78000.0,22237000.0,114550000.0,6376000.0,,,,,,4133000.0,6200000.0,5167000.0,,15139000.0,58249000.0,29000.0,58000.0,,-7003000.0,,-8696000.0,,-11341000.0,-10911000.0,,,11758000.0,-11758000.0,109000.0,1304000.0,582000.0,722000.0,158000.0,1233000.0,,,,,,,,0.0375,,138000.0,,,,34325000.0,335000.0,,1016000.0,1016000.0,7732000.0,1486000.0,,,,,58000.0,,27657000.0,,-11341000.0,1198000.0,,9137000.0,-219401000.0,,,,,,491000.0,0.0,0.76,0.0258,1769984.0,,,,3955.0,,,21900.0,,5.34,,2667449.0,,,,,,,,,,,,,,,,,,,,92313000.0,,,22402.0,,,58000.0,,,135000.0,25753836.0,25753836.0,25753836.0,,
2019-06-30,2019-08-06,10-Q,XENON PHARMACEUTICALS INC.,XENE,CIK0001582313,USD,6676000.0,1498000.0,171000.0,268000.0,,-990000.0,,39391000.0,,470000.0,,,,-5000.0,,105892000.0,103325000.0,37075000.0,,37075000.0,,,,,25775056.0,25775056.0,266062000.0,,,,,,,,15500000.0,,,,,,,,,,,,116000.0,,,,,,,,,,-0.37,-0.37,-0.37,,,,,1430000.0,,135000.0,,,,,2307000.0,,,-10036000.0,-29000.0,,,,,,,,,,,,,,,,,1680.0,365000.0,,,,706000.0,,1658000.0,,,140000.0,587000.0,621000.0,310000.0,66000.0,23105000.0,105892000.0,9330000.0,,,2067000.0,,,4133000.0,6200000.0,5167000.0,,13202000.0,64726000.0,,,,,,,,-10007000.0,-9627000.0,-9632000.0,,10512000.0,-10512000.0,109000.0,1160000.0,587000.0,573000.0,,1135000.0,,,,,,,,0.0375,,122000.0,,,,,,,1016000.0,1016000.0,7732000.0,1353000.0,,,,,,,,,,1316000.0,,8205000.0,-229408000.0,,,,,,,,,,1913129.0,,,,200.0,,,0.0,,,,2663788.0,,,,,,,,,,,,,,,,,,,,82787000.0,,,3461.0,,,11000.0,,,134000.0,25775559.0,,25773879.0,,
2019-09-30,2019-11-05,10-Q,XENON PHARMACEUTICALS INC.,XENE,CIK0001582313,USD,7923000.0,1371000.0,209000.0,302000.0,,-990000.0,,39676000.0,,630000.0,,,,,,98904000.0,96478000.0,37671000.0,,37671000.0,,,,,25868594.0,25868594.0,266425000.0,,,,,,,,15500000.0,,,,,,,,,,,,178000.0,,,,,,,,,,,-0.33,,,,,,2092000.0,,-80000.0,,,,,2700000.0,,,-8866000.0,5000.0,,,,,,,,,,,,,,,,,,363000.0,,,,528000.0,,1503000.0,,,140000.0,587000.0,621000.0,155000.0,56000.0,24340000.0,98904000.0,11697000.0,,,3616000.0,,,4133000.0,6200000.0,5167000.0,,11786000.0,56932000.0,,,,,,,,-8871000.0,-8535000.0,,,12451000.0,-8951000.0,109000.0,1015000.0,158000.0,857000.0,,1036000.0,,,,,,,,0.0375,,145000.0,,,,,,,1016000.0,1016000.0,7732000.0,1666000.0,,,,,,,,,,1212000.0,,9751000.0,-238279000.0,,3500000.0,,,,,0.0,0.69,0.0176,1846826.0,,,,43096.0,,,1180175.0,,6.24,,3651919.0,,,,,,,,,,,,,,,,,,,,74564000.0,,,148948.0,,,18000.0,,,136000.0,,25793482.0,,,
