end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableInterestBearingInterestRate,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedRentCurrent,AccruedRentCurrentAndNoncurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosureRecurring,AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,AvailableForSaleSecuritiesGrossUnrealizedLoss,BankOverdrafts,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,DepositsAssetsCurrent,Depreciation,DerivativeFairValueOfDerivativeNet,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeBenefitsAndShareBasedCompensation,FiniteLivedIntangibleAssetsNet,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnDispositionOfAssets,GainLossOnSaleOfAccountsReceivable,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IndefiniteLivedLicenseAgreements,InterestExpense,InterestExpenseRelatedParty,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,InvestmentOwnedBalancePrincipalAmount,InvestmentOwnedBalanceShares,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableCurrent,MarketableSecuritiesCurrent,MarketableSecuritiesGainLoss,MarketableSecuritiesGainLossExcludingOtherThanTemporaryImpairments,MarketableSecuritiesUnrealizedGainLoss,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NoncashOrPartNoncashAcquisitionInventoryAcquired1,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NondebtorReorganizationItemsNetGainLossOnSettlementOfOtherClaims1,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseMinimumRentals,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherExpenses,OtherIncome,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivables,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromContributionsFromParent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfOtherProductiveAssets,ProceedsFromSaleOfProductiveAssets,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalariesWagesAndOfficersCompensation,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,SharePrice,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,TreasuryStockRetiredParValueMethodAmount,UnrealizedGainLossOnInvestments,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2015-12-31,2016-04-14,10-K,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,,,25361.0,34354.0,,,,,,25361.0,,,-56675.0,2673170.0,2673170.0,,,,89428.0,49692.0,,,,7190.0,6663.0,4864.0,-25271.0,25271.0,,,,,99.0,-37772.0,,,,,,0.0001,100000000.0,12736436.0,12736436.0,,1275.0,-252703.0,,,,,,,,,,,,902.0,,,,,,,959189.0,959189.0,,1700.0,528.0,,,,,,,,150849.0,,-0.02,,,0.34,,,,,,,166028.0,,,,,77327.0,-77327.0,159884.0,,,17256.0,,,,,,,,,,,,156.0,,902.0,,0.0,,,,,,,210564.0,7190.0,210564.0,,4864.0,,,-25271.0,,-37700.0,,-72.0,-227432.0,,,,,-156.0,,,0.0,227276.0,-227276.0,,2821144.0,,,,-25271.0,,,,,,,,,0.0001,5000000.0,0.0,0.0,,,,,,,,,,,,,-2700.0,,,60720.0,,527.0,,,,35000.0,35000.0,-2821144.0,,,,,,,,,,-203374.0,,,,,,,,,,,49692.0,,,,12726576.0,
2016-03-31,2016-05-23,10-Q,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,,,,17407.0,,,,,,29861.0,,,-55977.0,,2831147.0,,,,,,,,,154699.0,154303.0,5562.0,,,,,,,139.0,40.0,,,,,,0.0001,100000000.0,14180456.0,14180456.0,,1419.0,-80226.0,,,,,,,,,,,,,,,,,,,,,,4200.0,131.0,,,,,,,,232910.0,,-0.01,,,,,,,,,,76164.0,,,,,,,63361.0,,,4500.0,,2500.0,,,,,,,,,,,,,,,,144402.0,,,,,280178.0,154699.0,280178.0,,5562.0,,,,,1753.0,,-1713.0,-80924.0,,144402.0,,,,,,,80924.0,-80924.0,,,,,,698.0,698.0,,,,,,,,0.0001,5000000.0,0.0,0.0,,,,,,,,,,1753.0,,,,,,4629.0,,396.0,,,,,,-2902068.0,,,,,13719.0,,,,,-125479.0,,,,,,,,,,,,,,,13466388.0,
2016-06-30,2016-08-18,10-Q,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,,,,9645.0,,,,,,34361.0,,,-58684.0,,2844866.0,,,,,,,,,149321.0,149057.0,2855.0,,,,,,,100.0,,,,,,,0.0001,100000000.0,14180456.0,14180456.0,,1419.0,-35912.0,,,,,,,,,,,,,,,,,,,,,,1700.0,132.0,,,,,,,,252987.0,,0.0,,,,,,,,,,24428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,144402.0,,,,,296993.0,149321.0,296993.0,,2855.0,,,,,,,,-33205.0,,,,,,,,,33205.0,-33205.0,,,,,,-2707.0,-2707.0,,,,,,,,0.0001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,8645.0,,264.0,,,,,,-2935273.0,,,,,,,,,,-147672.0,,,,,,,,,,,,,,,14180456.0,
2016-09-30,2016-11-18,10-Q,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,,,,12385.0,,,,,,38861.0,,,-58631.0,,2858735.0,,,,,,,,,155657.0,155525.0,2908.0,,,,,,,11949.0,,,,,,,0.0001,100000000.0,14180456.0,14180456.0,,1419.0,-26260.0,,,,,,5834.0,,,,,,,,,,,,,,,,1700.0,132.0,,,,,,,,264474.0,,0.0,,,,,,,,,,29951.0,6110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,138968.0,,,,,315720.0,155657.0,315720.0,,2908.0,,,,,,,,-26313.0,,,,,,,,,32423.0,-26313.0,,,,,,53.0,53.0,,,,,,,,0.0001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,2340.0,,132.0,,,,,,-2961586.0,,,,11944.0,,,,,,-160063.0,,,,,,,,,,,,,,,14180456.0,
2019-06-30,2019-08-14,10-Q,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,33827.0,33827.0,,,3056.0,,,,20320.0,,,,,,3866383.0,,,,,,,,,21289.0,21289.0,,,,,,,,11866.0,,,,0.1,200000.0,,0.0001,100000000.0,18096169.0,18096169.0,,1866.0,,,,18335.0,165763.0,147428.0,1484.0,1484.0,,,,,,145237.0,113572.0,31665.0,,,,,,,,,,-92273.0,,,545866.0,,,,,-0.01,,,,21000.0,,-92273.0,,,,14592.0,3687.0,-179871.0,,,,,,,,,,,,,,,,,,,48597.0,,,,,,10451.0,7720.0,,,,,760456.0,21289.0,742121.0,,1703.0,,,-740.0,,,,,-179871.0,,,,,-141610.0,,15000.0,,41948.0,,,,,,,,,,,,,,,,0.0001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,6356.0,-179871.0,,,,,,,-4607416.0,5171.0,5171.0,,,21000.0,,,,,-739167.0,,,,,,,,,,,,,,,18565818.0,
2019-09-30,2019-11-07,10-Q,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,38546.0,38546.0,,,410.0,0.04,,,27388.0,,,,,3889564.0,,,,,,,,,,14419.0,14419.0,,,,743.0,,155.0,,155.0,,155.0,,0.1,200000.0,,0.0001,100000000.0,18829109.0,18829109.0,,1883.0,,,,,204129.0,204129.0,,435.0,,,,,,-106871.0,,,,,,,,,,,,38908.0,,506958.0,506958.0,,,,,0.0,,,,,,,,,,16808.0,1641.0,-54905.0,,,,,,,,,,,,,,,,,,,48172.0,,,,,,10748.0,12783.0,,,,,785293.0,14419.0,785293.0,,1301.0,,,-402.0,,,,,-54905.0,,,,,-9666.0,,34917.0,,46880.0,,,,,,,,,,,,,180.0,,,0.0001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,6874.0,-54905.0,,,,,,,-4662321.0,,2076.0,,,23198.0,,,,,-770874.0,,,,,,,,,,,,,,,18710782.0,
2019-12-31,2020-05-01,10-K,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,29954.0,29954.0,,,1297.0,,,256.0,5986.0,,,,,3917147.0,,,,,,,158082.0,,4729678.0,24213.0,24213.0,,,,,,12313.0,,12313.0,,12313.0,-43902.0,0.1,200000.0,362390.0,0.0001,200000000.0,18576379.0,18576379.0,362390.0,1894.0,,,,0.0,312893.0,312893.0,,5049.0,,,,0.04,,-71607.0,,,,,0.0,206029.0,,,,,,-198014.0,-198014.0,464024.0,464024.0,,,50000.0,,-0.01,,,,,,-198014.0,,,,88933.0,4885.0,-238927.0,0.0,0.0,-206029.0,,,-23997.0,,,,,,-198014.0,38729.0,,0.0,,,,199319.0,,,,47864.0,,2457.0,11128.0,,,,2724.0,864089.0,24213.0,864089.0,7218.0,772.0,3215.0,,3215.0,,124218.0,,-168120.0,-238927.0,,,,,-4520.0,,7218.0,50000.0,239292.0,,,-58560.0,58560.0,809.0,,,,4520.0,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,,,,,67000.0,,15800.0,50000.0,50000.0,,-8582.0,,,,57567.0,-238927.0,,,-8582.0,,,,-4758917.0,,9934.0,,,0.0,0.0,,,,-839876.0,,,,,,,,,,,,7.0,,,18650396.0,
2020-03-31,2020-06-10,10-Q,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,48503.0,48503.0,,,164.0,,179.0,,11006.0,,,,,4010459.0,,,,,,,40626.0,,,26709.0,26709.0,,,,,,,,11649.0,,,-664.0,,,,0.0001,200000000.0,18576379.0,18576379.0,,1961.0,,,,0.0,393519.0,393519.0,,1362.0,,,,,,-33981.0,,,,,,,,,,,141805.0,-45371.0,,509395.0,,,,50000.0,-0.01,-0.01,-0.01,,,,,45371.0,,-179.0,,39432.0,3293.0,-237922.0,,0.0,,,,19392.0,-179.0,,,,,45371.0,-3341.0,,0.0,,,,-53583.0,,,499.0,0.0,,14570.0,14469.0,,,,,1011128.0,26709.0,1011128.0,,412.0,360.0,,-360.0,,41650.0,,-42314.0,-237922.0,-237922.0,,,0.0,-99314.0,,9711.0,50000.0,141901.0,,,,,1309.0,,,,99314.0,,,,,,,0.0001,5000000.0,0.0,0.0,,,,,,40000.0,,9800.0,,0.0,,-8150.0,,,,9090.0,-237922.0,,,8150.0,,0.0,,-4996839.0,,4655.0,,,47115.0,0.0,200000.0,,10264.0,-984419.0,,,,,,,,47115.0,,,10264.0,0.0,,18938769.0,18938769.0,18938769.0
2020-06-30,2020-08-13,10-Q,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,71437.0,71437.0,,,9794.0,,,,10848.0,,,,,4101046.0,,,,,,,,,,22306.0,22306.0,,,,,,3999.0,,3999.0,,,,,,1321083.0,0.0001,200000000.0,18861279.0,18576379.0,,2018.0,,,,0.0,352470.0,352470.0,,3355.0,,,20000.0,,,-55030.0,,,,,,,,,,,141805.0,-297933.0,,849948.0,,,,69272.0,,-0.02,,,,,,,,,,8494.0,147.0,-430435.0,,,,,,,,,,,,,,,,,,,58921.0,,,,,,27173.0,18244.0,19272.0,,,,1346516.0,22306.0,1346516.0,3389.0,63.0,,,-349.0,,,,,-430435.0,,,,,-357203.0,,3389.0,69272.0,73379.0,,,,,1905.0,,,,,,,-357203.0,,,,0.0001,5000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,18621.0,-430435.0,,,,,,,-5427274.0,,3502.0,,,46264.0,,,,10264.0,-1324210.0,,,,,,,,44380.0,,,10264.0,,,,19822574.0,
2020-09-30,2020-11-16,10-Q,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,70246.0,70246.0,,,1135.0,,,34218.0,10870.0,,,,,4185545.0,,,,,,,,,,32010.0,32010.0,,,,,,14449.0,,14449.0,,,,,,1321083.0,0.0001,200000000.0,19585771.0,19585771.0,,2091.0,,,,0.0,386330.0,386330.0,,3388.0,,,,,,-43670.0,107000.0,,,,,,,,,,239593.0,77082.0,,750820.0,750820.0,,,77715.0,,0.0,,,,,,,,,0.0,13362.0,1051.0,-13463.0,,,,,,,,,,,,,,,,,,,66213.0,,,,,,36878.0,17170.0,27715.0,,,,1285111.0,32010.0,1285111.0,0.0,391.0,,,328.0,,,,,-13463.0,,,,,11197.0,,,77715.0,25711.0,,,,,2660.0,,,,,,,11197.0,,,,0.0001,5000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,12349.0,-13463.0,,,,,,,-5440737.0,,4439.0,,,,,,,,-1253101.0,,,,,,,,84572.0,,,,,,,20794026.0,
2020-12-31,2021-03-30,10-K,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,87561.0,87561.0,,,5374.0,,,46145.0,24845.0,,,,,4225217.0,,,,,,,179843.0,,36247341.0,18846.0,18846.0,,,,,,4587.0,,4587.0,,,-7726.0,0.1,200000.0,762390.0,0.0001,200000000.0,21591942.0,21591942.0,,2159.0,,62525.0,,0.0,405236.0,405236.0,,10232.0,,2253173.0,,0.0004,,4764.0,107000.0,,,,0.0,270108.0,,3438.0,,,239593.0,362262.0,,827119.0,827119.0,,,77715.0,,-0.04,,0.21,0.21,,0.0,362262.0,,,132593.0,72409.0,6095.0,-847244.0,0.0,0.0,-270108.0,,,60966.0,,,,,,362262.0,-2687.0,,0.0,,,0.0,230328.0,,,,1079.0,,49583.0,13815.0,27715.0,,,0.0,1397631.0,18846.0,1397631.0,0.0,444.0,328.0,,328.0,,99163.0,,-106889.0,-847244.0,,,,,,,,77715.0,260421.0,,,-64079.0,64079.0,,,,,592918.0,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,0.0,,,,80000.0,,9800.0,27715.0,,,-18352.0,,,,48369.0,,,,,,,,-5606161.0,,16327.0,,,47115.0,0.0,,,20528.0,-1378785.0,,,,,,,,,,,,56.0,,,20387798.0,
2021-03-31,2021-05-14,10-Q,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,57258.0,,,,990.0,,,3970.0,10962.0,,,,,5051975.0,,,,,,,45368.0,21875.0,,121918.0,41293.0,,,,,,24226.0,,24226.0,,,19639.0,,,10000.0,0.0001,200000000.0,33032425.0,33032425.0,,3303.0,,486612.0,,0.0,391604.0,391604.0,,2022.0,,,,0.04,,-6396.0,40000.0,,,,,,,,,,,-168429.0,,662017.0,662017.0,,,,,-0.02,,,,,80625.0,168429.0,,0.0,101805.0,8630.0,2496.0,-491903.0,,0.0,,,,-16222.0,,,,,,168429.0,1526.0,,-1500.0,,,,-61416.0,,,532.0,16144.0,,35406.0,12289.0,,,102500.0,,1164594.0,121918.0,1164594.0,,3278.0,-2834.0,,2834.0,,80000.0,,-60361.0,-491903.0,,,,-51000.0,,75000.0,,53715.0,216388.0,,,,,,,,,278011.0,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,1500.0,,,,80000.0,,0.0,,1623.0,,0.0,,,,21983.0,,,,,,1623.0,,-6098064.0,,4518.0,,,163900.0,0.0,,,,-1042676.0,,,,,,,,,,,,35.0,,,28148446.0,
2021-06-30,2021-08-12,10-Q,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,83583.0,,,,990.0,,,4493.0,10981.0,,,23333.0,,5051975.0,,,,,,,,,,135971.0,80971.0,,,,,,69513.0,,,,,,,,10000.0,0.0001,200000000.0,33032425.0,33032425.0,,3303.0,,,,0.0,479284.0,479284.0,,2713.0,,,,,,11216.0,40000.0,,,,,,,,,,,-219294.0,,881311.0,881311.0,,,,,,,,,,55000.0,,,,0.0,33690.0,3352.0,-309246.0,,,,,,,,,,,,,,,,,,,15833.0,,,,,,48279.0,10697.0,,,,,1487893.0,135971.0,1487893.0,,761.0,,,-2517.0,,,,,-309246.0,,,,,,,,43715.0,74954.0,,,,,,,,,,,,-237644.0,,,,0.0001,5000000.0,0.0,0.0,110.0,0.0,,,,,,,,,,,,,,15639.0,,,,,,,,-6407310.0,,6065.0,,,,,,,,-1351922.0,,,,,,,,,,,,,,,33032425.0,
2021-09-30,2021-11-10,10-Q,"BIOADAPTIVES, INC.",BDPT,CIK0001575142,USD,190518.0,,,,990.0,,,55312.0,10981.0,,,118333.0,,5225800.0,,,,,,,,,,178695.0,77278.0,,,,,,66339.0,,,,,,,,10000.0,0.0001,200000000.0,35800045.0,35800045.0,,3580.0,,,,0.0,446217.0,446217.0,,2227.0,,,142500.0,,,43783.0,143392.0,,,,,,,4902.0,,,263392.0,203303.0,,720531.0,720531.0,120000.0,,,,0.0,,,,,,,,,0.0,110456.0,3115.0,-34516.0,,,,,,,,,,,,,,,,,,101417.0,64543.0,,,,,,60214.0,9601.0,,,,,1390981.0,178695.0,1390981.0,,338.0,,,-423.0,,,,,-34516.0,,,,,,,,33715.0,175968.0,,,,,,,,,,,,138337.0,,,,0.0001,5000000.0,,,,1000.0,,,,,,,,,,,,,,20929.0,,,,,,,,-6441826.0,,5342.0,,,,,,,,-1212286.0,,,5756251.0,,,,,,,,,,,,33818539.0,
