end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableInterestBearingCurrent,AccountsPayableRelatedPartiesCurrent,AcquisitionCosts,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalOther,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BankOverdrafts,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsPayableCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EquityMethodInvestmentOwnershipPercentage,ExplorationExpenseMining,FairValueInstrumentsClassifiedInShareholdersEquityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueOfAssetsAcquired,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInLeaseAcquisitionCosts,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,InterestAndDividendsPayableCurrent,InterestAndDividendsPayableCurrentAndNoncurrent,InterestExpense,InterestExpenseBorrowings,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,Land,LandAndLandImprovements,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermNotesPayable,MineralPropertiesNet,MineralRights,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesAndLoansReceivableNetCurrent,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedParties,NotesReceivableRelatedPartiesCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccruedLiabilitiesNoncurrent,OtherAssetsCurrent,OtherIncome,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNoncashIncome,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherNotesPayableCurrent,OtherOperatingIncomeExpenseNet,PaymentOfFinancingAndStockIssuanceCosts,PaymentsToAcquireLand,PaymentsToAcquireMineralRights,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromUnsecuredNotesPayable,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,SharePrice,SharesIssued,SharesIssuedPricePerShare,ShortTermDebtRefinancedAmount,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,TransferOfInvestments,TransfersOfFinancialAssetsAccountedForAsSaleInitialFairValueOfAssetsObtainedAsProceeds,TransferToInvestments,UnsecuredDebtCurrent,UnsecuredLongTermDebt,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,RepaymentsOfDebt,AmortizationOfDebtDiscountPremium,InterestExpenseDebtExcludingAmortization,InterestIncomeOther
2017-02-28,2017-08-28,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,,4041.0,,,,,156003.0,,,,,1243.0,1243.0,,,1243.0,,1243.0,71.0,,,,71.0,,0.001,90000000.0,4140750.0,4140750.0,,3891.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4954.0,,,,0.0,,,,-4975.0,-4975.0,,,125.0,,,,125.0,,,,,,,,,,125.0,,,125.0,,,0.0,,125.0,,,,,,,14166.0,1243.0,14166.0,,,,,10000.0,,-9929.0,-5079.0,,,,,,,,10000.0,,,,,4954.0,-4954.0,,,,,,,,,,,,,125.0,,,,,,0.01,10000000.0,50000.0,50000.0,500.0,,10000.0,,,,10000.0,,,,,,,,,,,,,,-173317.0,,0.0,,,,,,,-12923.0,,,,,,,,,,,,,,,,,,,,,3890750.0,,,,,
2017-05-31,2017-10-19,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,,3841.0,,,,,156003.0,,,,,3657.0,3657.0,,,3657.0,,3657.0,,,,,,,0.001,90000000.0,3890750.0,3890750.0,,3891.0,,,,,5000.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,,,162.0,,,,,287.0,,,,,,,19128.0,3657.0,19128.0,,,,,,,,-2548.0,,,,,,,,10000.0,,,,,2386.0,-2386.0,,,,,,,,,,,,,162.0,,,,,,0.001,10000000.0,50000.0,50000.0,500.0,,,,,,,,,,,,1862.0,,,,,,,,-175865.0,,,,,,,,,-15471.0,,,,,,,,,,,,,,,,,,,,,3890750.0,,,,,
2017-08-31,2017-10-24,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,,4762.0,,,,,156003.0,,,,,2546.0,2546.0,,,,,2546.0,,,,,,0.001,0.001,90000000.0,3890750.0,3890750.0,,3891.0,,,,5000.0,,,,,,,,,,,,,76.0,,,,,,0.0,,,,,,,,,,,1302.0,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,438.0,,,,,,0.0,20276.0,2546.0,20276.0,,,,,,,,-2259.0,,-227.0,,,,,,10000.0,,,,,2032.0,-2032.0,,,,,,,,151.0,,,,,,,,,,,0.001,10000000.0,50000.0,50000.0,500.0,,,,,,,,,,,,730.0,,,,,,,,-178124.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3890750.0,,,,,
2017-11-30,2018-08-31,10-K,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,,19530.0,19530.0,577.0,,,160753.0,,,,0.0,57846.0,2846.0,55000.0,,2846.0,,,,2846.0,,,,0.001,0.001,90000000.0,4140750.0,4140750.0,,4141.0,,,10000.0,10000.0,10000.0,,,,,,874.0,,0.0,29700.0,,29700.0,214.0,,,,5000.0,,,,,,,,55000.0,,,,,,,,,,0.0,,,,,9.0,10514.0,,,,,,74.0,,214.0,577.0,,,,214.0,577.0,,,,,,,0.0,,74.0,9.0,,,55000.0,55000.0,,90404.0,57846.0,40404.0,50000.0,45000.0,,,,0.0,,,-29714.0,-874.0,70000.0,,0.0,45000.0,,10000.0,5000.0,5000.0,,,,,,,,,0.0,,,585.0,,,,10000.0,,0.0,,,0.0,,0.01,10000000.0,50000.0,50000.0,500.0,,,,,,,10000.0,,,,,,-29714.0,55000.0,,,,,,-197952.0,,0.0,,,,,,,-32558.0,-32558.0,,,,,,5000.0,,,,,,,0.0,,0.0,,,,,,,,,,
2018-02-28,2018-11-30,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,,,21610.0,725.0,,,160753.0,,,,,58593.0,3593.0,,,3593.0,,,,,,,747.0,,0.001,90000000.0,,4140750.0,,4141.0,,,,15216.0,,,,,,,1928.0,,,,,,381.0,,,,,,0.0,,,,,,,,,,,6549.0,,,,0.0,,,,,2080.0,,,,,,,177.0,877.0,,,,,,,82.0,,877.0,,,177.0,,,0.0,,740.0,,,,55000.0,,,98754.0,58593.0,48754.0,50000.0,,,,5216.0,,-4469.0,-7603.0,,,75216.0,,,45000.0,,10000.0,5000.0,,,,6549.0,-6549.0,,,,,,,,,,,,,1054.0,,,,,,0.01,10000000.0,,50000.0,500.0,,5216.0,,,,,,,,,,,,55000.0,,,,,,-205555.0,,0.0,,,,,,,-40161.0,,,,,,,,,,,,,,,,,,,,,4140750.0,,,,,
2018-05-31,2018-11-30,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,,,20475.0,876.0,,,160753.0,,,,,80700.0,25700.0,,,25700.0,,25700.0,,,,,,,0.001,90000000.0,4140750.0,4140750.0,25500.0,4141.0,,,,15216.0,,,,,,,,,,,,,612.0,,,,,,0.0,,,,,,,,,,,2258.0,,,,,,,,,,,,,,,,,,,,,,,,154.0,,384.0,,754.0,754.0,,,,,1424.0,,,,55000.0,,635.0,124257.0,80700.0,74257.0,50000.0,,,,,,,-3396.0,,-1138.0,75216.0,,,45000.0,,10000.0,,5000.0,,,2258.0,-2258.0,,,,,,,,,,,,,1138.0,,,,,,0.01,10000000.0,50000.0,50000.0,500.0,,,,,,,,,,,,730.0,,55000.0,,,,,,-208951.0,,0.0,,,,,,,-43557.0,-43557.0,,,,,,,,,,,,,,,,,,,,4140750.0,,,,,
2018-08-31,2019-01-04,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,,48328.0,,,,,,,,,,,,111963.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,11900.0,,0.0,,,,,,,,,,,19596.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,888.0,,,,217.0,,,,2106.0,233.0,,,,111963.0,16165.0,,,,56900.0,45000.0,,,,,,-20701.0,,1105.0,,,,,,,,,,,19596.0,-19596.0,,,,,60000.0,,,217.0,,,,,,,,,,,0.01,10000000.0,50000.0,50000.0,500.0,,,,,,,,,,,,1950.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4214126.0,,,,,
2018-11-30,2019-02-14,10-K,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,,21205.0,,,,,286611.0,,,,0.0,150543.0,49380.0,101163.0,,,,49380.0,46534.0,,,,,,0.001,90000000.0,6491190.0,6491190.0,,6491.0,,1335440.0,0.0,0.0,0.0,,0.0,,,,,,0.0,50820.0,,50820.0,,,,24400.0,5000.0,,-0.01,,,,,879.0,0.0,,,,,39878.0,,,,,0.0,,,,,595.0,1675.0,,,,,,2706.0,,631.0,286.0,,,,0.0,0.0,3162.0,,,,,,0.0,,2780.0,3384.0,,,,101163.0,,98989.0,150543.0,48989.0,50000.0,45000.0,,,127100.0,-42363.0,-38203.0,-44096.0,-44096.0,-4218.0,,,3800.0,74400.0,,,,5000.0,,,39878.0,-39878.0,,,,,24400.0,,,1056.0,,,,,,-101500.0,,,42363.0,,0.01,10000000.0,50000.0,50000.0,500.0,,5000.0,,,,,0.0,,20600.0,,,,-44096.0,,,,,,,-242048.0,,0.0,,,0.1,,0.1,,,51554.0,,,,,1015000.0,,,10863.0,,,203000.0,15845.0,10863.0,,15845.0,24400.0,5000.0,,,4510283.0,,,,,
2019-08-31,2019-10-21,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,,27106.0,,,,,,,,,,,,143963.0,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,54900.0,,,0.0,,,,,,,,,,,12768.0,,,,,,,,,,,,,,,,,,,,,,,,,,1182.0,,,,935.0,,,,,,,,,,,,,,,,,,,,,-14885.0,,2117.0,,,,,,,,,,,12768.0,-12768.0,,,,,,,,,,,,,,,,,,,0.01,10000000.0,50000.0,50000.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6502754.0,,,,,
2019-09-30,2020-01-15,10-K,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,94407.0,,,,,,4313011.0,625000.0,,,0.0,353555.0,317360.0,,,,1812.0,36136.0,,36136.0,-339719.0,,,,0.001,90000000.0,6817484.0,6817484.0,,6817.0,,,,,,,,,,750000.0,,,,,,,,,,,,,-0.15,,,,,,,-7517.0,,,,334515.0,,,,,,,,,12178.0,-40000.0,,,,,,,,,,,,-4460.0,,,,182333.0,,,,182333.0,,,,3371.0,69341.0,,1200.0,,36195.0,,1037503.0,353555.0,164162.0,873341.0,45000.0,,,-12140.0,1812.0,-329391.0,-1023087.0,,-189850.0,,,,,10000.0,50900.0,,759000.0,,8970.0,1167631.0,-833237.0,,,2660.0,,,,,7517.0,,,,,,,,,,,,,,,,,,20700.0,,,,,,,,,,,36195.0,,,,10000.0,208116.0,-5010232.0,334394.0,,,334515.0,,,,,-683948.0,-683948.0,,,,,,,,,,1200.0,,,,,,,,,7505571.0,6909240.0,6909959.0,,,,
2019-12-31,2020-02-19,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,92080.0,,,,20000.0,,4313430.0,,,,,249965.0,249965.0,,,,,87667.0,,87667.0,51531.0,,,,0.001,90000000.0,6817784.0,6817784.0,,6817.0,,,,,,,,,,750000.0,,0.06,,,,,,,,,,,0.0,,,,,,,-478.0,,395.0,77118.0,,,,,,,,,,-2628.0,20000.0,,,,,,,-33.0,,,,,-2761.0,,,,252.0,,252.0,,11859.0,,,248.0,470.0,81200.0,,,,,,953750.0,249965.0,122550.0,,,,,-36000.0,11195.0,76336.0,-20256.0,,57102.0,,,,,10000.0,,,750000.0,8970.0,25000.0,102402.0,-77358.0,,,200.0,1543.0,,,,,,1543.0,,,,,,,,,,,,,,,,,,,,,,,36195.0,,,,0.0,8970.0,,32000.0,4000.0,40000.0,-5030488.0,25044.0,,,62402.0,,,,,-703785.0,,,,,,,,,,,,,,,,,,,,,6817689.0,,,,,
2020-03-31,2020-06-09,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,71505.0,,,,40000.0,,4313430.0,,,,,203386.0,203386.0,,,,,33857.0,,33857.0,,,,,0.001,90000000.0,6817784.0,6817784.0,,6817.0,,,,,,,,,,750000.0,,0.06,,,,,,,,,,-0.01,-0.01,-0.01,,,,,,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,150.0,,11730.0,830.0,,,620.0,92930.0,830.0,,,,,965055.0,203386.0,122125.0,,,,,,,,-57884.0,,-10906.0,,25000.0,,,10000.0,,,750000.0,8970.0,,98916.0,-46978.0,,,,830.0,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,8905.0,-5088372.0,51938.0,,,90011.0,,,,,-761669.0,,,,,,,,,,,,,,,,,,,,6817784.0,6817784.0,6817784.0,,,,
2020-06-30,2020-08-14,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,72820.0,,,,70000.0,,4313430.0,,,,,193359.0,193359.0,,,,,30221.0,,30221.0,,,,,0.001,90000000.0,6817784.0,6817784.0,,6817.0,,,,,,,,,,741029.0,,0.06,,,,,,,,,,,-0.01,,,,,,,542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,31.0,,13211.0,,,,769.0,105828.0,1208.0,,,,,1000446.0,193359.0,153589.0,846857.0,,,,,,,-45419.0,,-3352.0,,25000.0,,,10000.0,,,741029.0,8970.0,,76906.0,-42067.0,,,,,,,,,378.0,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-8970.0,,,,5477.0,-5133790.0,34839.0,,,71429.0,,,,,-807088.0,-807087.0,,,,,,,,,,,,,,,,,,,,6817784.0,,,,,
2020-09-30,2020-12-29,10-K,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,7070.0,,,,9994.0,,4353430.0,0.0,,40000.0,0.0,233926.0,233926.0,,,,,36244.0,,36244.0,108.0,0.0,,,0.001,90000000.0,6817784.0,6817784.0,,6817.0,,,,,,,,,,741030.0,,0.06,,2063.0,,2063.0,,,,,,,0.0,,0.21,0.5,,,,331.0,0.0,,77118.0,,,,,,,-2063.0,2063.0,,-87337.0,49994.0,,1586.0,,,,,-504.0,,,,,-2660.0,,,,49669.0,,,,49669.0,,,248.0,921.0,118263.0,1586.0,,,,,887278.0,233926.0,27985.0,859293.0,,,,-36000.0,11195.0,24913.0,-9823.0,,30910.0,,25000.0,,,10000.0,,,741030.0,8970.0,,297129.0,-40733.0,2063.0,,,,,,,,,3130.0,,,,,,,,,,,,,,,,,,,,,,,36195.0,,,,,,35000.0,32000.0,4000.0,23035.0,-5020055.0,256396.0,,,274094.0,,,,,-653352.0,,,,,,,,,,,300.0,,,,,,,,,7413396.0,6817784.0,6817784.0,,,,
2020-12-31,2021-02-16,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,26092.0,,,,500.0,,4353430.0,,,,,196284.0,196284.0,,,,,49711.0,,49711.0,13467.0,,,,0.001,90000000.0,6817784.0,6817784.0,,6817.0,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,715.0,,,,,,,,,,,,,19022.0,-9494.0,,408.0,,,,,151.0,,,,,,,,,,,151.0,,12435.0,,,,1072.0,,1994.0,,,,,909391.0,196284.0,37664.0,,,,,,-7500.0,20967.0,-59755.0,,-11463.0,,25000.0,,,10000.0,,,741030.0,,,81697.0,-48292.0,,,,,,,,,,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5079810.0,33405.0,,,81697.0,,,,,-713107.0,,,,,,,,,,,,,,,,,,,,,6817484.0,,,,151.0,408.0
2021-03-31,2021-05-17,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,4100.0,,,,8500.0,,4353430.0,,,,,199038.0,199038.0,,,,,33008.0,,33008.0,,,,,0.001,90000000.0,6817784.0,6817784.0,,6817.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,,12164.0,,,,1220.0,,2438.0,,,,,907712.0,199038.0,23820.0,,,,,,,,4433.0,,-11959.0,,25000.0,,,10000.0,,,741030.0,,,45334.0,16392.0,,,,,,,,,,443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-5075377.0,61726.0,,,45334.0,,,,,-708674.0,,,,,,,,,,,,,,,,,,,,7413396.0,,6817784.0,,,,
2021-06-30,2021-08-13,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,2100.0,,,,4000.0,,4353430.0,,,,,180395.0,180395.0,,,,,40824.0,,40824.0,,0.0,,,0.001,90000000.0,6817784.0,6817784.0,,6817.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,12300.0,,,,1369.0,155161.0,2887.0,,,,,913660.0,180395.0,17469.0,,,,,,,,-24591.0,,-12006.0,,25000.0,,,10000.0,,,741030.0,,,48352.0,-12585.0,,,,,,,,,,449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5099968.0,35767.0,,,48352.0,,,,,-733265.0,,,,,,,,,,,,,,,,,,,,,6817784.0,,,,,
2021-09-30,2022-01-12,10-K,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,37014.0,,,,,,4518347.0,0.0,,,0.0,402734.0,395234.0,7500.0,,,,251064.0,,251064.0,214820.0,0.0,,,0.001,90000000.0,6900284.0,6900284.0,,6900.0,,,,,,,,,,741030.0,,0.06,,,,,,,,,,,-0.02,,,,,,,408.0,0.0,,,,,,,,,,,,29944.0,-9994.0,,1754.0,,,,,1170.0,,,,,,,,,,,1171.0,,49335.0,,,,2091.0,167597.0,3340.0,,,,,1010107.0,402734.0,101480.0,908627.0,,,,217375.0,-7500.0,4945.0,-119021.0,,-48344.0,,25000.0,,,62375.0,,,741030.0,,,265027.0,-70677.0,,,,,,,,,,1754.0,,,,,,,,,,,,,,,,,,,217375.0,,,,,,,,,,,,,,-5139076.0,194350.0,,,265027.0,,,,,-607373.0,,,,,,,,,,,,,,,,,,,,7415130.0,6819518.0,6819518.0,,,,
2021-12-31,2022-02-14,10-Q,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,CIK0001536089,USD,38500.0,,,,,,4611287.0,,,,,324412.0,316912.0,7500.0,,,,167769.0,,167769.0,-83295.0,,,,0.001,90000000.0,6960284.0,6960284.0,,6960.0,,,,,,,,,,741030.0,,,,,,,,,,,,,-0.04,,,,,,,-379.0,,,,,,,,,,,,,1486.0,,,454.0,,,,,2029.0,,,,,,,,,,,,,15152.0,,,5465.0,4120.0,182749.0,3794.0,,,,,1124837.0,324412.0,1124837.0,,,,,,,-83295.0,-286052.0,,-118635.0,,25000.0,,,158438.0,741030.0,,,,,197809.0,-167417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5425128.0,30392.0,,,197809.0,,,,,-800425.0,,,,,,,,,,,93000.0,,,,,,,,,,6918545.0,,,96063.0,7495.0,454.0
